x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.164233220329395260e-03,-1.030203753316956492e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.254548038034308782e-03,-9.881213620991466818e-04
3.125627968666293555e-01,1.864716906470728475e+01,8.287714286152231963e-03,-8.871578135599320590e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.294615625706632314e-03,-9.385618543721098179e-04
3.197227889367013631e-01,1.815502063943323918e+01,8.286850823496290375e-03,-8.336304818976301165e-04
5.000000000000000000e-01,2.000000000000000000e+01,8.388015419611687812e-03,-1.037813983209272522e-03
7.268377157609293704e-01,1.948189336371245162e+01,8.482800998112749111e-03,-9.844406753145888093e-04
3.324799169943588595e-01,1.765661494120666219e+01,8.289477141880037189e-03,-7.797953708358782918e-04
7.477099128314499410e-01,1.841673112457957373e+01,8.481545387489864904e-03,-8.684161380355686537e-04
7.288281609585993692e-01,1.893264419257299380e+01,8.477662772339987496e-03,-9.244257554684109056e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.142505229776506384e-03,-3.872200678454001651e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.293492132459343372e-03,-7.263529928738879111e-04
7.610859817068700295e-01,1.792254221555610627e+01,8.484016528967307930e-03,-8.148617285244942610e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.297783671313910259e-03,-6.733241706612154041e-04
1.085692806363770302e+00,1.917436296054636102e+01,8.640321328533488027e-03,-9.556126674001494663e-04
1.229153078410270439e+00,1.873248263188046536e+01,8.700505340254143308e-03,-9.092349309862029268e-04
9.999999999999893419e-01,2.000000000000000000e+01,8.611515389973897067e-03,-1.044583781368640767e-03
2.360066974684826846e-02,1.344230011818341985e+01,8.151631439268105725e-03,-3.376420101488374764e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.301692796783536124e-03,-6.213684984936422703e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.308901426739689206e-03,-5.701483057289507585e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.316731418045814062e-03,-5.193085039669096629e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.323333846256660701e-03,-4.684063692922734519e-04
