x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.133932021771384691e-02,-1.334743360738764161e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.146453274622940763e-02,-1.280275082632650495e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.151049758623088996e-02,-1.149036593426597339e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.152007035560881007e-02,-1.215920637232725029e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.150931378734086977e-02,-1.079426353660764819e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.164962462657774880e-02,-1.345329770268008590e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.178101359464039238e-02,-1.276156756585807321e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.151297730717828517e-02,-1.009461551802712806e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.177924829488365133e-02,-1.125230205290159288e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.177386670707060261e-02,-1.198065605137970877e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.130955377573114942e-02,-5.002052434344573650e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.151857255172170254e-02,-9.400474267199673654e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.178268585210873361e-02,-1.055606215222505999e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.152455609930312652e-02,-8.712120643781933209e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.199940035432168345e-02,-1.239088141140457129e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.208283020202913748e-02,-1.178915932772181974e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.195952566221045350e-02,-1.354767903210654482e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.132224779107378169e-02,-4.361539698637839526e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.153001611346891712e-02,-8.038101450757841396e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.154005629383896003e-02,-7.374135782345635519e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.155095963743802724e-02,-6.715540384593163400e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.156016003329060279e-02,-6.056487553127511180e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.157051767721884936e-02,-5.400825443845513234e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.178401443817241392e-02,-9.854416420456806047e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.205897533803187115e-02,-1.101665493877676321e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.210721523695399739e-02,-1.297763040036953525e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.225262486227352357e-02,-1.243727458609348224e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.132822856692455686e-02,-3.712927551225523324e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.158074215813378709e-02,-4.755235074644451336e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.179020130206978080e-02,-9.155252205798154134e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.205270442501314709e-02,-1.031201803601939368e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.179591204524448045e-02,-8.469159335400849213e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.238897908483937993e-02,-1.200367954391417386e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.226889517159997223e-02,-1.363270498666766060e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.133939929639185377e-02,-3.075240348345228449e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.135287235305181344e-02,-2.444724255452824157e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.136540536891303237e-02,-1.817140673347607618e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.158746292028352970e-02,-4.093392016197758255e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.180151028299965960e-02,-7.797876124536194968e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.181398687419297003e-02,-7.135418994803608989e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.182301731052232997e-02,-6.468214675586230096e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.183175239022427570e-02,-5.802912600476382941e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.184253369648336288e-02,-5.140485181067402584e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.205656288144395238e-02,-9.602219331272171315e-04
1.640309154242618916e+00,1.842499282476863698e+01,1.233528298797939224e-02,-1.142173471780295185e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.232224623503872310e-02,-1.075801660044249436e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.241712697662204594e-02,-1.305822349849154089e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.258930073196367662e-02,-1.251688627756227792e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.137266493374751095e-02,-1.193790878701381507e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.159612460965994164e-02,-3.450481913429184863e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.184784575517166053e-02,-4.480603139604209914e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.206241612652594886e-02,-8.900977887468744130e-04
1.635070722763060758e+00,1.745296325419825223e+01,1.232389645665983753e-02,-1.004795267716395444e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.206714382992875312e-02,-8.220318856282414011e-04
2.068312481335588870e+00,1.868155847200793573e+01,1.260393341436872629e-02,-1.184997302776696860e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.257795449327011976e-02,-1.370816274870245016e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.138203628193199847e-02,-5.653227347355876031e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.161142131490668951e-02,-2.805094993999241045e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.162462181491498089e-02,-2.166456952385791197e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.163390973765794471e-02,-1.536155898523870798e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.185704023756065963e-02,-3.827586602052551268e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.207600120938772705e-02,-7.545936040316376589e-04
1.263726504782329840e+00,1.520818604837023891e+01,1.208597105143329950e-02,-6.879392556888751708e-04
1.276633041324370055e+00,1.471175150185687386e+01,1.209416201541696143e-02,-6.207853608181260283e-04
1.289750815375310111e+00,1.421359363733669490e+01,1.210279614927466975e-02,-5.538688299054781100e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.211053964808511164e-02,-4.872884046135981606e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.232719259600131671e-02,-9.335048597545113304e-04
2.058453210940839995e+00,1.821660273610089575e+01,1.259334126290712758e-02,-1.118994998010030412e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.259266723179310390e-02,-1.049072568082873129e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.273263031281900853e-02,-1.319850515059071798e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.286144666887643548e-02,-1.225794861949316928e-03
1.214398668547005400e-01,9.948058485410040674e+00,1.139018485953055548e-02,6.400590286801730966e-06
5.316974400276812673e-01,1.070572227832425938e+01,1.164155860235385753e-02,-9.009250612921536555e-05
