x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.274482257267995494e-02,-1.998803262382525814e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.288667633752939821e-02,-1.917146050997910970e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.293861383166559735e-02,-1.723342795541190969e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.294956280687022988e-02,-1.821761598303050199e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.293708566151186359e-02,-1.620682330375834137e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.309635535810567929e-02,-2.010739515540030473e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.324528565052593421e-02,-1.907510573615276003e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.294099656941430712e-02,-1.517261682065991360e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.324313859529226839e-02,-1.685220222425286383e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.323715304223124084e-02,-1.792625421320667971e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.270775837655089592e-02,-7.591460899291187702e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.294705339976976073e-02,-1.414430956382993140e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.324685572615455498e-02,-1.582442354568867199e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.295352082221018324e-02,-1.312227747410823131e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.349279009096279042e-02,-1.850660629640174699e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.358732252836507975e-02,-1.761202175431072136e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.344750728845890350e-02,-2.021311286773709408e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.272183867711825477e-02,-6.623563072020408364e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.295937921147444737e-02,-1.211925643772475414e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.297041854276681332e-02,-1.112838014582805124e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.298243774297843170e-02,-1.014313644706310883e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.299253086071118155e-02,-9.155174852785457782e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.300395768238669578e-02,-8.170059258349543713e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.324812970353409641e-02,-1.478722684647635699e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.356016770268794920e-02,-1.647568555415765759e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.361495951629505471e-02,-1.935932622166327589e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.377981601839500456e-02,-1.855023944297373717e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.272832716652383053e-02,-5.642177788044354337e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.301525169366696093e-02,-7.198129837388800821e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.325487276736259969e-02,-1.375130041624858523e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.355287842031461035e-02,-1.543619043151184429e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.326105595078435478e-02,-1.273270116031663618e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.393439382116715142e-02,-1.789918251707683927e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.379812148619387162e-02,-2.030794639565099060e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.274074051169540346e-02,-4.675458300659732962e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.275581108230843495e-02,-3.718361578122666815e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.276986138549575378e-02,-2.764905358348468747e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.302258738853561207e-02,-6.200225737261147061e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.326709813163923224e-02,-1.173398265821270570e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.328093346922945388e-02,-1.074564438892137335e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.329085930677830971e-02,-9.748487325749577827e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.330046103538048106e-02,-8.752142996603289125e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.331240091934270640e-02,-7.758038135161295003e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.355702889214821516e-02,-1.438654228050254610e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.387347310836785363e-02,-1.704657277814819157e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.385857875433261013e-02,-1.606905318444437538e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.396624553775309592e-02,-1.944917899273552108e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.416149280915086038e-02,-1.863739760296644760e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.277797749593950413e-02,-1.817360365377633437e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.303215775283823180e-02,-5.229150027378131130e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.331815332347073381e-02,-6.766378468757071546e-04
