x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.884491227797238128e-03,-6.874657357241441020e-04
2.150677684622799291e-01,1.958417653669586400e+01,9.992791933843904115e-03,-6.595653702699697191e-04
3.125627968666293555e-01,1.864716906470728475e+01,1.003275660988351033e-02,-5.894834948699350903e-04
3.171253586207214425e-01,1.911682022212894339e+01,1.004089122313281575e-02,-6.255370465197119222e-04
3.197227889367013631e-01,1.815502063943323918e+01,1.003194293103421356e-02,-5.521702981429135087e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.015287083525090797e-02,-6.966689417272032767e-04
7.268377157609293704e-01,1.948189336371245162e+01,1.026646260624097633e-02,-6.607619267592391727e-04
3.324799169943588595e-01,1.765661494120666219e+01,1.003537311940300332e-02,-5.148738122111369987e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.026517418328786076e-02,-5.795648932956712351e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.026036611958770946e-02,-6.186321463424094723e-04
6.126140549771008637e-03,1.393883490349006493e+01,9.862207663712702424e-03,-2.482361608538389696e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.004051194517148991e-02,-4.780754812759477031e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.026835358321945973e-02,-5.423158675483475332e-04
3.588043807178813438e-01,1.666021960889865738e+01,1.004601223829048630e-02,-4.417911561998816685e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.045528702351916119e-02,-6.429391444518864655e-04
1.229153078410270439e+00,1.873248263188046536e+01,1.052747937806483743e-02,-6.113496215678959666e-04
9.999999999999893419e-01,2.000000000000000000e+01,1.042082772313303665e-02,-7.049046343792034772e-04
2.360066974684826846e-02,1.344230011818341985e+01,9.873493204408785584e-03,-2.160169448050557517e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.005106982592037825e-02,-4.064697413438295463e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.006008806314626428e-02,-3.719326981386802781e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.006985063607208040e-02,-3.378875791137883763e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.007813843534430438e-02,-3.040064137129084437e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.008741546704398397e-02,-2.705022609670493412e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.026975570150648505e-02,-5.049039386438219706e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.050703013431226844e-02,-5.696408554234048006e-04
1.250000000000021316e+00,1.956698729810777593e+01,1.054847205854915655e-02,-6.755785017196185710e-04
1.493645076688999040e+00,1.915780731645812551e+01,1.067416258990776246e-02,-6.477591794010074261e-04
3.021816274658917223e-02,1.293697799842149010e+01,9.878955646929987039e-03,-1.835074460574930423e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.009655420678563092e-02,-2.376869846650775571e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.027539098031289566e-02,-4.678486671297204819e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.050181101141806246e-02,-5.318692047610226173e-04
7.952304015982782914e-01,1.642383889671659247e+01,1.028063318850730608e-02,-4.316697435439710530e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.079204787916976729e-02,-6.255761925604591978e-04
1.499999999999989342e+00,2.000000000000000000e+01,1.068827088428165976e-02,-7.123492390608762714e-04
4.556153152296005260e-02,1.243633101129515950e+01,9.888863238474392484e-03,-1.517165689191943701e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.900718372634882344e-03,-1.203983727082430472e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.911720371399521112e-03,-8.929948363362885894e-05
4.524969318071505597e-01,1.319515967823735636e+01,1.010265148762700543e-02,-2.041865493761813738e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.028578436023513780e-02,-3.964623245476610845e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.029687866625054495e-02,-3.619682812597722552e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.030499699879060087e-02,-3.273843277970945979e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.031285395450063508e-02,-2.930806239983411499e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.032246512602523827e-02,-2.591138771437474439e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.050539198988749076e-02,-4.940613022807817433e-04
1.640309154242618916e+00,1.842499282476863698e+01,1.074573310806086965e-02,-5.938341185449764678e-04
1.626358391036340834e+00,1.795751811465306247e+01,1.073461502824319888e-02,-5.581066596771042283e-04
1.749965376699130104e+00,1.956699425731710917e+01,1.081633453230941393e-02,-6.826358409427305029e-04
2.036298398502758289e+00,1.915510226709084662e+01,1.096512073058158142e-02,-6.548467604513775932e-04
9.393282445844874928e-02,1.094742152819198644e+01,9.918125218021550324e-03,-5.845266026903438194e-05
4.641804179173796285e-01,1.269801895595811203e+01,1.011038888766165045e-02,-1.718011791104219054e-04
