x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.816817178710449468e-03,-7.096529750460285786e-04
2.150677684622799291e-01,1.958417653669586400e+01,9.924395155588973047e-03,-6.808654716205511052e-04
3.125627968666293555e-01,1.864716906470728475e+01,9.964049124257598131e-03,-6.087976370035174311e-04
3.171253586207214425e-01,1.911682022212894339e+01,9.972158289739230935e-03,-6.458443274833124050e-04
3.197227889367013631e-01,1.815502063943323918e+01,9.963212677291216970e-03,-5.704408275898784292e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.008344516522950707e-02,-7.188123421537181068e-04
7.268377157609293704e-01,1.948189336371245162e+01,1.019628324106299985e-02,-6.818035767128973043e-04
3.324799169943588595e-01,1.765661494120666219e+01,9.966588639889816664e-03,-5.320825879892220013e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.019495062947910723e-02,-5.983595013968084258e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.019020218860895548e-02,-6.385188238123653583e-04
6.126140549771008637e-03,1.393883490349006493e+01,9.794270919536230899e-03,-2.574174284569464817e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.971659753540468643e-03,-4.942193065451428455e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.019808037123801775e-02,-5.600627657332711215e-04
3.588043807178813438e-01,1.666021960889865738e+01,9.977088906421936049e-03,-4.568663175366324044e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.038387330958961442e-02,-6.633049977450170085e-04
1.229153078410270439e+00,1.873248263188046536e+01,1.045557897133359525e-02,-6.307756967638398528e-04
9.999999999999893419e-01,2.000000000000000000e+01,1.034965452098291459e-02,-7.270030231183215392e-04
2.360066974684826846e-02,1.344230011818341985e+01,9.805451161444624780e-03,-2.241103918060202932e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.982077875153054849e-03,-4.204858695150386484e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.991001879589862106e-03,-3.848903755877117389e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.000066569927279998e-02,-3.497825759063084611e-04
