x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.229936202865896153e-03,-8.191938004595427942e-04
2.150677684622799291e-01,1.958417653669586400e+01,8.320523306729119342e-03,-7.857982205630195498e-04
3.125627968666293555e-01,1.864716906470728475e+01,8.353849081610026026e-03,-7.044432043215130687e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.360726692609732336e-03,-7.460107690111342530e-04
3.197227889367013631e-01,1.815502063943323918e+01,8.353063376184459432e-03,-6.612489327734087739e-04
5.000000000000000000e-01,2.000000000000000000e+01,8.454422177989643489e-03,-8.268660660250185630e-04
7.268377157609293704e-01,1.948189336371245162e+01,8.549464861233849536e-03,-7.843090341466757908e-04
3.324799169943588595e-01,1.765661494120666219e+01,8.355801668044216673e-03,-6.178984135275975530e-04
7.477099128314499410e-01,1.841673112457957373e+01,8.548272966137530210e-03,-6.905590969022519423e-04
7.288281609585993692e-01,1.893264419257299380e+01,8.544327319883051469e-03,-7.357656929208583737e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.209553125404653318e-03,-3.039239780461530692e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.359949110289624855e-03,-5.749543233802965241e-04
7.610859817068700295e-01,1.792254221555610627e+01,8.550829659427699320e-03,-6.473772265780919875e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.364386723318319866e-03,-5.324357872428071240e-04
1.085692806363770302e+00,1.917436296054636102e+01,8.707443081069436361e-03,-7.619421309285358528e-04
1.229153078410270439e+00,1.873248263188046536e+01,8.767816450013409674e-03,-7.248100663526743257e-04
9.999999999999893419e-01,2.000000000000000000e+01,8.678592216005568197e-03,-8.337121990910172347e-04
2.360066974684826846e-02,1.344230011818341985e+01,8.218841304973122444e-03,-2.648513152062328892e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.368449228059562581e-03,-4.908690082650869714e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.375823947786260187e-03,-4.500043452495263926e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.383821928773354734e-03,-4.095372637592840188e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.390586578548344873e-03,-3.691030836836545898e-04
4.298882323578894216e-01,1.419623623162349091e+01,8.398187521765554039e-03,-3.289412956189764758e-04
7.692281648677301575e-01,1.742261178628551832e+01,8.551875761096562958e-03,-6.039015760163928990e-04
1.200283162850748653e+00,1.819110516899724672e+01,8.750621095683700640e-03,-6.767804904709952881e-04
1.250000000000021316e+00,1.956698729810777593e+01,8.785415147251696491e-03,-7.987201739623025131e-04
1.493645076688999040e+00,1.915780731645812551e+01,8.890594902416533787e-03,-7.655447781573223795e-04
3.021816274658917223e-02,1.293697799842149010e+01,8.223268661643244257e-03,-2.253238247487729222e-04
4.441026490960204853e-01,1.370340103264483567e+01,8.405685448454183056e-03,-2.894506966609450933e-04
7.834061262387201907e-01,1.692026848054210220e+01,8.556446923203351110e-03,-5.606517661841443510e-04
1.197082458876931099e+00,1.769236410254564618e+01,8.746152342539271346e-03,-6.330573009874164350e-04
7.952304015982782914e-01,1.642383889671659247e+01,8.560680855963880703e-03,-5.182688722407516367e-04
1.719710019260990208e+00,1.882683477713113973e+01,8.989231191480491490e-03,-7.389669401760155711e-04
1.499999999999989342e+00,2.000000000000000000e+01,8.902360782323447130e-03,-8.398816993778174906e-04
4.556153152296005260e-02,1.243633101129515950e+01,8.231436923107331854e-03,-1.865174317548166894e-04
6.505650485206970757e-02,1.193874412405663676e+01,8.241255850186444964e-03,-1.481843458467069208e-04
8.351299073286000407e-02,1.144186637449435651e+01,8.250381031892437683e-03,-1.100536691393789004e-04
4.524969318071505597e-01,1.319515967823735636e+01,8.410645919409020718e-03,-2.490126826255560774e-04
8.055556596365285316e-01,1.593434693313355233e+01,8.564834807774949696e-03,-4.768622354786027518e-04
8.259092084109092013e-01,1.544607123446077601e+01,8.573962408892295967e-03,-4.360798830455109775e-04
8.399171062219110695e-01,1.495112084517530882e+01,8.580597228393859952e-03,-3.950558506998613621e-04
8.528497455404107086e-01,1.445376168039130249e+01,8.587017524668940846e-03,-3.542057327609410776e-04
8.686876196325883370e-01,1.395454822402442296e+01,8.594915258442603970e-03,-3.135924938431186495e-04
1.208599230678750303e+00,1.718561937279882557e+01,8.749026621882542015e-03,-5.890904030074018772e-04
1.640309154242618916e+00,1.842499282476863698e+01,8.950429195574058014e-03,-7.026876202609387643e-04
1.626358391036340834e+00,1.795751811465306247e+01,8.941051002844082815e-03,-6.614575806800050087e-04
1.749965376699130104e+00,1.956699425731710917e+01,9.009561803734345703e-03,-8.045686458933407363e-04
2.036298398502758289e+00,1.915510226709084662e+01,9.134091595748254980e-03,-7.713573343366888352e-04
9.393282445844874928e-02,1.094742152819198644e+01,8.255678617086540522e-03,-7.219319817812353403e-05
4.641804179173796285e-01,1.269801895595811203e+01,8.416998499506963757e-03,-2.097816716829307949e-04
8.754673994819093252e-01,1.345467652379300105e+01,8.598852230632010596e-03,-2.731753017311966815e-04
1.221766762960800889e+00,1.668167315296634712e+01,8.753352686828098569e-03,-5.457095396386403216e-04
1.635070722763060758e+00,1.745296325419825223e+01,8.942312126037098297e-03,-6.174280065819210414e-04
1.231747447719911293e+00,1.618954719858659175e+01,8.756869007079844114e-03,-5.036558689144126320e-04
2.068312481335588870e+00,1.868155847200793573e+01,9.144697169618885152e-03,-7.299583060313617712e-04
1.999999999999971578e+00,2.000000000000000000e+01,9.125888021394395339e-03,-8.453636251027372766e-04
