x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.854207054826737991e-03,-8.108809347324595542e-04
2.150677684622799291e-01,1.958417653669586400e+01,8.951527586792462632e-03,-7.778652421145844376e-04
3.125627968666293555e-01,1.864716906470728475e+01,8.987350577839529550e-03,-6.969193943203785954e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.994724258736616282e-03,-7.383366504157723746e-04
3.197227889367013631e-01,1.815502063943323918e+01,8.986529411516987198e-03,-6.539190088125906158e-04
5.000000000000000000e-01,2.000000000000000000e+01,9.095395499717681340e-03,-8.191395698174812638e-04
7.268377157609293704e-01,1.948189336371245162e+01,9.197496273191540020e-03,-7.769792916289547250e-04
3.324799169943588595e-01,1.765661494120666219e+01,8.989503102545419455e-03,-6.107992252021121442e-04
7.477099128314499410e-01,1.841673112457957373e+01,9.196234864662160627e-03,-6.835990267257504227e-04
7.288281609585993692e-01,1.893264419257299380e+01,9.191980164282190918e-03,-7.286059234060549700e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.832735861212401285e-03,-2.993263904547669211e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.993997975561216981e-03,-5.681196351357311854e-04
7.610859817068700295e-01,1.792254221555610627e+01,9.199005586271168447e-03,-6.406243364627526356e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.998808169628011791e-03,-5.258976852864786014e-04
1.085692806363770302e+00,1.917436296054636102e+01,9.367216641177789072e-03,-7.550722600925702807e-04
1.229153078410270439e+00,1.873248263188046536e+01,9.432079953753724766e-03,-7.182251418531111417e-04
9.999999999999893419e-01,2.000000000000000000e+01,9.336233109029838315e-03,-8.265116900309396565e-04
2.360066974684826846e-02,1.344230011818341985e+01,8.842753381874160837e-03,-2.607975589361798954e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.003215993345674989e-03,-4.846572140766047419e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.011182431346999311e-03,-4.441585211870526613e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.019818535920662642e-03,-4.040917549050904558e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.027130753306404631e-03,-3.640898596466709083e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.035338272819125327e-03,-3.243936133241150425e-04
7.692281648677301575e-01,1.742261178628551832e+01,9.200161193191355377e-03,-5.973780974488494171e-04
1.200283162850748653e+00,1.819110516899724672e+01,9.413625420392082374e-03,-6.703603514782081364e-04
1.250000000000021316e+00,1.956698729810777593e+01,9.450988029430708315e-03,-7.918926730327843300e-04
1.493645076688999040e+00,1.915780731645812551e+01,9.563976345247479985e-03,-7.590681843545322950e-04
3.021816274658917223e-02,1.293697799842149010e+01,8.847545599962947441e-03,-2.218401155485765701e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.043431017555232654e-03,-2.853926256188991147e-04
7.834061262387201907e-01,1.692026848054210220e+01,9.205109127798833529e-03,-5.543952925257917370e-04
1.197082458876931099e+00,1.769236410254564618e+01,9.408849784596065580e-03,-6.268326620227588969e-04
7.952304015982782914e-01,1.642383889671659247e+01,9.209696674207864739e-03,-5.123064017863814251e-04
