x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.818722398978555269e-03,-2.376460431842655763e-03
2.150677684622799291e-01,1.958417653669586400e+01,9.930611145541279328e-03,-2.279266104984627173e-03
3.125627968666293555e-01,1.864716906470728475e+01,9.971504792355192701e-03,-2.052430346446404170e-03
3.171253586207214425e-01,1.911682022212894339e+01,9.980211219532554578e-03,-2.167160197167577844e-03
3.197227889367013631e-01,1.815502063943323918e+01,9.970062632070317982e-03,-1.932458151574483612e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.009553609683461542e-02,-2.385543150437520465e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.021311316913430488e-02,-2.263277202817818700e-03
3.324799169943588595e-01,1.765661494120666219e+01,9.972789961537492989e-03,-1.811285387018824041e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.021135919326604871e-02,-2.003873499525665822e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.020676634131682109e-02,-2.129375015418924141e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.784421959431077731e-03,-9.156757032376315565e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.977116699715281659e-03,-1.690495300534570295e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.021404199968897579e-02,-1.883628205105224293e-03
3.588043807178813438e-01,1.666021960889865738e+01,9.981700170516059206e-03,-1.570130805928795798e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.040820056079077606e-02,-2.193974192439007449e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.048270111963481299e-02,-2.088463848233578033e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.037217157098982087e-02,-2.393512755812995507e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.794953957066011851e-03,-7.993809856615338716e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.985761313200986963e-03,-1.451694331115907814e-03
3.852315172461189263e-01,1.567831972280428943e+01,9.993882521311144365e-03,-1.334307284234972652e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.000276547896507447e-02,-1.217267524754258234e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.001012841813542394e-02,-1.099622164691088427e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.001855757045760041e-02,-9.820130235028618794e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.021469865839218054e-02,-1.762087041644333236e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.046114821573720759e-02,-1.956035343690316290e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.050435867476010900e-02,-2.291998883098591167e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.063442592287608401e-02,-2.195801685738613725e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.799541712453469638e-03,-6.812847347197312263e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.002692325892446702e-02,-8.657172678437493555e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.021958567214527151e-02,-1.640358868446129209e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.045515550099948392e-02,-1.834492524867329787e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.022397839235626368e-02,-1.520391763369484004e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.075629741068875184e-02,-2.118198480171307185e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.064846617874429247e-02,-2.400604140364216103e-03
4.556153152296005260e-02,1.243633101129515950e+01,9.808885309683833958e-03,-5.646983524284695253e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.820409137694765742e-03,-4.490951386404317043e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.831213320900747052e-03,-3.338208205396117059e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.003219275993867503e-02,-7.460983530208099021e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.022822779111553018e-02,-1.402478831659338589e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.023860746381544118e-02,-1.285421012781230851e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.024588967632761825e-02,-1.167082236661625468e-03
8.528497455404107086e-01,1.445376168039130249e+01,1.025292147622597523e-02,-1.048567166840965337e-03
8.686876196325883370e-01,1.395454822402442296e+01,1.026182111679081049e-02,-9.300371747832591410e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.045808845075112126e-02,-1.711405267807693167e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.070822607549739257e-02,-2.019278882301687658e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.069633778483041787e-02,-1.905177498524707495e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.078125175750636877e-02,-2.298691475948941559e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.093532203791099805e-02,-2.202056575950719387e-03
9.393282445844874928e-02,1.094742152819198644e+01,9.837418214206953074e-03,-2.192005769191910107e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.003930016683777376e-02,-6.294608009466509972e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.026587183697554549e-02,-8.116101985970522589e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.046271490173670410e-02,-1.589287685690008020e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.069742869964664805e-02,-1.782434705756945565e-03
