x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.053206023214967209e-02,-8.971764650373294627e-04
2.150677684622799291e-01,1.958417653669586400e+01,1.064770373832424691e-02,-8.606800056726623786e-04
3.125627968666293555e-01,1.864716906470728475e+01,1.069028876836042481e-02,-7.706732802159558388e-04
3.171253586207214425e-01,1.911682022212894339e+01,1.069903755172241060e-02,-8.167894917694246094e-04
3.197227889367013631e-01,1.815502063943323918e+01,1.068933736949684819e-02,-7.228327006517829782e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.081867077139892983e-02,-9.070083975763593674e-04
7.268377157609293704e-01,1.948189336371245162e+01,1.093998103568492516e-02,-8.603185092467775580e-04
3.324799169943588595e-01,1.765661494120666219e+01,1.069289886003436593e-02,-6.748955802848045915e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.093850133745600389e-02,-7.563701691870781084e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.093343160558868377e-02,-8.064500386992800056e-04
6.126140549771008637e-03,1.393883490349006493e+01,1.050695221896177402e-02,-3.294904858382858800e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.069827403724564821e-02,-6.274841770506054978e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.094181536643326104e-02,-7.085692661808157093e-04
3.588043807178813438e-01,1.666021960889865738e+01,1.070402863201545991e-02,-5.806202091561835912e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.114165034515590506e-02,-8.363200374372091375e-04
1.229153078410270439e+00,1.873248263188046536e+01,1.121872786632455328e-02,-7.954449074672107194e-04
9.999999999999893419e-01,2.000000000000000000e+01,1.110484757142089947e-02,-9.157928894631300106e-04
2.360066974684826846e-02,1.344230011818341985e+01,1.051889261441161030e-02,-2.870035468751359724e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.070930768991071314e-02,-5.348818141375049880e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.071881545023103260e-02,-4.900126564780070025e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.072911802665485990e-02,-4.456605887106819411e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.073784565710018957e-02,-4.014142944661387583e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.074763564645918323e-02,-3.575430727853792746e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.094321606827550544e-02,-6.604912023801195282e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.119681244728629350e-02,-7.421351248131617543e-04
1.250000000000021316e+00,1.956698729810777593e+01,1.124118989301777817e-02,-8.775037389353052691e-04
1.493645076688999040e+00,1.915780731645812551e+01,1.137544108120613733e-02,-8.411911017748442253e-04
3.021816274658917223e-02,1.293697799842149010e+01,1.052462340777564863e-02,-2.440655148943026115e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.075728626180357493e-02,-3.144722716871622362e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.094912788674093709e-02,-6.127450612340837105e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.119115931986276909e-02,-6.937062933090471775e-04
7.952304015982782914e-01,1.642383889671659247e+01,1.095461531477412605e-02,-5.660247816736410035e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.150134899496004122e-02,-8.121554445069199390e-04
1.499999999999989342e+00,2.000000000000000000e+01,1.139049731078738484e-02,-9.237133913303706119e-04
4.556153152296005260e-02,1.243633101129515950e+01,1.053511742216756142e-02,-2.019763903376712894e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.054770596314777084e-02,-1.604444467138166103e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.055939747361098885e-02,-1.191589475702974549e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.076369455770991197e-02,-2.704204890365629840e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.096000233015943445e-02,-5.204514380065758958e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.097173704227884759e-02,-4.756590347313365344e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.098029114953834144e-02,-4.306599996317803038e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.098856872942255598e-02,-3.859206980390536340e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.099872644708833197e-02,-3.415129422310008290e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.119489147105743286e-02,-6.450976803431842082e-04
1.640309154242618916e+00,1.842499282476863698e+01,1.145183584232578079e-02,-7.717671518486084745e-04
1.626358391036340834e+00,1.795751811465306247e+01,1.143989965416129968e-02,-7.260450812740923063e-04
1.749965376699130104e+00,1.956699425731710917e+01,1.152730496340821122e-02,-8.850090833959669678e-04
2.036298398502758289e+00,1.915510226709084662e+01,1.168624367614333470e-02,-8.486920111608291630e-04
9.393282445844874928e-02,1.094742152819198644e+01,1.056619174863672461e-02,-7.818218525311185978e-05
4.641804179173796285e-01,1.269801895595811203e+01,1.077186918087687413e-02,-2.277434139053376887e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.100382353480672086e-02,-2.973661812213739247e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.120048578301380618e-02,-5.972046315028341256e-04
1.635070722763060758e+00,1.745296325419825223e+01,1.144155907807400778e-02,-6.773113725005928650e-04
1.231747447719911293e+00,1.618954719858659175e+01,1.120504976220852537e-02,-5.508375272682996442e-04
2.068312481335588870e+00,1.868155847200793573e+01,1.169978429384800969e-02,-8.028198945926653257e-04
1.999999999999971578e+00,2.000000000000000000e+01,1.167582097158269792e-02,-9.307612647336238046e-04
1.083717459485988854e-01,1.044811660397001774e+01,1.057490115954383761e-02,-3.689538657093135781e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.078614368918868333e-02,-1.850108169435598846e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.079845695300908799e-02,-1.427805762320276005e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.080713155280659844e-02,-1.011385932748033685e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.101248517015735763e-02,-2.538011872900548891e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.121342673051374354e-02,-5.050492000489250526e-04
1.263726504782329840e+00,1.520818604837023891e+01,1.122282794002592808e-02,-4.599233737598995976e-04
1.276633041324370055e+00,1.471175150185687386e+01,1.123058733309279834e-02,-4.145731320879306571e-04
1.289750815375310111e+00,1.421359363733669490e+01,1.123875161654810592e-02,-3.695063368845494137e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.124608376892354683e-02,-3.247742150748762074e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.144476633515607508e-02,-6.284914552029016417e-04
2.058453210940839995e+00,1.821660273610089575e+01,1.169007598765028910e-02,-7.573286257458327914e-04
2.063815988053988804e+00,1.772139028509279157e+01,1.168955847431195523e-02,-7.092528744818621996e-04
