x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.837504640166014336e-03,-2.115437445765863417e-03
2.150677684622799291e-01,1.958417653669586400e+01,9.948715711580232574e-03,-2.028908861889055192e-03
3.125627968666293555e-01,1.864716906470728475e+01,9.989374745374804063e-03,-1.826192066396131785e-03
3.171253586207214425e-01,1.911682022212894339e+01,9.998012250361076186e-03,-1.928819438640664609e-03
3.197227889367013631e-01,1.815502063943323918e+01,9.988011651314729344e-03,-1.718941833222362506e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.011279410494009788e-02,-2.124568861879464789e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.022961974446344458e-02,-2.015603882015050766e-03
3.324799169943588595e-01,1.765661494120666219e+01,9.990831453561900208e-03,-1.610685283620503540e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.022788177680212900e-02,-1.783630086498582410e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.022328153332195330e-02,-1.895824992301576792e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.805002553096209619e-03,-8.121699134766708879e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.995272571709552453e-03,-1.502837744485875432e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.023062285310204905e-02,-1.676166033206176291e-03
3.588043807178813438e-01,1.666021960889865738e+01,9.999990801599113743e-03,-1.395438855195999884e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.042356249544284727e-02,-1.954254719211750806e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.049762632721312067e-02,-1.860139374049655202e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.038786822156717929e-02,-2.132613946583645451e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.815654840959387242e-03,-7.089036552676802709e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.000420372517879693e-02,-1.289827924111340085e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.001246134259953929e-02,-1.185236655888050354e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.002148004285356026e-02,-1.081024259876608171e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.002898915025841539e-02,-9.763334735133363069e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.003755253692004135e-02,-8.717403509630931944e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.023138257816726647e-02,-1.567587479235490978e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.047624153931275143e-02,-1.741679852366469390e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.051921468903714747e-02,-2.042231144898639782e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.064847367934308557e-02,-1.956582343607358391e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.820386026882295394e-03,-6.040763100329730843e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.004604069056690835e-02,-7.683724928998770772e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.023637460709627550e-02,-1.458913899423591861e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.047035853843473682e-02,-1.633043110245831382e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.024089220065959281e-02,-1.351872789504552936e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.076961966888550365e-02,-1.887534445184886958e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.066257864352885242e-02,-2.139798496544425849e-03
4.556153152296005260e-02,1.243633101129515950e+01,9.829818591403204769e-03,-5.006437232374559782e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.841390918681034231e-03,-3.981209311000766140e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.852220327994912555e-03,-2.959141738770129800e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.005144468766138929e-02,-6.620967162278636230e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.024527761676824120e-02,-1.246727685744753291e-03
