x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,7.934343334029658051e-03,-1.172696998550377349e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.022503162263251719e-03,-1.124759809449886808e-03
3.125627968666293555e-01,1.864716906470728475e+01,8.054821179817261978e-03,-1.010700406003482796e-03
3.171253586207214425e-01,1.911682022212894339e+01,8.061598733102151582e-03,-1.068657751086153976e-03
3.197227889367013631e-01,1.815502063943323918e+01,8.053911863025269707e-03,-9.502758667207873624e-04
5.000000000000000000e-01,2.000000000000000000e+01,8.152788758524888088e-03,-1.180099685781350535e-03
7.268377157609293704e-01,1.948189336371245162e+01,8.245333564617211147e-03,-1.119455219318122143e-03
3.324799169943588595e-01,1.765661494120666219e+01,8.056391987479658359e-03,-8.894287423312109827e-04
7.477099128314499410e-01,1.841673112457957373e+01,8.244041237118629115e-03,-9.885778953044590742e-04
7.288281609585993692e-01,1.893264419257299380e+01,8.240294830259628847e-03,-1.051797561780199765e-03
6.126140549771008637e-03,1.393883490349006493e+01,7.911971108009733383e-03,-4.439976857167744436e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.060212409933490557e-03,-8.289540600249902056e-04
7.610859817068700295e-01,1.792254221555610627e+01,8.246390971868095693e-03,-9.280931641722345695e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.064293656359106111e-03,-7.688734733042305479e-04
1.085692806363770302e+00,1.917436296054636102e+01,8.399119668008315359e-03,-1.086218713802386679e-03
1.229153078410270439e+00,1.873248263188046536e+01,8.457861868532723718e-03,-1.033638561935527542e-03
9.999999999999893419e-01,2.000000000000000000e+01,8.370983281729750883e-03,-1.186668516187384601e-03
2.360066974684826846e-02,1.344230011818341985e+01,7.920773611749344634e-03,-3.872833095755692659e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.067998618648982573e-03,-7.099353232187930645e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.074923245159777371e-03,-6.517408241412087728e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.082452020507018345e-03,-5.939028926336396320e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.088781410396690338e-03,-5.359274960550157018e-04
4.298882323578894216e-01,1.419623623162349091e+01,8.095934415055757935e-03,-4.781430712793402786e-04
7.692281648677301575e-01,1.742261178628551832e+01,8.247231697444864715e-03,-8.670706762681721627e-04
1.200283162850748653e+00,1.819110516899724672e+01,8.441021968896294733e-03,-9.667227126777181009e-04
1.250000000000021316e+00,1.956698729810777593e+01,8.475025612561842142e-03,-1.136545228881568953e-03
1.493645076688999040e+00,1.915780731645812551e+01,8.577449867181063947e-03,-1.089046579579477925e-03
3.021816274658917223e-02,1.293697799842149010e+01,7.924859379770787110e-03,-3.297915108850997014e-04
4.441026490960204853e-01,1.370340103264483567e+01,8.103003593504111424e-03,-4.211538544446615201e-04
7.834061262387201907e-01,1.692026848054210220e+01,8.251477683855215628e-03,-8.061486212364841510e-04
1.197082458876931099e+00,1.769236410254564618e+01,8.436534653548953544e-03,-9.055411093445016020e-04
7.952304015982782914e-01,1.642383889671659247e+01,8.255378636749514942e-03,-7.462680992498134640e-04
1.719710019260990208e+00,1.882683477713113973e+01,8.673488230500377497e-03,-1.050850774582097339e-03
1.499999999999989342e+00,2.000000000000000000e+01,8.588838044559178944e-03,-1.192569124018347118e-03
4.556153152296005260e-02,1.243633101129515950e+01,7.932621198987058544e-03,-2.731795043398949551e-04
6.505650485206970757e-02,1.193874412405663676e+01,7.942026538989710102e-03,-2.171431946293265623e-04
8.351299073286000407e-02,1.144186637449435651e+01,7.950791423272691658e-03,-1.613288887642853637e-04
4.524969318071505597e-01,1.319515967823735636e+01,8.107613554767701888e-03,-3.626565312427578380e-04
8.055556596365285316e-01,1.593434693313355233e+01,8.259192963749403468e-03,-6.875790430772771083e-04
8.259092084109092013e-01,1.544607123446077601e+01,8.267846743145585570e-03,-6.295312591492465640e-04
8.399171062219110695e-01,1.495112084517530882e+01,8.274069565008736193e-03,-5.709852443047719241e-04
8.528497455404107086e-01,1.445376168039130249e+01,8.280087819881052150e-03,-5.125085436242334718e-04
8.686876196325883370e-01,1.395454822402442296e+01,8.287556098749000039e-03,-4.541855373328479916e-04
