x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.234555990914994350e-03,-1.751737692194183004e-03
2.150677684622799291e-01,1.958417653669586400e+01,9.338226943482869774e-03,-1.680102122253049205e-03
3.125627968666293555e-01,1.864716906470728475e+01,9.376164238932558834e-03,-1.511508578884807660e-03
3.171253586207214425e-01,1.911682022212894339e+01,9.384189565121835858e-03,-1.596954584805695227e-03
3.197227889367013631e-01,1.815502063943323918e+01,9.374967257752230693e-03,-1.422278110936796769e-03
5.000000000000000000e-01,2.000000000000000000e+01,9.491274474162829725e-03,-1.760323792397865909e-03
7.268377157609293704e-01,1.948189336371245162e+01,9.600153950441442721e-03,-1.669993164595359953e-03
3.324799169943588595e-01,1.765661494120666219e+01,9.377701698164346220e-03,-1.332276228875033152e-03
7.477099128314499410e-01,1.841673112457957373e+01,9.598569424373060502e-03,-1.476917160180472735e-03
7.288281609585993692e-01,1.893264419257299380e+01,9.594239668945916955e-03,-1.570263947591531411e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.205740151571712229e-03,-6.699415209644235796e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.381972842037433410e-03,-1.242678690244594869e-03
7.610859817068700295e-01,1.792254221555610627e+01,9.601200358758563494e-03,-1.387538645926066549e-03
3.588043807178813438e-01,1.666021960889865738e+01,9.386520466841938998e-03,-1.153517942197175702e-03
1.085692806363770302e+00,1.917436296054636102e+01,9.780969285990554624e-03,-1.619534980105554606e-03
1.229153078410270439e+00,1.873248263188046536e+01,9.850025734722359441e-03,-1.541430335703424144e-03
9.999999999999893419e-01,2.000000000000000000e+01,9.747760607765497062e-03,-1.767908051788323522e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.215829046859849369e-03,-5.846879026947285037e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.390606894301925175e-03,-1.065906215661615881e-03
3.852315172461189263e-01,1.567831972280428943e+01,9.398470392440527038e-03,-9.792189779086230179e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.407045505264884783e-03,-8.929117921848844525e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.414212209447153992e-03,-8.062667597392179702e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.422356424668872771e-03,-7.197648359956660465e-04
7.692281648677301575e-01,1.742261178628551832e+01,9.602012406860260807e-03,-1.297273990610550883e-03
1.200283162850748653e+00,1.819110516899724672e+01,9.830136702020545597e-03,-1.442801597878057675e-03
1.250000000000021316e+00,1.956698729810777593e+01,9.870170688754256044e-03,-1.693061150964631466e-03
1.493645076688999040e+00,1.915780731645812551e+01,9.990651679998414914e-03,-1.622136310904334546e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.220387626555054394e-03,-4.981821535533754270e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.430420555600525778e-03,-6.343297365880477085e-04
7.834061262387201907e-01,1.692026848054210220e+01,9.606792008542249656e-03,-1.206999547717840749e-03
1.197082458876931099e+00,1.769236410254564618e+01,9.824728413055119208e-03,-1.352433701289098514e-03
7.952304015982782914e-01,1.642383889671659247e+01,9.611142750663126746e-03,-1.118138694836926135e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.010358547625412294e-02,-1.565003215240853059e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.000388444431383160e-02,-1.774695925028831273e-03
4.556153152296005260e-02,1.243633101129515950e+01,9.229306678747562984e-03,-4.128794353792666579e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.240197075739642329e-03,-3.283625056508454793e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.250371909953295294e-03,-2.441288668834422858e-04
4.524969318071505597e-01,1.319515967823735636e+01,9.435602019163919982e-03,-5.465347146963612244e-04
8.055556596365285316e-01,1.593434693313355233e+01,9.615378615299267212e-03,-1.030910497886477822e-03
8.259092084109092013e-01,1.544607123446077601e+01,9.625303668687192407e-03,-9.444582711520973194e-04
8.399171062219110695e-01,1.495112084517530882e+01,9.632366167047500677e-03,-8.571519639429250534e-04
8.528497455404107086e-01,1.445376168039130249e+01,9.639192729293973722e-03,-7.698207701093338863e-04
8.686876196325883370e-01,1.395454822402442296e+01,9.647736372566705423e-03,-6.825866861634070177e-04
1.208599230678750303e+00,1.718561937279882557e+01,9.827646559542567439e-03,-1.261054599118790554e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.005906253568997905e-02,-1.491162265939041274e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.004813295585559735e-02,-1.406253112404536520e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.012680657698175092e-02,-1.699486763927944609e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.026950241422260740e-02,-1.628293137244101992e-03
9.393282445844874928e-02,1.094742152819198644e+01,9.256238039981996846e-03,-1.603981295761126348e-04
4.641804179173796285e-01,1.269801895595811203e+01,9.442445893450720357e-03,-4.610173443041279406e-04
8.754673994819093252e-01,1.345467652379300105e+01,9.651771370166451272e-03,-5.955010694573455990e-04
1.221766762960800889e+00,1.668167315296634712e+01,9.832171139892922559e-03,-1.170501664034208269e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.004929031654889886e-02,-1.315053326486985506e-03
1.231747447719911293e+00,1.618954719858659175e+01,9.835738556458062040e-03,-1.082368584167554392e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.028164403083176720e-02,-1.542836201052409867e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.025983491593803441e-02,-1.780677520292559077e-03
1.083717459485988854e-01,1.044811660397001774e+01,9.263924042304486073e-03,-7.592466067135800797e-05
4.868538278209015857e-01,1.219570057768595639e+01,9.454842385437763064e-03,-3.749515074718267086e-04
5.064911181694888853e-01,1.169699876179332776e+01,9.465559353141259416e-03,-2.896709656370106837e-04
5.202005968038285744e-01,1.120373432965658722e+01,9.473091749723680163e-03,-2.054267917013966689e-04
8.884742515083807746e-01,1.295637945450387107e+01,9.659063926622163399e-03,-5.090721733829710197e-04
1.247280178898389380e+00,1.569780972157349908e+01,9.842706489944895096e-03,-9.947376573006942203e-04
1.263726504782329840e+00,1.520818604837023891e+01,9.850590251876709807e-03,-9.078569524878217587e-04
1.276633041324370055e+00,1.471175150185687386e+01,9.856997153553819987e-03,-8.200916220392207023e-04
1.289750815375310111e+00,1.421359363733669490e+01,9.863784952390890551e-03,-7.323843801638792042e-04
1.301095561947441581e+00,1.371486108896388245e+01,9.869855974051568864e-03,-6.448950550127288944e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.005175595418414045e-02,-1.223256984474373589e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.027280813342477082e-02,-1.458451053920389352e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.027210980479217189e-02,-1.368805591357276580e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.038812285566530387e-02,-1.713851169244329231e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.049498857826199755e-02,-1.592276321370749131e-03
1.214398668547005400e-01,9.948058485410040674e+00,9.270667447938986047e-03,8.671756454925160233e-06
5.316974400276812673e-01,1.070572227832425938e+01,9.479324192809831379e-03,-1.204617929924518794e-04
1.320214494593514587e-01,9.453180679547363852e+00,9.275901431478879994e-03,9.243444991015451796e-05
1.434889760656616886e-01,8.958580059910874027e+00,9.281354848821381578e-03,1.762502156635884973e-04
9.046783535894284967e-01,1.245691416915397198e+01,9.667987129020840301e-03,-4.227353337644384340e-04
1.312355148759518642e+00,1.321668213778762180e+01,9.876002226806254378e-03,-5.578128009409547049e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.005641128206207977e-02,-1.133823379887969988e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.027392703515101098e-02,-1.276568754219210801e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.006115643407748915e-02,-1.045951895446180571e-03
2.515198671144581510e+00,1.932125572891566279e+01,1.051692980904751253e-02,-1.663459928147646358e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.049410424913742833e-02,-1.509164621609668158e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.051560301097141485e-02,-1.785983524184717001e-03
5.447558295283307928e-01,1.020506221976687300e+01,9.486160425379617372e-03,-3.508919807993524185e-05
9.255088162916109695e-01,1.195723368857222368e+01,9.679221061436623155e-03,-3.365952013767839262e-04
9.435063726166710296e-01,1.146075051657321886e+01,9.688904681420371437e-03,-2.511417280431407209e-04
9.554959588073117516e-01,1.096434825838919203e+01,9.695389249105694843e-03,-1.657889710308019552e-04
1.549413094449612061e-01,8.464001567209125554e+00,9.286590385292626745e-03,2.602195846270675787e-04
1.664340889617186292e-01,7.969147928265393865e+00,9.291665661070140636e-03,3.444493600899697591e-04
1.757631272507609310e-01,7.474202872918199958e+00,9.295499233275878251e-03,4.289475028298179830e-04
1.324817738544830092e+00,1.271837430539237879e+01,9.882821273929746908e-03,-4.709875512592027504e-04
1.688039297409169137e+00,1.546662213754990844e+01,1.006950105196918049e-02,-9.587576235530254802e-04
1.701837686672359240e+00,1.497121799752560989e+01,1.007599552439069138e-02,-8.706760362001223505e-04
1.713779154853639852e+00,1.447309659340662868e+01,1.008183758839325400e-02,-7.824154885556450049e-04
1.725295010958770803e+00,1.397450957870726995e+01,1.008769660224089100e-02,-6.943808553991828855e-04
1.737138492985689453e+00,1.347633721949444841e+01,1.009388982333736355e-02,-6.067140335476318546e-04
2.084921490552900991e+00,1.670310670318391288e+01,1.027767814753359661e-02,-1.185051062170025538e-03
2.492763474021678860e+00,1.798473459041316147e+01,1.049488891017161425e-02,-1.421144896036754613e-03
2.504376294631260436e+00,1.748473180541414962e+01,1.049782035600348336e-02,-1.330724582036325312e-03
2.746469545387260069e+00,1.963623371240122495e+01,1.063830121544071840e-02,-1.722676193871581357e-03
2.865494325745238768e+00,1.921722713138785110e+01,1.069575749395873868e-02,-1.647997420964431286e-03
2.904821164417960233e+00,1.873417209260031058e+01,1.071218218491207935e-02,-1.560891240778818122e-03
5.557504832974693443e-01,9.709744977762118978e+00,9.491746142927054430e-03,4.938771821799166481e-05
9.674276846195901669e-01,1.046565072997089629e+01,9.701703181232146367e-03,-8.010968735903090077e-05
1.806555193203891463e-01,6.977687602758225971e+00,9.296973094215718603e-03,5.139923593730387139e-04
5.665777890415988338e-01,9.215233863136479187e+00,9.497052844276326553e-03,1.337910658815357888e-04
5.790717478401106177e-01,8.720447584805169683e+00,9.503031312227239180e-03,2.183663566236886990e-04
1.346187436996999054e+00,1.221600444999370616e+01,9.894207007812398647e-03,-3.837349819512654125e-04
1.749766676474710181e+00,1.297755634781376699e+01,1.010059044724874108e-02,-5.192079630154275384e-04
2.097105134446511698e+00,1.621456207896205726e+01,1.028220051037634884e-02,-1.097235745221619447e-03
2.513724930182998918e+00,1.697385224176804996e+01,1.050003938248937792e-02,-1.238435862515179040e-03
2.110822743329720197e+00,1.572024871910752353e+01,1.028794192898719630e-02,-1.008654259454788921e-03
2.919010372041579870e+00,1.824416516978921265e+01,1.071604355312039125e-02,-1.472249687225587978e-03
2.999999999999989342e+00,2.000000000000000000e+01,1.077124054272505377e-02,-1.790638834100418937e-03
9.793303415694687430e-01,9.966746310614167825e+00,9.707849153776338183e-03,5.590693778658546712e-06
1.365335788556180319e+00,1.171703365623316273e+01,9.904406193577946355e-03,-2.972236605450095828e-04
1.379709196794070891e+00,1.122314477755516826e+01,9.912079663119098549e-03,-2.116941008932348301e-04
1.391336674510959881e+00,1.072416453777604239e+01,9.918251283462074450e-03,-1.253604194193400035e-04
5.907768319339012919e-01,8.225992817147767866e+00,9.508453985692749688e-03,3.030571848206234007e-04
6.017343754683288637e-01,7.730245809651751010e+00,9.513374000124176499e-03,3.881920419188865335e-04
6.126964879799707830e-01,7.233269104047975517e+00,9.518217116053379404e-03,4.738143070776688220e-04
1.824918598664204694e-01,6.480728740496124018e+00,9.296852405686752835e-03,5.994395069927383780e-04
1.765378878124170825e+00,1.247686978662020429e+01,1.010887160202498733e-02,-4.316140185693913907e-04
2.126000569899968440e+00,1.522850482707396935e+01,1.029482909112184805e-02,-9.208193484210207887e-04
2.138695228611858568e+00,1.473183938625084544e+01,1.030075117664086722e-02,-8.323599209698156727e-04
2.150478776028990069e+00,1.423363888738580130e+01,1.030646529638480635e-02,-7.438988383444866031e-04
2.162122301891841403e+00,1.373536872516958773e+01,1.031230865076899171e-02,-6.556927596910023083e-04
