x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.862385143784550640e-03,-1.186456581010351171e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.960571296938182884e-03,-1.137982615621007353e-03
3.125627968666293555e-01,1.864716906470728475e+01,8.996602300233151953e-03,-1.022059367699901852e-03
3.171253586207214425e-01,1.911682022212894339e+01,9.004123792821285346e-03,-1.081035016858847807e-03
3.197227889367013631e-01,1.815502063943323918e+01,8.995635024767294208e-03,-9.606186667618862602e-04
5.000000000000000000e-01,2.000000000000000000e+01,9.105673101264878319e-03,-1.194723386707359242e-03
7.268377157609293704e-01,1.948189336371245162e+01,9.208727791990580641e-03,-1.133304214870287704e-03
3.324799169943588595e-01,1.765661494120666219e+01,8.998455000694554479e-03,-8.987955291220003137e-04
7.477099128314499410e-01,1.841673112457957373e+01,9.207331919686128491e-03,-1.000165926334498382e-03
7.288281609585993692e-01,1.893264419257299380e+01,9.203131019243217942e-03,-1.064452779409568372e-03
6.126140549771008637e-03,1.393883490349006493e+01,8.838285223198766305e-03,-4.472897970057826801e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.002779426080411221e-03,-8.373950023030719055e-04
7.610859817068700295e-01,1.792254221555610627e+01,9.209991050992849537e-03,-9.386827584402660310e-04
3.588043807178813438e-01,1.666021960889865738e+01,9.007400113381061960e-03,-7.764402633693370673e-04
1.085692806363770302e+00,1.917436296054636102e+01,9.379986382276429141e-03,-1.099941714816293726e-03
1.229153078410270439e+00,1.873248263188046536e+01,9.445412472746560900e-03,-1.046618801896539649e-03
9.999999999999893419e-01,2.000000000000000000e+01,9.348665298650223401e-03,-1.202071557584460026e-03
2.360066974684826846e-02,1.344230011818341985e+01,8.848165309162075998e-03,-3.900870470804011629e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.011602526412794065e-03,-7.166905983099958102e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.019391933212031823e-03,-6.577511294065351141e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.027858098322839170e-03,-5.992197815648984223e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.034990658047485981e-03,-5.405897905651060658e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.043037322303324951e-03,-4.821973514623618365e-04
