x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.006023071190690482e-02,-1.992815155550354059e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.017343040701616450e-02,-1.911308038043515404e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.021485112955831942e-02,-1.719798517708638575e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.022361930138275012e-02,-1.816819710157252347e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.021352167524416758e-02,-1.618454145801022587e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.034050126040709193e-02,-2.002159282570873701e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.045939921188302965e-02,-1.899430241207972127e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.021647360333955389e-02,-1.516207152139049724e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.045766764937171474e-02,-1.680174415440835152e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.045295032436699238e-02,-1.786192832865904530e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.002828324494598779e-02,-7.631426144601876661e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.022109464033774118e-02,-1.414393382430802638e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.046051720734358925e-02,-1.578650499664430292e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.022601085206882414e-02,-1.313049857370010868e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.065682356850424124e-02,-1.841880282025779199e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.073222428001857805e-02,-1.753090788081454595e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.062052889066087032e-02,-2.010403741282418277e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.003924430288528902e-02,-6.660474838435457559e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.023041961469728020e-02,-1.213440985397163264e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.023894975101669914e-02,-1.114851012791441987e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.024825570826890832e-02,-1.016666613865241462e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.025602359296078417e-02,-9.180742642835628678e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.026486087672015372e-02,-8.196197385437883551e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.046137113263822041e-02,-1.476102594618220083e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.071049576178944099e-02,-1.641103546853850490e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.075420215982620525e-02,-1.925250646430956602e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.088576362457771216e-02,-1.844558255267716301e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.004417035159143809e-02,-5.675115551262333198e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.027361389457846080e-02,-7.223577040807216453e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.046654909201213263e-02,-1.373515749131160599e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.070456837963779280e-02,-1.538461697708154788e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.047125381321156561e-02,-1.272512210827723717e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.100907534149504069e-02,-1.779539680227849429e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.090016899169229427e-02,-2.017775604728080409e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.005386518491602384e-02,-4.703248262020213403e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.006572096915352328e-02,-3.740189286026755441e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.007680386767610681e-02,-2.780267686307530232e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.027922170559261543e-02,-6.223916934295277989e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.047582983487591567e-02,-1.173340491746107305e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.048661602844648544e-02,-1.075020071703938242e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.049427531755398740e-02,-9.757084120390205687e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.050167751827875938e-02,-8.763458326339834074e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.051095678458311387e-02,-7.770702968250930813e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.070772242990901749e-02,-1.434640758305368849e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.096045991276132711e-02,-1.695735109783615222e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.094851413717995436e-02,-1.599310220628880020e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.103440970239641904e-02,-1.932224911599256766e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.119023137522406203e-02,-1.851215883169071534e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.008319017423548423e-02,-1.826022087045186984e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.028665117664333620e-02,-5.249995967065381906e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.051531546806217660e-02,-6.779484026155269041e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.071262429830192354e-02,-1.331735515357496385e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.094975561592096899e-02,-1.495710503539682528e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.071647735627601940e-02,-1.231559958887707426e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.120349591980885316e-02,-1.754157897427269328e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.117963052649739372e-02,-2.024264404031667509e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.009157322541181026e-02,-8.632643367435825158e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.030015063895332872e-02,-4.269644687408384620e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.031182384205546650e-02,-3.298142745499765003e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.032002764700227539e-02,-2.338382726730364053e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.052323608773116960e-02,-5.795532280649451969e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.072404003490010256e-02,-1.131929458665929290e-03
1.263726504782329840e+00,1.520818604837023891e+01,1.073260179488561526e-02,-1.033129447567933705e-03
1.276633041324370055e+00,1.471175150185687386e+01,1.073955033155602444e-02,-9.333038887678571805e-04
1.289750815375310111e+00,1.421359363733669490e+01,1.074691554115349626e-02,-8.335234774856979754e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.075350037184657527e-02,-7.339726671041692675e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.095241679462809550e-02,-1.391413247451602376e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.119384519417510396e-02,-1.658332052708963921e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.119306938679208614e-02,-1.556510835313307120e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.131973206321251757e-02,-1.948240585834125956e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.143644492323987912e-02,-1.810074471117543472e-03
1.214398668547005400e-01,9.948058485410040674e+00,1.009893649477240120e-02,1.009006133169315732e-05
5.316974400276812673e-01,1.070572227832425938e+01,1.032681987205723295e-02,-1.370357350442496472e-04
1.320214494593514587e-01,9.453180679547363852e+00,1.010466099457479720e-02,1.055542011268493867e-04
1.434889760656616886e-01,8.958580059910874027e+00,1.011063469092980324e-02,2.010735841922542410e-04
9.046783535894284967e-01,1.245691416915397198e+01,1.053294272078942814e-02,-4.812465337096862071e-04
1.312355148759518642e+00,1.321668213778762180e+01,1.076017052178501222e-02,-6.348674015563782148e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.095746438413493923e-02,-1.289778643333614784e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.119503147132262962e-02,-1.451728952338818919e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.096260631743189128e-02,-1.189899995832819973e-03
2.515198671144581510e+00,1.932125572891566279e+01,1.146039008140111067e-02,-1.890885953401468368e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.143548438301199982e-02,-1.715690292094304873e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.145890023310905045e-02,-2.030016213350176006e-03
5.447558295283307928e-01,1.020506221976687300e+01,1.033428012837312761e-02,-3.976612777214616045e-05
9.255088162916109695e-01,1.195723368857222368e+01,1.054517943626314368e-02,-3.831505489651347053e-04
9.435063726166710296e-01,1.146075051657321886e+01,1.055573051033039528e-02,-2.858284284884221138e-04
9.554959588073117516e-01,1.096434825838919203e+01,1.056279546485214618e-02,-1.886157532074430535e-04
1.549413094449612061e-01,8.464001567209125554e+00,1.011637929342942659e-02,2.967596045752712028e-04
1.664340889617186292e-01,7.969147928265393865e+00,1.012195748686978494e-02,3.927309938210602662e-04
1.757631272507609310e-01,7.474202872918199958e+00,1.012618752912421323e-02,4.889945546724663514e-04
1.324817738544830092e+00,1.271837430539237879e+01,1.076758004413925357e-02,-5.360387250510893374e-04
1.688039297409169137e+00,1.546662213754990844e+01,1.097167661162013787e-02,-1.090768011875268987e-03
1.701837686672359240e+00,1.497121799752560989e+01,1.097872528330588911e-02,-9.906097383403087483e-04
1.713779154853639852e+00,1.447309659340662868e+01,1.098506159517288229e-02,-8.902294235841459258e-04
1.725295010958770803e+00,1.397450957870726995e+01,1.099141766516989645e-02,-7.900876643816691185e-04
1.737138492985689453e+00,1.347633721949444841e+01,1.099814114768754916e-02,-6.903470574997291626e-04
2.084921490552900991e+00,1.670310670318391288e+01,1.119909815892306329e-02,-1.347744916745719813e-03
2.492763474021678860e+00,1.798473459041316147e+01,1.143633716045310347e-02,-1.615721477997770139e-03
2.504376294631260436e+00,1.748473180541414962e+01,1.143952394834298579e-02,-1.513013236108957374e-03
2.746469545387260069e+00,1.963623371240122495e+01,1.159290118944709437e-02,-1.958008101508961624e-03
2.865494325745238768e+00,1.921722713138785110e+01,1.165565939357861291e-02,-1.873152449830223307e-03
