x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.888082714470362508e-03,-2.316148824108181514e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.000047633285456629e-02,-2.221443855648729416e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.004152897889352102e-02,-2.000181883644455531e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.005029087827880897e-02,-2.112122825967007594e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.004007857460501203e-02,-1.883143890881018362e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.016623018683236561e-02,-2.325319649266281534e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.028432102142581676e-02,-2.206150239343841659e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.004282905215677854e-02,-1.764954546715532440e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.028252065636996865e-02,-1.953076758866398093e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.027791572934968166e-02,-2.075506701351681558e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.853873704951115683e-03,-8.918785271257649409e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.004719824321411749e-02,-1.647158371978422586e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.028521692659323250e-02,-1.835782540298861202e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.005183195713444007e-02,-1.529799698750626893e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.048031205506066467e-02,-2.138731564840850360e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.055514914266159933e-02,-2.035871825121346110e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.044419057813186606e-02,-2.333380379056887357e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.864495018576223059e-03,-7.786379116057990865e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.005594647681134872e-02,-1.414341072358809214e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.006414384234019001e-02,-1.299930474692750308e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.007310932816126228e-02,-1.185880058299494839e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.008054822128106980e-02,-1.071257950667666705e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.008905540926967152e-02,-9.566902862514065336e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.028588788784287611e-02,-1.717237083232266062e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.053348774779977806e-02,-1.906664010661658377e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.057695933571236105e-02,-2.234466559193295458e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.070760678733411429e-02,-2.140734355665171399e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.869140332973751206e-03,-6.636538964122739963e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.009749709799360497e-02,-8.434197190778421754e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.029081731866513666e-02,-1.598531165552213905e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.052746798270079616e-02,-1.788101604125603115e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.029525616212891015e-02,-1.481561242440371977e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.083003736553089964e-02,-2.065139421895589335e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.072180697523865064e-02,-2.340572132894305334e-03
4.556153152296005260e-02,1.243633101129515950e+01,9.878556578821636597e-03,-5.501567412713186285e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.890156370129193561e-03,-4.376278967199879262e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.901025240905388450e-03,-3.254266232008928253e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.010282592820805139e-02,-7.269251274861236647e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.029955586820649818e-02,-1.366612659102142560e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.031001671159058504e-02,-1.252523296053997034e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.031736842708242882e-02,-1.137200959069669922e-03
8.528497455404107086e-01,1.445376168039130249e+01,1.032446853991417571e-02,-1.021724766815248564e-03
8.686876196325883370e-01,1.395454822402442296e+01,1.033344281007889977e-02,-9.062526546363533411e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.053042590717336892e-02,-1.668054996371332423e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.078172778787711734e-02,-1.968594447462074064e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.076977869992928709e-02,-1.857279051194630657e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.085516890885194000e-02,-2.241258956036377981e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.100992374170674422e-02,-2.147115316947938602e-03
9.393282445844874928e-02,1.094742152819198644e+01,9.907265640832767228e-03,-2.138654558361442889e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.010999430867077359e-02,-6.133489185266876491e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.033754433040498001e-02,-7.908926626919948830e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.053509070121632155e-02,-1.548972736309675146e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.077087687689656965e-02,-1.737556458913003428e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.053870036581677945e-02,-1.432963962587366575e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.102308844329783453e-02,-2.035021432503012276e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.099929191247302727e-02,-2.346881999360976231e-03
1.083717459485988854e-01,1.044811660397001774e+01,9.915531074759125971e-03,-1.012899443605390668e-04
4.868538278209015857e-01,1.219570057768595639e+01,1.012322349197693899e-02,-4.989472208480977495e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.013467245282366827e-02,-3.855372876636994797e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.014270866520453410e-02,-2.734705393572746585e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.034520571282087839e-02,-6.762913490530879541e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.054598292530156342e-02,-1.317479880950034581e-03
1.263726504782329840e+00,1.520818604837023891e+01,1.055425438773539143e-02,-1.202864892329562774e-03
1.276633041324370055e+00,1.471175150185687386e+01,1.056092254630166052e-02,-1.086979163015446047e-03
1.289750815375310111e+00,1.421359363733669490e+01,1.056801126299776981e-02,-9.710579915118559054e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.057433557327058446e-02,-8.553248800629638816e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.077334992305182051e-02,-1.616947922631632858e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.101345605975068490e-02,-1.924410481390768923e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.101258998645261722e-02,-1.806794859745519590e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.113848293644380261e-02,-2.258595825584451457e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.125443136673155188e-02,-2.098681495077494435e-03
1.214398668547005400e-01,9.948058485410040674e+00,9.922825877613481588e-03,1.145311634846447146e-05
5.316974400276812673e-01,1.070572227832425938e+01,1.014937819437312753e-02,-1.604162781266829836e-04
1.320214494593514587e-01,9.453180679547363852e+00,9.928533390523689578e-03,1.230745090851100942e-04
1.434889760656616886e-01,8.958580059910874027e+00,9.934528942999822088e-03,2.347392665141101009e-04
9.046783535894284967e-01,1.245691416915397198e+01,1.035466604628839001e-02,-5.617248349113149880e-04
1.312355148759518642e+00,1.321668213778762180e+01,1.058076204171747373e-02,-7.400357963091563082e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.077817331016582558e-02,-1.499328638780647593e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.101440258156461544e-02,-1.685689031604591321e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.078307716288100758e-02,-1.383661573105195901e-03
2.515198671144581510e+00,1.932125572891566279e+01,1.127819319579890719e-02,-2.191877179118197766e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.125345966444887998e-02,-1.989715055768864326e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.127660909552018545e-02,-2.352461246780851965e-03
5.447558295283307928e-01,1.020506221976687300e+01,1.015675029188946310e-02,-4.680525646553927255e-05
9.255088162916109695e-01,1.195723368857222368e+01,1.036667049328209023e-02,-4.473489824039808375e-04
9.435063726166710296e-01,1.146075051657321886e+01,1.037703157569711682e-02,-3.338414787788455940e-04
9.554959588073117516e-01,1.096434825838919203e+01,1.038396033242406508e-02,-2.204385401348993648e-04
1.549413094449612061e-01,8.464001567209125554e+00,9.940336549000691399e-03,3.465649970093961007e-04
1.664340889617186292e-01,7.969147928265393865e+00,9.946016285024826889e-03,4.586774881308652092e-04
1.757631272507609310e-01,7.474202872918199958e+00,9.950391042457379029e-03,5.710745803114242137e-04
1.324817738544830092e+00,1.271837430539237879e+01,1.058794254593834437e-02,-6.250011298120735541e-04
1.688039297409169137e+00,1.546662213754990844e+01,1.079187667784923046e-02,-1.268761932153146749e-03
1.701837686672359240e+00,1.497121799752560989e+01,1.079866319079163944e-02,-1.152600942289226183e-03
1.713779154853639852e+00,1.447309659340662868e+01,1.080474505288333588e-02,-1.036103756833176232e-03
1.725295010958770803e+00,1.397450957870726995e+01,1.081085493305782713e-02,-9.198058356148113880e-04
1.737138492985689453e+00,1.347633721949444841e+01,1.081734238864583662e-02,-8.039012974665420532e-04
2.084921490552900991e+00,1.670310670318391288e+01,1.101827949769219189e-02,-1.565426921908249364e-03
2.492763474021678860e+00,1.798473459041316147e+01,1.125424657731828246e-02,-1.874262690158060929e-03
2.504376294631260436e+00,1.748473180541414962e+01,1.125731162218284766e-02,-1.755592912884502196e-03
2.746469545387260069e+00,1.963623371240122495e+01,1.140975612681234541e-02,-2.268885637618281090e-03
2.865494325745238768e+00,1.921722713138785110e+01,1.147213048375490645e-02,-2.170727831396290254e-03
2.904821164417960233e+00,1.873417209260031058e+01,1.148996992529930684e-02,-2.056460877408760202e-03
5.557504832974693443e-01,9.709744977762118978e+00,1.016281367662774833e-02,6.561147060632138771e-05
9.674276846195901669e-01,1.046565072997089629e+01,1.039074651775691999e-02,-1.065799246965890858e-04
1.806555193203891463e-01,6.977687602758225971e+00,9.952243119273725819e-03,6.841178607594072553e-04
5.665777890415988338e-01,9.215233863136479187e+00,1.016861979479630369e-02,1.779130526623696389e-04
5.790717478401106177e-01,8.720447584805169683e+00,1.017520104211761672e-02,2.904086818345532023e-04
1.346187436996999054e+00,1.221600444999370616e+01,1.060010798542277387e-02,-5.093170853350283394e-04
1.749766676474710181e+00,1.297755634781376699e+01,1.082440066368042624e-02,-6.881253152520150742e-04
2.097105134446511698e+00,1.621456207896205726e+01,1.102297458967797968e-02,-1.449936399501972496e-03
2.513724930182998918e+00,1.697385224176804996e+01,1.125956373681077580e-02,-1.634402048244118629e-03
2.110822743329720197e+00,1.572024871910752353e+01,1.102897504648003152e-02,-1.333337795130216420e-03
2.919010372041579870e+00,1.824416516978921265e+01,1.149413173808910317e-02,-1.940206249826700868e-03
2.999999999999989342e+00,2.000000000000000000e+01,1.155382526743853160e-02,-2.357348195970869302e-03
9.793303415694687430e-01,9.966746310614167825e+00,1.039739478981259631e-02,7.313137983805971913e-06
1.365335788556180319e+00,1.171703365623316273e+01,1.061102167122701320e-02,-3.945673742252000550e-04
1.379709196794070891e+00,1.122314477755516826e+01,1.061923086599277088e-02,-2.810862958256566671e-04
1.391336674510959881e+00,1.072416453777604239e+01,1.062584684954798186e-02,-1.665121630568097884e-04
5.907768319339012919e-01,8.225992817147767866e+00,1.018122256922432585e-02,4.030094505818424162e-04
6.017343754683288637e-01,7.730245809651751010e+00,1.018673969564217255e-02,5.161368947510123692e-04
6.126964879799707830e-01,7.233269104047975517e+00,1.019221051189463968e-02,6.298317739151407073e-04
1.824918598664204694e-01,6.480728740496124018e+00,9.952397762979051446e-03,7.976010386238429435e-04
1.765378878124170825e+00,1.247686978662020429e+01,1.083319783460314281e-02,-5.721562100007073501e-04
2.126000569899968440e+00,1.522850482707396935e+01,1.103621385140283670e-02,-1.217622246557856398e-03
2.138695228611858568e+00,1.473183938625084544e+01,1.104240285400079173e-02,-1.100994245830969618e-03
2.150478776028990069e+00,1.423363888738580130e+01,1.104837252203896662e-02,-9.842729677527971809e-04
2.162122301891841403e+00,1.373536872516958773e+01,1.105449252068997634e-02,-8.678003413489455888e-04
2.174027188495760043e+00,1.323712894867404444e+01,1.106092968821325261e-02,-7.515833650064781711e-04
2.523471669211740931e+00,1.647780374393046188e+01,1.126261616658280271e-02,-1.516878014866221034e-03
2.930857007916120693e+00,1.774474915193863112e+01,1.149732190264373885e-02,-1.821654953505554269e-03
2.942508668158328788e+00,1.724302779973567112e+01,1.150082140914256319e-02,-1.702572503280075020e-03
3.279354362078699126e+00,1.954414606655349473e+01,1.170496252801611799e-02,-2.251906487165644330e-03
3.321124520194761232e+00,1.900368128024895498e+01,1.172393998363503373e-02,-2.124117099463085790e-03
3.343822381848610803e+00,1.850240879979484632e+01,1.173292067846072248e-02,-2.005318014064234010e-03
9.901718473367289164e-01,9.471879091192764832e+00,1.040332749729102994e-02,1.203218521317653121e-04
1.403093656559111224e+00,1.022416677537200158e+01,1.063245382348742239e-02,-5.174456731789591943e-05
6.150984475223495451e-01,6.738412453890960663e+00,1.019293828832264041e-02,7.432917705281983029e-04
1.002281621738571715e+00,8.977235117740526960e+00,1.040984643806047195e-02,2.333715558920249967e-04
1.014788183830301449e+00,8.483256496880869690e+00,1.041648985109339294e-02,3.464157630293315956e-04
1.903506586932302014e-01,5.982393936322146999e+00,9.955972658987649604e-03,9.119007577274317912e-04
1.785587871640149871e+00,1.197703061190116713e+01,1.084458964689825368e-02,-4.565863224407804922e-04
2.186479802068269862e+00,1.273821505820302491e+01,1.106779214478208727e-02,-6.354328951252093171e-04
2.539049106382520904e+00,1.598318020911725235e+01,1.126938906669567968e-02,-1.399931613397573495e-03
2.953971019792341224e+00,1.674314075920728939e+01,1.150465508714838825e-02,-1.583999077851174289e-03
2.551874877894359628e+00,1.548744309062730906e+01,1.127502351834883988e-02,-1.282900500553096164e-03
3.357083834146799006e+00,1.800502307920974943e+01,1.173699435527932738e-02,-1.887274938296298497e-03
3.499999999999971578e+00,2.000000000000000000e+01,1.183108465949339778e-02,-2.361516832490136424e-03
1.414119592978810402e+00,9.728056446467022056e+00,1.063856649332417179e-02,6.214077087426014812e-05
1.803520846354150109e+00,1.147995386815809482e+01,1.085471152467255666e-02,-3.417756573474714857e-04
1.815373221802641268e+00,1.098339880838394400e+01,1.086141890289411480e-02,-2.271594224254030320e-04
1.826920328483019773e+00,1.048427787698505043e+01,1.086791464965673228e-02,-1.120101162630956609e-04
1.026678007989648478e+00,7.987742301232635178e+00,1.042271872103947214e-02,4.600034488661708561e-04
1.037473484928799650e+00,7.490929460790214378e+00,1.042830423744709953e-02,5.741234402526398505e-04
1.044070700222139436e+00,6.995871065781297027e+00,1.043156777069901772e-02,6.880921388826249756e-04
6.168314918277211234e-01,6.240092895357479463e+00,1.019335631560907771e-02,8.579025964305126307e-04
1.998354474386516699e-01,5.483731945147398257e+00,9.960626331416887191e-03,1.026792090303812934e-03
2.092817715365917763e-01,4.985563633255818417e+00,9.965546075734361964e-03,1.142105605153998773e-03
2.207117252489808834e+00,1.223581676544485575e+01,1.107929131113176077e-02,-5.187029841223085016e-04
2.564304914250630674e+00,1.499147292206930970e+01,1.128079364069163072e-02,-1.166037894729016981e-03
2.575953857079198883e+00,1.449293016255164446e+01,1.128642583083399979e-02,-1.048797730479463126e-03
