x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.608315410651476429e-03,-1.135572813333060463e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.703638427485957743e-03,-1.089196633769405403e-03
3.125627968666293555e-01,1.864716906470728475e+01,8.738621379550547477e-03,-9.781878345911118686e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.745921674067413248e-03,-1.034674908899522669e-03
3.197227889367013631e-01,1.815502063943323918e+01,8.737686416827178393e-03,-9.193481911312261423e-04
5.000000000000000000e-01,2.000000000000000000e+01,8.844525433722116164e-03,-1.143608838751186295e-03
7.268377157609293704e-01,1.948189336371245162e+01,8.944575309294194171e-03,-1.084830288477534347e-03
3.324799169943588595e-01,1.765661494120666219e+01,8.740431181789095824e-03,-8.601483868798608622e-04
7.477099128314499410e-01,1.841673112457957373e+01,8.943221115757678946e-03,-9.573181979446731020e-04
7.288281609585993692e-01,1.893264419257299380e+01,8.939140143294707630e-03,-1.018885142878340642e-03
6.126140549771008637e-03,1.393883490349006493e+01,8.585004916897891192e-03,-4.279631205258981898e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.744638569059779223e-03,-8.013598067029487678e-04
7.610859817068700295e-01,1.792254221555610627e+01,8.945808048370047089e-03,-8.984399237415424677e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.749134670081948686e-03,-7.430064925516456772e-04
1.085692806363770302e+00,1.917436296054636102e+01,9.110849163115775085e-03,-1.052948918742131800e-03
1.229153078410270439e+00,1.873248263188046536e+01,9.174371462948516937e-03,-1.001906143791801273e-03
9.999999999999893419e-01,2.000000000000000000e+01,9.080446339309310513e-03,-1.150751419780809059e-03
2.360066974684826846e-02,1.344230011818341985e+01,8.594608727142183380e-03,-3.732529848903266530e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.753226099247952974e-03,-6.858124688828653136e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.760799914344360312e-03,-6.294027350841809596e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.769030551156603570e-03,-5.733905159650100943e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.775965622138368755e-03,-5.172906157169482409e-04
4.298882323578894216e-01,1.419623623162349091e+01,8.783788006643537122e-03,-4.614250318020764424e-04
7.692281648677301575e-01,1.742261178628551832e+01,8.946779122462705097e-03,-8.390692944762018993e-04
1.200283162850748653e+00,1.819110516899724672e+01,9.156194097486095029e-03,-9.366790971366632367e-04
1.250000000000021316e+00,1.956698729810777593e+01,9.192917975694211291e-03,-1.102233362627447807e-03
1.493645076688999040e+00,1.915780731645812551e+01,9.303646607176739927e-03,-1.056249685358019458e-03
3.021816274658917223e-02,1.293697799842149010e+01,8.599106729880194935e-03,-3.178210626103289004e-04
4.441026490960204853e-01,1.370340103264483567e+01,8.791514621221480780e-03,-4.063703169896885946e-04
7.834061262387201907e-01,1.692026848054210220e+01,8.951441128170331205e-03,-7.798510799529055409e-04
1.197082458876931099e+00,1.769236410254564618e+01,9.151390731424333125e-03,-8.771067697517622233e-04
7.952304015982782914e-01,1.642383889671659247e+01,8.955735055202340353e-03,-7.216904994020111562e-04
1.719710019260990208e+00,1.882683477713113973e+01,9.407474147366175557e-03,-1.019309219640043276e-03
1.499999999999989342e+00,2.000000000000000000e+01,9.315978605059871062e-03,-1.157171930011577973e-03
4.556153152296005260e-02,1.243633101129515950e+01,8.607567412400388140e-03,-2.632779503506716594e-04
6.505650485206970757e-02,1.193874412405663676e+01,8.617791315613668526e-03,-2.093171452123227048e-04
8.351299073286000407e-02,1.144186637449435651e+01,8.627310250613643566e-03,-1.555885195174288747e-04
4.524969318071505597e-01,1.319515967823735636e+01,8.796578116173677658e-03,-3.498934713972355831e-04
8.055556596365285316e-01,1.593434693313355233e+01,8.959937604556360985e-03,-6.647334652862666891e-04
8.259092084109092013e-01,1.544607123446077601e+01,8.969374924376738792e-03,-6.084589212362869967e-04
8.399171062219110695e-01,1.495112084517530882e+01,8.976186747324364432e-03,-5.517391495363345791e-04
8.528497455404107086e-01,1.445376168039130249e+01,8.982776578031788708e-03,-4.951314671408188657e-04
8.686876196325883370e-01,1.395454822402442296e+01,8.990930596491010507e-03,-4.387190232372753431e-04
1.208599230678750303e+00,1.718561937279882557e+01,9.154291845375882308e-03,-8.170358327044388493e-04
1.640309154242618916e+00,1.842499282476863698e+01,9.366589222707642076e-03,-9.702585216475361407e-04
1.626358391036340834e+00,1.795751811465306247e+01,9.356649312093609505e-03,-9.141863214670215053e-04
1.749965376699130104e+00,1.956699425731710917e+01,9.428875576248768944e-03,-1.108319621134292192e-03
2.036298398502758289e+00,1.915510226709084662e+01,9.559993169664647919e-03,-1.062224194922363474e-03
9.393282445844874928e-02,1.094742152819198644e+01,8.632823531957111579e-03,-1.022122574319001410e-04
4.641804179173796285e-01,1.269801895595811203e+01,8.803128779255998612e-03,-2.949904382097952391e-04
8.754673994819093252e-01,1.345467652379300105e+01,8.994924738845579831e-03,-3.824898596403430843e-04
1.221766762960800889e+00,1.668167315296634712e+01,9.158705165579303364e-03,-7.576385317170412047e-04
1.635070722763060758e+00,1.745296325419825223e+01,9.357880383509568564e-03,-8.541326976232358316e-04
1.231747447719911293e+00,1.618954719858659175e+01,9.162256145393257029e-03,-6.999432934898752691e-04
2.068312481335588870e+00,1.868155847200793573e+01,9.571151182684256575e-03,-1.005856848986093083e-03
1.999999999999971578e+00,2.000000000000000000e+01,9.551289262393071813e-03,-1.162860145877994298e-03
1.083717459485988854e-01,1.044811660397001774e+01,8.639955735683489332e-03,-4.838776035441045209e-05
4.868538278209015857e-01,1.219570057768595639e+01,8.814741478617734924e-03,-2.398376020056895892e-04
5.064911181694888853e-01,1.169699876179332776e+01,8.824767051497388673e-03,-1.852413418116153048e-04
5.202005968038285744e-01,1.120373432965658722e+01,8.831822611878455478e-03,-1.313449967554467977e-04
8.884742515083807746e-01,1.295637945450387107e+01,9.001882817223007260e-03,-3.268021138010465546e-04
1.247280178898389380e+00,1.569780972157349908e+01,9.168945721404976948e-03,-6.427237979489846577e-04
1.263726504782329840e+00,1.520818604837023891e+01,9.176480270115637203e-03,-5.861213159860757327e-04
1.276633041324370055e+00,1.471175150185687386e+01,9.182660484796946118e-03,-5.290531224284392717e-04
1.289750815375310111e+00,1.421359363733669490e+01,9.189182488920248637e-03,-4.721414999492810623e-04
1.301095561947441581e+00,1.371486108896388245e+01,9.195031760721655151e-03,-4.154757791911667234e-04
1.645041148365240957e+00,1.694383546025508380e+01,9.360357245180798980e-03,-7.937960865143557252e-04
2.058453210940839995e+00,1.821660273610089575e+01,9.563086632542277393e-03,-9.501080771572942979e-04
2.063815988053988804e+00,1.772139028509279157e+01,9.562560526448205672e-03,-8.910007105283125920e-04
2.258577074391059369e+00,1.961444062813436418e+01,9.669099148577130209e-03,-1.119499448887356250e-03
2.479110847048140442e+00,1.893005132847154925e+01,9.767228845922697536e-03,-1.039808146283421712e-03
1.214398668547005400e-01,9.948058485410040674e+00,8.646168979859043813e-03,5.511670177967538439e-06
5.316974400276812673e-01,1.070572227832425938e+01,8.837639527465693950e-03,-7.701763935868177259e-05
1.320214494593514587e-01,9.453180679547363852e+00,8.650944111615021734e-03,5.889161438512480900e-05
