x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.297888082499359566e-03,-1.080166936432753631e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.389754191852127202e-03,-1.036035653911399892e-03
3.125627968666293555e-01,1.864716906470728475e+01,8.423482560819466752e-03,-9.303388476462221566e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.430508963182202151e-03,-9.841310052539180286e-04
3.197227889367013631e-01,1.815502063943323918e+01,8.422593470168437957e-03,-8.743113693749248643e-04
5.000000000000000000e-01,2.000000000000000000e+01,8.525509431940560268e-03,-1.087902472302720120e-03
7.268377157609293704e-01,1.948189336371245162e+01,8.621928383253612063e-03,-1.031960177180911604e-03
3.324799169943588595e-01,1.765661494120666219e+01,8.425251174718394187e-03,-8.179465639293920665e-04
7.477099128314499410e-01,1.841673112457957373e+01,8.620644227784239610e-03,-9.105335784111921434e-04
7.288281609585993692e-01,1.893264419257299380e+01,8.616701134078684834e-03,-9.691594004321908056e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.275567666499616948e-03,-4.065956632353046139e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.429317854693658268e-03,-7.619790135951134014e-04
7.610859817068700295e-01,1.792254221555610627e+01,8.623148332539343902e-03,-8.544709224968500367e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.433662472849641142e-03,-7.064298166782951487e-04
1.085692806363770302e+00,1.917436296054636102e+01,8.782158419996764775e-03,-1.001649333761175670e-03
1.229153078410270439e+00,1.873248263188046536e+01,8.843377572994937444e-03,-9.530599007177755627e-04
9.999999999999893419e-01,2.000000000000000000e+01,8.752848331506718482e-03,-1.094779563737110963e-03
2.360066974684826846e-02,1.344230011818341985e+01,8.284829426759234353e-03,-3.545586457339540898e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.437616071628500219e-03,-6.519911146423164588e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.444924959545841575e-03,-5.983058214500817148e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.452866632899506960e-03,-5.450054319283533172e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.459559486125017153e-03,-4.916267183183612799e-04
4.298882323578894216e-01,1.419623623162349091e+01,8.467106045721215293e-03,-4.384768754859697795e-04
7.692281648677301575e-01,1.742261178628551832e+01,8.624095561441008292e-03,-7.979441554917678743e-04
1.200283162850748653e+00,1.819110516899724672e+01,8.825873060011115573e-03,-8.909435906949501448e-04
1.250000000000021316e+00,1.956698729810777593e+01,8.861235198777288324e-03,-1.048607387204688463e-03
1.493645076688999040e+00,1.915780731645812551e+01,8.967942061259902981e-03,-1.004846240480529364e-03
3.021816274658917223e-02,1.293697799842149010e+01,8.289170621797858213e-03,-3.018383212312252873e-04
4.441026490960204853e-01,1.370340103264483567e+01,8.474559194294640704e-03,-3.861035082464938273e-04
7.834061262387201907e-01,1.692026848054210220e+01,8.628599648665732924e-03,-7.415680016651797794e-04
1.197082458876931099e+00,1.769236410254564618e+01,8.821254358258740977e-03,-8.342198512637444751e-04
7.952304015982782914e-01,1.642383889671659247e+01,8.632747639093302228e-03,-6.862036248093238838e-04
1.719710019260990208e+00,1.882683477713113973e+01,9.067997723357309331e-03,-9.696946328618228457e-04
1.499999999999989342e+00,2.000000000000000000e+01,8.979812466244628186e-03,-1.100960499762229650e-03
4.556153152296005260e-02,1.243633101129515950e+01,8.297330444108796943e-03,-2.499679638081438366e-04
6.505650485206970757e-02,1.193874412405663676e+01,8.307188260108348127e-03,-1.986541003512535240e-04
8.351299073286000407e-02,1.144186637449435651e+01,8.316365563346981085e-03,-1.475630237346189759e-04
4.524969318071505597e-01,1.319515967823735636e+01,8.479445011369832544e-03,-3.323803086682215291e-04
8.055556596365285316e-01,1.593434693313355233e+01,8.636807176559473456e-03,-6.319913950904445599e-04
8.259092084109092013e-01,1.544607123446077601e+01,8.645910690569701823e-03,-5.784344747348695373e-04
8.399171062219110695e-01,1.495112084517530882e+01,8.652483994771708459e-03,-5.244588358304688551e-04
8.528497455404107086e-01,1.445376168039130249e+01,8.658842587795366127e-03,-4.705954510566892623e-04
8.686876196325883370e-01,1.395454822402442296e+01,8.666707782638496602e-03,-4.169217803365341066e-04
1.208599230678750303e+00,1.718561937279882557e+01,8.824060700028130838e-03,-7.770276782756250231e-04
1.640309154242618916e+00,1.842499282476863698e+01,9.028606904340531064e-03,-9.229754210827615735e-04
1.626358391036340834e+00,1.795751811465306247e+01,9.019036991463474928e-03,-8.695804496265437935e-04
1.749965376699130104e+00,1.956699425731710917e+01,9.088609593757119090e-03,-1.054465851767360293e-03
2.036298398502758289e+00,1.915510226709084662e+01,9.214963139978179715e-03,-1.010600862153338258e-03
9.393282445844874928e-02,1.094742152819198644e+01,8.321680724660843187e-03,-9.680945720816343345e-05
4.641804179173796285e-01,1.269801895595811203e+01,8.485763499792324180e-03,-2.801581785630117313e-04
8.754673994819093252e-01,1.345467652379300105e+01,8.670562622906234987e-03,-3.634263716693241419e-04
1.221766762960800889e+00,1.668167315296634712e+01,8.828323573638992977e-03,-7.204827292198805969e-04
1.635070722763060758e+00,1.745296325419825223e+01,9.020232214237993221e-03,-8.124020527310834346e-04
1.231747447719911293e+00,1.618954719858659175e+01,8.831754264246307815e-03,-6.655616026823407260e-04
2.068312481335588870e+00,1.868155847200793573e+01,9.225721386226095472e-03,-9.569251855868628979e-04
1.999999999999971578e+00,2.000000000000000000e+01,9.206564575243131321e-03,-1.106436457470600168e-03
1.083717459485988854e-01,1.044811660397001774e+01,8.328556178615664773e-03,-4.563068960131131839e-05
4.868538278209015857e-01,1.219570057768595639e+01,8.496959346324698195e-03,-2.277024924879531519e-04
5.064911181694888853e-01,1.169699876179332776e+01,8.506624772469788612e-03,-1.757783033539799260e-04
5.202005968038285744e-01,1.120373432965658722e+01,8.513426537500852140e-03,-1.245214907780963810e-04
8.884742515083807746e-01,1.295637945450387107e+01,8.677272981908935867e-03,-3.104502427988197161e-04
1.247280178898389380e+00,1.569780972157349908e+01,8.838209482541142109e-03,-6.110990374039948709e-04
1.263726504782329840e+00,1.520818604837023891e+01,8.845478172689113378e-03,-5.572288619805226568e-04
1.276633041324370055e+00,1.471175150185687386e+01,8.851441444054100605e-03,-5.029198437068949307e-04
1.289750815375310111e+00,1.421359363733669490e+01,8.857733940290513433e-03,-4.487642895317491497e-04
1.301095561947441581e+00,1.371486108896388245e+01,8.863376600466621805e-03,-3.948470235469840064e-04
1.645041148365240957e+00,1.694383546025508380e+01,9.022628220288646250e-03,-7.549579366596044809e-04
2.058453210940839995e+00,1.821660273610089575e+01,9.217955999689964389e-03,-9.038365120748816138e-04
2.063815988053988804e+00,1.772139028509279157e+01,9.217456317200237170e-03,-8.475558964758135583e-04
2.258577074391059369e+00,1.961444062813436418e+01,9.320093432469001363e-03,-1.065170104113170825e-03
2.479110847048140442e+00,1.893005132847154925e+01,9.414661167846224282e-03,-9.893009768454188221e-04
1.214398668547005400e-01,9.948058485410040674e+00,8.334545587817732484e-03,5.619040520545299835e-06
5.316974400276812673e-01,1.070572227832425938e+01,8.519033962217460731e-03,-7.285595866750913896e-05
1.320214494593514587e-01,9.453180679547363852e+00,8.339147298946709280e-03,5.637439487085731804e-05
1.434889760656616886e-01,8.958580059910874027e+00,8.343892725393245793e-03,1.071906100074683477e-04
9.046783535894284967e-01,1.245691416915397198e+01,8.685395415137221742e-03,-2.576203950373618886e-04
1.312355148759518642e+00,1.321668213778762180e+01,8.869064479748375862e-03,-3.412789987112046998e-04
1.657946755111389336e+00,1.644613137774738831e+01,9.026987350797686244e-03,-6.991141819454151432e-04
2.073075564774370605e+00,1.721088302092289624e+01,9.219233195524039956e-03,-7.897468343555669743e-04
1.669942107129180897e+00,1.595554498459488357e+01,9.031440276410908005e-03,-6.443558063490766952e-04
2.515198671144581510e+00,1.932125572891566279e+01,9.434124093660754828e-03,-1.034210830683693740e-03
2.484540041142739852e+00,1.847099227882669581e+01,9.413892899145461304e-03,-9.370351233709034618e-04
2.499999999999971578e+00,2.000000000000000000e+01,9.433108816458046081e-03,-1.111318021690550642e-03
5.447558295283307928e-01,1.020506221976687300e+01,8.525128091091592475e-03,-2.095781628675496587e-05
9.255088162916109695e-01,1.195723368857222368e+01,8.695524237200913040e-03,-2.049840281558442615e-04
9.435063726166710296e-01,1.146075051657321886e+01,8.704239027614451424e-03,-1.528123133244321005e-04
9.554959588073117516e-01,1.096434825838919203e+01,8.710083355377939290e-03,-1.007316573783416169e-04
1.549413094449612061e-01,8.464001567209125554e+00,8.348396384323155880e-03,1.581465972732412682e-04
1.664340889617186292e-01,7.969147928265393865e+00,8.352711723694533630e-03,2.093223845461116277e-04
1.757631272507609310e-01,7.474202872918199958e+00,8.355885877965329306e-03,2.607361432387056378e-04
1.324817738544830092e+00,1.271837430539237879e+01,8.875321838560571927e-03,-2.879576059418226860e-04
1.688039297409169137e+00,1.546662213754990844e+01,9.039087915608572804e-03,-5.901502375392806777e-04
1.701837686672359240e+00,1.497121799752560989e+01,9.045103257641547503e-03,-5.354909885374888566e-04
1.713779154853639852e+00,1.447309659340662868e+01,9.050538851712905397e-03,-4.808253875779132228e-04
1.725295010958770803e+00,1.397450957870726995e+01,9.055978949679960657e-03,-4.264033682472662882e-04
1.737138492985689453e+00,1.347633721949444841e+01,9.061698034186793996e-03,-3.723054518662716346e-04
2.084921490552900991e+00,1.670310670318391288e+01,9.222755837083136329e-03,-7.324937117162346346e-04
2.492763474021678860e+00,1.798473459041316147e+01,9.414657067499516280e-03,-8.817383957664567907e-04
2.504376294631260436e+00,1.748473180541414962e+01,9.417372156464470095e-03,-8.250095656634338741e-04
2.746469545387260069e+00,1.963623371240122495e+01,9.541666478942886082e-03,-1.072153036673379129e-03
2.865494325745238768e+00,1.921722713138785110e+01,9.592471390186168081e-03,-1.025459609631319434e-03
2.904821164417960233e+00,1.873417209260031058e+01,9.606985752047826968e-03,-9.707503788407729215e-04
5.557504832974693443e-01,9.709744977762118978e+00,8.530067695822233717e-03,3.039901866410441267e-05
9.674276846195901669e-01,1.046565072997089629e+01,8.715734412105605872e-03,-4.847413988221050063e-05
1.806555193203891463e-01,6.977687602758225971e+00,8.356932996778228609e-03,3.125668405616247145e-04
5.665777890415988338e-01,9.215233863136479187e+00,8.534713157077373005e-03,8.172918883714355698e-05
5.790717478401106177e-01,8.720447584805169683e+00,8.539906912763767233e-03,1.332000118077616491e-04
1.346187436996999054e+00,1.221600444999370616e+01,8.885588110659479663e-03,-2.344613908208716135e-04
1.749766676474710181e+00,1.297755634781376699e+01,9.067844933314797226e-03,-3.183941725987525116e-04
2.097105134446511698e+00,1.621456207896205726e+01,9.226976834556808657e-03,-6.776578650722550612e-04
2.513724930182998918e+00,1.697385224176804996e+01,9.419498876441485466e-03,-7.671812277800523329e-04
2.110822743329720197e+00,1.572024871910752353e+01,9.232293092717801242e-03,-6.224493077856467580e-04
2.919010372041579870e+00,1.824416516978921265e+01,9.610430489584157604e-03,-9.150450085782793272e-04
2.999999999999989342e+00,2.000000000000000000e+01,9.659489966594689975e-03,-1.115618522583105557e-03
9.793303415694687430e-01,9.966746310614167825e+00,8.721192615494430603e-03,3.790275090770319297e-06
1.365335788556180319e+00,1.171703365623316273e+01,8.894767333540016391e-03,-1.814700192949872208e-04
1.379709196794070891e+00,1.122314477755516826e+01,8.901673653829607347e-03,-1.291141474867560683e-04
1.391336674510959881e+00,1.072416453777604239e+01,8.907214088571542565e-03,-7.629175826405452400e-05
5.907768319339012919e-01,8.225992817147767866e+00,8.544564943051372388e-03,1.847920044637984193e-04
6.017343754683288637e-01,7.730245809651751010e+00,8.548736843556642429e-03,2.367213591812755008e-04
6.126964879799707830e-01,7.233269104047975517e+00,8.552803104011810764e-03,2.890308506355649320e-04
1.824918598664204694e-01,6.480728740496124018e+00,8.356534961674790679e-03,3.647410873650567273e-04
1.765378878124170825e+00,1.247686978662020429e+01,9.075363991452600060e-03,-2.645093883769858022e-04
2.126000569899968440e+00,1.522850482707396935e+01,9.238628846848914375e-03,-5.678123277935804777e-04
2.138695228611858568e+00,1.473183938625084544e+01,9.244113032687427400e-03,-5.128806143679167382e-04
2.150478776028990069e+00,1.423363888738580130e+01,9.249407959946475896e-03,-4.580437154480880265e-04
2.162122301891841403e+00,1.373536872516958773e+01,9.254805517575416182e-03,-4.034571566142970212e-04
2.174027188495760043e+00,1.323712894867404444e+01,9.260431617254576836e-03,-3.491135068607857271e-04
2.523471669211740931e+00,1.647780374393046188e+01,9.422321971099562737e-03,-7.112310207847107523e-04
2.930857007916120693e+00,1.774474915193863112e+01,9.613172370092081670e-03,-8.583038395415770305e-04
2.942508668158328788e+00,1.724302779973567112e+01,9.616242844282561070e-03,-8.013996391235424493e-04
3.279354362078699126e+00,1.954414606655349473e+01,9.782656975002017308e-03,-1.065958342175351735e-03
3.321124520194761232e+00,1.900368128024895498e+01,9.798009963395104896e-03,-1.004734963026525244e-03
3.343822381848610803e+00,1.850240879979484632e+01,9.805319890393814075e-03,-9.478072391812667526e-04
9.901718473367289164e-01,9.471879091192764832e+00,8.725987781769143498e-03,5.566166698643052450e-05
1.403093656559111224e+00,1.022416677537200158e+01,8.912673419515413156e-03,-2.340123545170627348e-05
6.150984475223495451e-01,6.738412453890960663e+00,8.552944898942482777e-03,3.413424870811783006e-04
1.002281621738571715e+00,8.977235117740526960e+00,8.731183444907808511e-03,1.075886308021528767e-04
1.014788183830301449e+00,8.483256496880869690e+00,8.736405083463008245e-03,1.595727366528502879e-04
1.903506586932302014e-01,5.982393936322146999e+00,8.358874801134653920e-03,4.174929425966832086e-04
1.785587871640149871e+00,1.197703061190116713e+01,9.084941197253169551e-03,-2.109041953625862280e-04
2.186479802068269862e+00,1.273821505820302491e+01,9.266365906614995249e-03,-2.949103055494449650e-04
2.539049106382520904e+00,1.598318020911725235e+01,9.428213957088626626e-03,-6.557088702890198498e-04
2.953971019792341224e+00,1.674314075920728939e+01,9.619644429063618080e-03,-7.448431508881660267e-04
2.551874877894359628e+00,1.548744309062730906e+01,9.433198225311707069e-03,-6.002710724149773209e-04
3.357083834146799006e+00,1.800502307920974943e+01,9.808714606368175784e-03,-8.912645997401400476e-04
3.499999999999971578e+00,2.000000000000000000e+01,9.885841784993890449e-03,-1.119338745533016068e-03
1.414119592978810402e+00,9.728056446467022056e+00,8.917655920982843834e-03,2.908392956439241554e-05
1.803520846354150109e+00,1.147995386815809482e+01,9.093422250243345453e-03,-1.577106482070083390e-04
1.815373221802641268e+00,1.098339880838394400e+01,9.099057915717571887e-03,-1.046461449921699772e-04
1.826920328483019773e+00,1.048427787698505043e+01,9.104455470088028413e-03,-5.136489330769417874e-05
1.026678007989648478e+00,7.987742301232635178e+00,8.741217565572959036e-03,2.118865248724887036e-04
1.037473484928799650e+00,7.490929460790214378e+00,8.745440471421400339e-03,2.645454231635682414e-04
1.044070700222139436e+00,6.995871065781297027e+00,8.747713783803753515e-03,3.172452253709468557e-04
6.168314918277211234e-01,6.240092895357479463e+00,8.552779968212752965e-03,3.943369041121244276e-04
1.998354474386516699e-01,5.483731945147398257e+00,8.362058423581932021e-03,4.707287434011713607e-04
2.092817715365917763e-01,4.985563633255818417e+00,8.365437010290993625e-03,5.243809815880384620e-04
2.207117252489808834e+00,1.223581676544485575e+01,9.276035544402786923e-03,-2.405453400104691833e-04
2.564304914250630674e+00,1.499147292206930970e+01,9.438300263786036579e-03,-5.450458934657460191e-04
2.575953857079198883e+00,1.449293016255164446e+01,9.443288821312158243e-03,-4.897724901227869460e-04
2.587497387209229061e+00,1.399448660783019704e+01,9.448421562664687662e-03,-4.347464109555232610e-04
