x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.124437165051807991e-02,-2.092809219245120918e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.137053414815891901e-02,-2.007174370774771153e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.141673612828177781e-02,-1.805531865307460643e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.142647312205454131e-02,-1.907743270407410595e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.141531511985695822e-02,-1.698803492521003180e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.155673188472558163e-02,-2.103252242083738371e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.168921135493665095e-02,-1.995261068310593203e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.141868520149482216e-02,-1.591163246675220220e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.168733330589709352e-02,-1.764294105720822306e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.168203737570289863e-02,-1.875952392387348266e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.120980651619635053e-02,-7.993035559649192988e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.142391771202682510e-02,-1.484013362622990835e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.169056906946731693e-02,-1.657389216733588539e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.142948486868119312e-02,-1.377396602699704946e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.190920789696092892e-02,-1.934999061683842243e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.199324228884664570e-02,-1.841607103044844455e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.186878527605749432e-02,-2.112481606408905550e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.122212017593367424e-02,-6.974509688338439463e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.143449575239634079e-02,-1.272646357893994062e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.144410782130134835e-02,-1.169016483902258043e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.145458475323646828e-02,-1.065853370803532697e-03
