x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.552020771071194349e-03,-1.715251599398520503e-03
2.150677684622799291e-01,1.958417653669586400e+01,9.658968027670002121e-03,-1.645128804810705317e-03
3.125627968666293555e-01,1.864716906470728475e+01,9.698117543305609725e-03,-1.479722295073700655e-03
3.171253586207214425e-01,1.911682022212894339e+01,9.706385563107376366e-03,-1.563598391512339503e-03
3.197227889367013631e-01,1.815502063943323918e+01,9.696908659315233228e-03,-1.392162454631628524e-03
5.000000000000000000e-01,2.000000000000000000e+01,9.816896527954492926e-03,-1.724146271377055561e-03
7.268377157609293704e-01,1.948189336371245162e+01,9.929205395798501588e-03,-1.635663102259111209e-03
3.324799169943588595e-01,1.765661494120666219e+01,9.699771256608320791e-03,-1.303875848092898772e-03
7.477099128314499410e-01,1.841673112457957373e+01,9.927582485140921259e-03,-1.446162335436220435e-03
7.288281609585993692e-01,1.893264419257299380e+01,9.923101858436905037e-03,-1.537763743161394119e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.522899123686227527e-03,-6.548399973431593898e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.704231938032317414e-03,-1.216014451182426560e-03
7.610859817068700295e-01,1.792254221555610627e+01,9.930322534030783244e-03,-1.358469166464357442e-03
3.588043807178813438e-01,1.666021960889865738e+01,9.708986594153196439e-03,-1.128609133649956806e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.011574782256825615e-02,-1.586422808860376123e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.018699255133714669e-02,-1.509872497603732518e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.008151860609945646e-02,-1.732007925360956298e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.533373614278254499e-03,-5.714824527832586959e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.713270942952136056e-03,-1.042752242213373362e-03
3.852315172461189263e-01,1.567831972280428943e+01,9.721452962910853701e-03,-9.578368217593706156e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.730369026923325546e-03,-8.733237927697003232e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.737831532039727123e-03,-7.885059903348826766e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.746300517520213591e-03,-7.038568500902181533e-04
7.692281648677301575e-01,1.742261178628551832e+01,9.931204187408964115e-03,-1.269925942391702525e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.016648940957982569e-02,-1.413054146883882620e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.020778388571887303e-02,-1.658728899932895937e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.033206794957595293e-02,-1.589288414796193819e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.538137529648169424e-03,-4.869177081512591088e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.754682363178300564e-03,-6.202767498093683576e-04
7.834061262387201907e-01,1.692026848054210220e+01,9.936189508193740347e-03,-1.181404003300904086e-03
