x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.037043082697777091e-02,-2.003673380062132893e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.048696522557509593e-02,-1.921723836287729135e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.052960962651111436e-02,-1.728992694406486248e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.053863297987624875e-02,-1.826654988481824426e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.052825390765167735e-02,-1.626994343985278509e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.065898417231182262e-02,-2.013311525263824890e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.078138073345015664e-02,-1.909996625691386682e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.053131256918386424e-02,-1.524103520127581589e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.077959889296561599e-02,-1.689305430169380905e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.077473716695404905e-02,-1.796008948935726201e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.033783661102863523e-02,-7.666566795591899528e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.053609499287221779e-02,-1.421663412119709979e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.078254546087466063e-02,-1.587132998136043648e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.054118572760995472e-02,-1.319712148071605119e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.098462965293924357e-02,-1.852211972603337803e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.106225361993115087e-02,-1.762895718871594413e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.094728276380104760e-02,-2.021820075429093221e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.034915459613099629e-02,-6.690895341252494450e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.054575735064927633e-02,-1.219520738110293785e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.055457343123219517e-02,-1.120372889470108366e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.056418865107693929e-02,-1.021648108628246156e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.057222074640648199e-02,-9.225267907684186379e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.058135249472929619e-02,-8.235581947931995333e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.078344347585503092e-02,-1.483940325145566286e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.103989006785333765e-02,-1.650167600588611739e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.108488985241204428e-02,-1.936199225766522874e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.122032441316896632e-02,-1.855065354086475127e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.035425756526134507e-02,-5.700828308429453000e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.059039568432140407e-02,-7.258006737885509645e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.078879806018121640e-02,-1.380724559977365533e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.103380028576802716e-02,-1.546866787554906095e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.079366936946446476e-02,-1.279115316184604697e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.134727096770377433e-02,-1.789700973740345489e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.123517731466842223e-02,-2.029430660783116628e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.036426527245318079e-02,-4.724439102851534780e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.037649260013537474e-02,-3.756979748904266643e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.038791911249113339e-02,-2.792723240657028262e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.059619981758821647e-02,-6.253353197097795673e-04
