x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.116803810740686978e-02,-1.133242310195280720e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.129094770772359237e-02,-1.087101536738972968e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.133605281706661673e-02,-9.747785765744273459e-04
3.171253586207214425e-01,1.911682022212894339e+01,1.134545538144582713e-02,-1.032159716384527595e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.133491417492889231e-02,-9.151518850366821859e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.147278658652675469e-02,-1.143736534133563566e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.160172989334814705e-02,-1.084955852203496867e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.133855454881191847e-02,-8.553013326507677601e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.159994802813965088e-02,-9.555366141907992335e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.159467198001531800e-02,-1.017943867919902717e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.113944576202046711e-02,-4.215200178678011407e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.134410750856901066e-02,-7.960018352315962990e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.160334115453291216e-02,-8.959210619069991020e-04
3.588043807178813438e-01,1.666021960889865738e+01,1.135005291394260325e-02,-7.372792416074875699e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.181614554517950756e-02,-1.054026839129550792e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.189803179273003081e-02,-1.002750396122667606e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.177710519452055717e-02,-1.153107613361086100e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.115197679082957812e-02,-3.674768363014156952e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.135548883351560588e-02,-6.798598812174984915e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.136541959863361130e-02,-6.233976408481386967e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.137619653741340185e-02,-5.674741594165314028e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.138530119534186119e-02,-5.115851755248488350e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.139554179007090488e-02,-4.560621505809701903e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.160468230905652327e-02,-8.358958779606578612e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.187459933648783890e-02,-9.364510276047005718e-04
1.250000000000021316e+00,1.956698729810777593e+01,1.192205504699195805e-02,-1.104772460746727622e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.206477442855450992e-02,-1.058947764524537398e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.115790548798654969e-02,-3.127955631333474511e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.140564136470405623e-02,-4.014586370283674925e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.161080725871633385e-02,-7.761723496410966689e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.186845220294186279e-02,-8.760872325196917632e-04
7.952304015982782914e-01,1.642383889671659247e+01,1.161647422481716825e-02,-7.176365716712584117e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.219862114380716560e-02,-1.022235382205393013e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.208087521566831093e-02,-1.161556610889828093e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.116891319393734788e-02,-2.591041276247711212e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.118216274508499961e-02,-2.060615649963299994e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.119447306832448835e-02,-1.532944661785460964e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.141229356912786333e-02,-3.455358688044516172e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.162203251563385421e-02,-6.604390294377738028e-04
