x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.204396433341871873e-02,-2.834558999183069226e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.218089374455641472e-02,-2.718667849300937436e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.223089596881906695e-02,-2.447932806353940970e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.224157707355910153e-02,-2.584898839903939337e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.222911969401408241e-02,-2.304728294406230109e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.238285709521621744e-02,-2.845747299052026665e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.252672936262074280e-02,-2.699920606042317643e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.223245796434937506e-02,-2.160112970669443751e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.252451618710238336e-02,-2.390263540678842519e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.251891480593437730e-02,-2.540065984286072123e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.200214924740805947e-02,-1.091715146250845031e-03
3.462454528261709186e-01,1.715835398417801372e+01,1.223776988620532517e-02,-2.015974266133368619e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.252779089222391846e-02,-2.246744295591319388e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.224340639651583761e-02,-1.872366503123253870e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.276552281894780157e-02,-2.617404305974191554e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.285669463324380125e-02,-2.491537444638234049e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.272151890469808838e-02,-2.855574791983264606e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.201508359441787188e-02,-9.531180052524190283e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.224841088978472110e-02,-1.731080018232198162e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.225838723929157346e-02,-1.591071998489455071e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.226929802826702554e-02,-1.451500254514857422e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.227834983666321184e-02,-1.311225184696350292e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.228870891148254978e-02,-1.171011704413769516e-03
7.692281648677301575e-01,1.742261178628551832e+01,1.252859743152798244e-02,-2.101691011879072528e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.283029048061334887e-02,-2.333444374818366071e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.288328074430399907e-02,-2.734529507598486113e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.304245963146904996e-02,-2.619824832955420981e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.202073872401191769e-02,-8.123847642510713700e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.229898782941768812e-02,-1.032382103685501899e-03
7.834061262387201907e-01,1.692026848054210220e+01,1.253459379101521179e-02,-1.956437624533478858e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.282294763159252775e-02,-2.188372753343445411e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.253999384452312779e-02,-1.813306023495854340e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.319161987766915428e-02,-2.527317554487689116e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.305976195118077263e-02,-2.864335352300371139e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.203220815823954556e-02,-6.734685763564997275e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.204633878425548192e-02,-5.357360732189615825e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.205958109893839197e-02,-3.984025383212651803e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.230547543655071026e-02,-8.898039840605311869e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.254522343643567177e-02,-1.672644831343591664e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.255795939895412716e-02,-1.533030012539948576e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.256690674051084110e-02,-1.391902175365899519e-03
8.528497455404107086e-01,1.445376168039130249e+01,1.257555040487179886e-02,-1.250580795112650467e-03
8.686876196325883370e-01,1.395454822402442296e+01,1.258647953183398942e-02,-1.109260050309661102e-03
1.208599230678750303e+00,1.718561937279882557e+01,1.282654031233370837e-02,-2.041481028285796820e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.313275206671922490e-02,-2.409192703081688026e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.311818575755744828e-02,-2.272992224230603858e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.322224815694276329e-02,-2.742805792512398658e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.341079907258560695e-02,-2.627601817944576028e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.206718586182117109e-02,-2.618517889406507212e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.231420685687276660e-02,-7.507950618550394929e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.259147180944107658e-02,-9.680737124950205153e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.283221620896838125e-02,-1.895767282818660660e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.311951515010917335e-02,-2.126500189740144087e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.283660606676682511e-02,-1.753811772411075290e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.342682856983867627e-02,-2.490450108929454388e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.339784599120862583e-02,-2.872024522310827332e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.207725837381546687e-02,-1.240587883421824110e-04
4.868538278209015857e-01,1.219570057768595639e+01,1.233032243534921100e-02,-6.107739910927292631e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.234427050169848231e-02,-4.719656562482659867e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.235406378539213347e-02,-3.348000684922700760e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.260080332215151450e-02,-8.278136145626725046e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.284547153447195174e-02,-1.612494328741369970e-03
1.263726504782329840e+00,1.520818604837023891e+01,1.285554234515859200e-02,-1.472236467153668861e-03
1.276633041324370055e+00,1.471175150185687386e+01,1.286366122195965918e-02,-1.330416587101958693e-03
1.289750815375310111e+00,1.421359363733669490e+01,1.287229256172128106e-02,-1.188549951655774048e-03
1.301095561947441581e+00,1.371486108896388245e+01,1.287999487278603319e-02,-1.046910921495388747e-03
1.645041148365240957e+00,1.694383546025508380e+01,1.312251973510982633e-02,-1.978920919792462579e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.341508746565973041e-02,-2.355112311536238998e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.341402583385057495e-02,-2.211201820586984092e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.356743354596815464e-02,-2.763990967959528960e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.370869929224297935e-02,-2.568323262563910244e-03
1.214398668547005400e-01,9.948058485410040674e+00,1.208614866087650425e-02,1.393948126422258577e-05
5.316974400276812673e-01,1.070572227832425938e+01,1.236219131787638648e-02,-1.964255168460587802e-04
1.320214494593514587e-01,9.453180679547363852e+00,1.209310671774484029e-02,1.505646951302551460e-04
1.434889760656616886e-01,8.958580059910874027e+00,1.210041742162593602e-02,2.872416985879961359e-04
9.046783535894284967e-01,1.245691416915397198e+01,1.261232729976157797e-02,-6.875941899106017066e-04
1.312355148759518642e+00,1.321668213778762180e+01,1.288782073887397711e-02,-9.058119102622795788e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.312838902790330019e-02,-1.834996325411529300e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.341622776443141853e-02,-2.063015646053269550e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.313435794354384824e-02,-1.693457614171638669e-03
2.515198671144581510e+00,1.932125572891566279e+01,1.373765389035054400e-02,-2.682348999737655271e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.370751094734695349e-02,-2.434997044486381535e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.373572686381586971e-02,-2.878826263492229899e-03
5.447558295283307928e-01,1.020506221976687300e+01,1.237117627112966321e-02,-5.736889441759262587e-05
9.255088162916109695e-01,1.195723368857222368e+01,1.262695165930878896e-02,-5.476068931680232264e-04
9.435063726166710296e-01,1.146075051657321886e+01,1.263957627620949410e-02,-4.086817576778843946e-04
9.554959588073117516e-01,1.096434825838919203e+01,1.264802018245566977e-02,-2.698845669824412145e-04
1.549413094449612061e-01,8.464001567209125554e+00,1.210749964384540307e-02,4.241147408041968069e-04
1.664340889617186292e-01,7.969147928265393865e+00,1.211442729794770350e-02,5.613369453806790754e-04
1.757631272507609310e-01,7.474202872918199958e+00,1.211976513004999097e-02,6.989062865100703409e-04
1.324817738544830092e+00,1.271837430539237879e+01,1.289656739693349763e-02,-7.650234432848245208e-04
1.688039297409169137e+00,1.546662213754990844e+01,1.314507362563566845e-02,-1.552854154024489123e-03
1.701837686672359240e+00,1.497121799752560989e+01,1.315333870343626983e-02,-1.410701168852419992e-03
1.713779154853639852e+00,1.447309659340662868e+01,1.316074471776820624e-02,-1.268133493556215276e-03
1.725295010958770803e+00,1.397450957870726995e+01,1.316818549152963362e-02,-1.125806395704853895e-03
1.737138492985689453e+00,1.347633721949444841e+01,1.317608722728607143e-02,-9.839578165755286966e-04
2.084921490552900991e+00,1.670310670318391288e+01,1.342094333611094925e-02,-1.915859525028808632e-03
2.492763474021678860e+00,1.798473459041316147e+01,1.370846528909878438e-02,-2.293733622668646301e-03
2.504376294631260436e+00,1.748473180541414962e+01,1.371219551173792975e-02,-2.148531025822571910e-03
2.746469545387260069e+00,1.963623371240122495e+01,1.389795001593162500e-02,-2.776558974901590596e-03
2.865494325745238768e+00,1.921722713138785110e+01,1.397394282789220926e-02,-2.656457236509151328e-03
2.904821164417960233e+00,1.873417209260031058e+01,1.399567663112050858e-02,-2.516645811421400203e-03
5.557504832974693443e-01,9.709744977762118978e+00,1.237856650875000797e-02,8.022593732849362909e-05
9.674276846195901669e-01,1.046565072997089629e+01,1.265629100669539084e-02,-1.305287397656656437e-04
1.806555193203891463e-01,6.977687602758225971e+00,1.212202986620419982e-02,8.372654032590198326e-04
5.665777890415988338e-01,9.215233863136479187e+00,1.238564553189328878e-02,2.176789754718610678e-04
5.790717478401106177e-01,8.720447584805169683e+00,1.239366980124404979e-02,3.553682027707914803e-04
1.346187436996999054e+00,1.221600444999370616e+01,1.291138768748679652e-02,-6.234379625863458244e-04
1.749766676474710181e+00,1.297755634781376699e+01,1.318468408520390503e-02,-8.422642288488751917e-04
2.097105134446511698e+00,1.621456207896205726e+01,1.342665957007064745e-02,-1.774536720115745198e-03
2.513724930182998918e+00,1.697385224176804996e+01,1.371493462209555196e-02,-2.000239984997291640e-03
2.110822743329720197e+00,1.572024871910752353e+01,1.343396603492354353e-02,-1.631855681245787627e-03
2.919010372041579870e+00,1.824416516978921265e+01,1.400074515174476800e-02,-2.374402134819976213e-03
2.999999999999989342e+00,2.000000000000000000e+01,1.407348269680498525e-02,-2.884781565014933602e-03
9.793303415694687430e-01,9.966746310614167825e+00,1.266439418248942184e-02,8.869063494334433441e-06
1.365335788556180319e+00,1.171703365623316273e+01,1.292468421165972325e-02,-4.829948410606738421e-04
