x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.748400597681406918e-03,-9.560590396416935623e-04
2.150677684622799291e-01,1.958417653669586400e+01,9.855654188256356835e-03,-9.171128443509180515e-04
3.125627968666293555e-01,1.864716906470728475e+01,9.895102421089140357e-03,-8.221124433242852194e-04
3.171253586207214425e-01,1.911682022212894339e+01,9.903248646365249430e-03,-8.706660232526914137e-04
3.197227889367013631e-01,1.815502063943323918e+01,9.894170783091090979e-03,-7.716680431783820788e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.001423103253431049e-02,-9.651638391305780674e-04
7.268377157609293704e-01,1.948189336371245162e+01,1.012675576968240926e-02,-9.155131361599718213e-04
3.324799169943588595e-01,1.765661494120666219e+01,9.897414001102815967e-03,-7.210488605557384975e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.012532928582351825e-02,-8.060135107637027719e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.012066047851207032e-02,-8.588087467125404004e-04
6.126140549771008637e-03,1.393883490349006493e+01,9.724276601012367058e-03,-3.545828305892003785e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.902328137296691549e-03,-6.709119322879328893e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.012835603325972118e-02,-7.555856899913005560e-04
3.588043807178813438e-01,1.666021960889865738e+01,9.907587243334526825e-03,-6.212774012977327230e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.031381876557056071e-02,-8.894755555255638409e-04
1.229153078410270439e+00,1.873248263188046536e+01,1.038530334036658932e-02,-8.461379075207033952e-04
9.999999999999893419e-01,2.000000000000000000e+01,1.027968413342696639e-02,-9.732887014795612831e-04
2.360066974684826846e-02,1.344230011818341985e+01,9.735280877853779921e-03,-3.090272431729556971e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.912402575963897081e-03,-5.727613020630459902e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.921140082194130141e-03,-5.250739904556958994e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.930616466715190549e-03,-4.778585358834618502e-04
