x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.004455768667048166e-03,-5.750264119717811992e-04
2.150677684622799291e-01,1.958417653669586400e+01,9.103003856958063675e-03,-5.517653908172707577e-04
3.125627968666293555e-01,1.864716906470728475e+01,9.139338037708666374e-03,-4.927699111544778200e-04
3.171253586207214425e-01,1.911682022212894339e+01,9.146758222738896396e-03,-5.231844181166710574e-04
3.197227889367013631e-01,1.815502063943323918e+01,9.138592679492072920e-03,-4.613324103350604794e-04
5.000000000000000000e-01,2.000000000000000000e+01,9.248740066418641506e-03,-5.834427559883797413e-04
7.268377157609293704e-01,1.948189336371245162e+01,9.352091483442450878e-03,-5.534131883370968898e-04
3.324799169943588595e-01,1.765661494120666219e+01,9.141714909648013601e-03,-4.299456258836897014e-04
7.477099128314499410e-01,1.841673112457957373e+01,9.350872600412540522e-03,-4.849455112329455978e-04
7.288281609585993692e-01,1.893264419257299380e+01,9.346513106019801315e-03,-5.178667762228148300e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.984192949655909685e-03,-2.063722207499492129e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.146395675018912166e-03,-3.990139604981711072e-04
7.610859817068700295e-01,1.792254221555610627e+01,9.353759902716151514e-03,-4.535739917624497007e-04
3.588043807178813438e-01,1.666021960889865738e+01,9.151408324869363814e-03,-3.685502600366284470e-04
1.085692806363770302e+00,1.917436296054636102e+01,9.523935524376856906e-03,-5.387841728001065231e-04
1.229153078410270439e+00,1.873248263188046536e+01,9.589619538908408097e-03,-5.122927515291546838e-04
9.999999999999893419e-01,2.000000000000000000e+01,9.492630037054809039e-03,-5.909819082234688426e-04
2.360066974684826846e-02,1.344230011818341985e+01,8.994473679129375357e-03,-1.795952758119509192e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.156020058749382920e-03,-3.389312985040173463e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.164237685271102440e-03,-3.100166403560655174e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.173132626886702778e-03,-2.815523628196930895e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.180685506228912149e-03,-2.532591508642034902e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.189139148001526647e-03,-2.253175411940018557e-04
7.692281648677301575e-01,1.742261178628551832e+01,9.355035005148048047e-03,-4.220878547989087115e-04
1.200283162850748653e+00,1.819110516899724672e+01,9.570989669119249824e-03,-4.770936989430410251e-04
1.250000000000021316e+00,1.956698729810777593e+01,9.608774942862481280e-03,-5.665086800002641773e-04
1.493645076688999040e+00,1.915780731645812551e+01,9.723144472128400148e-03,-5.432849236367929147e-04
3.021816274658917223e-02,1.293697799842149010e+01,8.999453706621144550e-03,-1.525978200508236904e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.197465214163301830e-03,-1.979818044108444541e-04
7.834061262387201907e-01,1.692026848054210220e+01,9.360166235740393845e-03,-3.909407754114972667e-04
1.197082458876931099e+00,1.769236410254564618e+01,9.566233472086049447e-03,-4.452675725205164597e-04
7.952304015982782914e-01,1.642383889671659247e+01,9.364942284574269762e-03,-3.605620115854825543e-04
1.719710019260990208e+00,1.882683477713113973e+01,9.830417518101723998e-03,-5.247952141746360264e-04
1.499999999999989342e+00,2.000000000000000000e+01,9.736044883045405149e-03,-5.977989192421249900e-04
4.556153152296005260e-02,1.243633101129515950e+01,9.008476002047743555e-03,-1.262294829169160104e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.019267205528406009e-03,-1.002749102681607294e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.029278286659180724e-03,-7.451575906300284273e-05
4.524969318071505597e-01,1.319515967823735636e+01,9.203021668560150415e-03,-1.701001354581021879e-04
8.055556596365285316e-01,1.593434693313355233e+01,9.369636779677883651e-03,-3.310330267729845455e-04
8.259092084109092013e-01,1.544607123446077601e+01,9.379740741675879692e-03,-3.021476949403573815e-04
8.399171062219110695e-01,1.495112084517530882e+01,9.387136482153907863e-03,-2.732146442782645585e-04
8.528497455404107086e-01,1.445376168039130249e+01,9.394294802708317432e-03,-2.445492627596520824e-04
8.686876196325883370e-01,1.395454822402442296e+01,9.403049408306671589e-03,-2.161999011147981307e-04
1.208599230678750303e+00,1.718561937279882557e+01,9.569490752347472456e-03,-4.134539797732994255e-04
1.640309154242618916e+00,1.842499282476863698e+01,9.788246426311597581e-03,-4.979474908018603025e-04
1.626358391036340834e+00,1.795751811465306247e+01,9.778114416285234659e-03,-4.678163787033049023e-04
1.749965376699130104e+00,1.956699425731710917e+01,9.852568152563030701e-03,-5.729695248136750440e-04
2.036298398502758289e+00,1.915510226709084662e+01,9.987953636298068857e-03,-5.497898364654530724e-04
9.393282445844874928e-02,1.094742152819198644e+01,9.035101507505969784e-03,-4.897284531261511683e-05
4.641804179173796285e-01,1.269801895595811203e+01,9.210068236514764445e-03,-1.431755627195566041e-04
8.754673994819093252e-01,1.345467652379300105e+01,9.407486095788994418e-03,-1.880852683223115801e-04
1.221766762960800889e+00,1.668167315296634712e+01,9.574344235959549032e-03,-3.822071636264072589e-04
1.635070722763060758e+00,1.745296325419825223e+01,9.779586057360583132e-03,-4.358373209357261366e-04
1.231747447719911293e+00,1.618954719858659175e+01,9.578325021326970085e-03,-3.520433396018517029e-04
2.068312481335588870e+00,1.868155847200793573e+01,9.999479356284472764e-03,-5.196121266160933947e-04
1.999999999999971578e+00,2.000000000000000000e+01,9.979153956453153812e-03,-6.038761322174590303e-04
1.083717459485988854e-01,1.044811660397001774e+01,9.042536940866346962e-03,-2.325745273060385819e-05
4.868538278209015857e-01,1.219570057768595639e+01,9.222297046135259635e-03,-1.162978841768148814e-04
5.064911181694888853e-01,1.169699876179332776e+01,9.232840574912339060e-03,-8.977894385504122320e-05
5.202005968038285744e-01,1.120373432965658722e+01,9.240269484807946132e-03,-6.365776564955348690e-05
8.884742515083807746e-01,1.295637945450387107e+01,9.414947271598675740e-03,-1.604337668724222540e-04
1.247280178898389380e+00,1.569780972157349908e+01,9.585558661426851756e-03,-3.223697832461761177e-04
1.263726504782329840e+00,1.520818604837023891e+01,9.593665388327315968e-03,-2.932242207533293770e-04
1.276633041324370055e+00,1.471175150185687386e+01,9.600374299097821224e-03,-2.640196386479654522e-04
1.289750815375310111e+00,1.421359363733669490e+01,9.607425154035393114e-03,-2.350903355077668601e-04
