x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.869958404574483146e-03,-2.231500131811080256e-03
2.150677684622799291e-01,1.958417653669586400e+01,9.981874969778264592e-03,-2.140254815593542210e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.002276557466324353e-02,-1.926835467742235358e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.003147870995812693e-02,-2.034839654135566552e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.002134814058724087e-02,-1.813935249617359795e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.014696437929341402e-02,-2.240662693917745783e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.026454460762353180e-02,-2.125814294399031371e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.002412658772655618e-02,-1.699945225228047816e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.026276569538832860e-02,-1.881657741831784273e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.025816491189635374e-02,-1.999759768892935691e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.836435734348253357e-03,-8.583830344376943387e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.002852686754615932e-02,-1.586355593218570417e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.026547940198830298e-02,-1.768521056533357968e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.003319864754207390e-02,-1.473206591486020661e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.045971930165450273e-02,-2.060964936200019183e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.053424637941486469e-02,-1.961802163412584149e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.042376757090688992e-02,-2.248725302434441235e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.847072326795934180e-03,-7.493609158962826660e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.003735465301911801e-02,-1.361910478072209238e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.004557803686941669e-02,-1.251650464875048597e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.005456649377461410e-02,-1.141758189810800853e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.006203538601314201e-02,-1.031334123897304595e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.007056767801757860e-02,-9.209841425335273156e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.026618746816168083e-02,-1.654187729087692668e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.051269209569307209e-02,-1.837137052994183449e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.055596890536274028e-02,-2.153422581033044049e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.068606367264061593e-02,-2.063109085630526144e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.851755136125657855e-03,-6.386721537723558106e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.007902960580531540e-02,-8.119008185283500822e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.027114513932790747e-02,-1.539722564189195675e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.050672900302981015e-02,-1.722770223528707900e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.027561869397428281e-02,-1.426949793104131036e-03
