x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.909649005259481627e-03,-1.647510002687678455e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.002025822084738789e-02,-1.580139218091311873e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.006081957298441895e-02,-1.420733406946096157e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.006932250060756269e-02,-1.501627245210996860e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.005963632952530488e-02,-1.336327021610263710e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.018358556269244493e-02,-1.656716596266394033e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.029972726775153086e-02,-1.571628472423712390e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.006267934437609160e-02,-1.251260867938485321e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.029813966755863293e-02,-1.388901784484755045e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.029345206544878856e-02,-1.477205795801023267e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.880628998040465183e-03,-6.269365895185376398e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.006738284497621025e-02,-1.166646002587870589e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.030104320121651151e-02,-1.304385279970559242e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.007239912288864642e-02,-1.082515161096724975e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.049264920004764658e-02,-1.524528250647901560e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.056635450342776651e-02,-1.450858567606754098e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.045724101432443653e-02,-1.664869482540111629e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.891564215122900655e-03,-5.470096048145565038e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.007693415976798103e-02,-9.999163333184592044e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.008550461701602195e-02,-9.182758086036786702e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.009483553508484267e-02,-8.370648463795461952e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.010266351883968954e-02,-7.555979937268450563e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.011152684660551228e-02,-6.743329784166376744e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.030203292001550565e-02,-1.219073593223008248e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.054521183889234846e-02,-1.357479996650963342e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.058780512544268970e-02,-1.594447776879757929e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.071633999631879837e-02,-1.527710332573868667e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.896589093640342782e-03,-4.659479161408362920e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.012029542563717445e-02,-5.941279828816958038e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.030727349186687757e-02,-1.133828188706157173e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.053954133443336938e-02,-1.272009174305016761e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.031206998639545847e-02,-1.049980160256632888e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.083682994760633636e-02,-1.473997290054228143e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.073048767174903696e-02,-1.672178461749410918e-03
4.556153152296005260e-02,1.243633101129515950e+01,9.906242427799008890e-03,-3.860697928472684760e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.917975212804951493e-03,-3.069678601277108670e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.928920968840826075e-03,-2.281557276470885386e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.012598180934073076e-02,-5.117550993262350847e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.031675259024344461e-02,-9.677381314525690956e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.032750746387776225e-02,-8.863110536687086698e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.033521194563737089e-02,-8.041329368885804336e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.034266159798734319e-02,-7.219916588196192541e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.035193552721089608e-02,-6.400041722560344216e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.054277478024700544e-02,-1.185662210662901490e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.078937657955099209e-02,-1.403988414408469023e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.077778822222716544e-02,-1.323638139840357204e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.086158617436463678e-02,-1.601363631935007322e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.101379927053579635e-02,-1.534399507482251627e-03
9.393282445844874928e-02,1.094742152819198644e+01,9.935249308896993217e-03,-1.498290510773868996e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.013342086018407043e-02,-4.315714517359277498e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.035639162806511505e-02,-5.581982606280586155e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.054773554525273264e-02,-1.100157542641163819e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.077912053853812176e-02,-1.237415348193269529e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.055168652328182348e-02,-1.016993173745931161e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.102677108656654678e-02,-1.453555001223490748e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.100351881785833347e-02,-1.678616381176550789e-03
1.083717459485988854e-01,1.044811660397001774e+01,9.943493632355655115e-03,-7.082043480515339213e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.014676161106372113e-02,-3.509217502974317925e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.015829044028510389e-02,-2.710344094547527849e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.016640144817643025e-02,-1.921363343812188993e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.036430704756718425e-02,-4.770653832057016410e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.055927331150318359e-02,-9.343727730511075481e-04
1.263726504782329840e+00,1.520818604837023891e+01,1.056783908881697709e-02,-8.525195554523873603e-04
1.276633041324370055e+00,1.471175150185687386e+01,1.057483034267023801e-02,-7.698856400673367980e-04
1.289750815375310111e+00,1.421359363733669490e+01,1.058222410360142723e-02,-6.873627866001682032e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.058884490086511171e-02,-6.050949795495290861e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.078186694646937269e-02,-1.150680780075640864e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.101739484377367573e-02,-1.373691581760272352e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.101672420093710407e-02,-1.288903719222252164e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.114033793397407011e-02,-1.615714283517206105e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.125431764758964490e-02,-1.500930703990966796e-03
1.214398668547005400e-01,9.948058485410040674e+00,9.950706653331337082e-03,8.301056995476603401e-06
5.316974400276812673e-01,1.070572227832425938e+01,1.017310518283371171e-02,-1.125774292147850412e-04
1.320214494593514587e-01,9.453180679547363852e+00,9.956284112072978643e-03,8.664759344235847198e-05
1.434889760656616886e-01,8.958580059910874027e+00,9.962070336545652410e-03,1.650577114086501174e-04
9.046783535894284967e-01,1.245691416915397198e+01,1.037394573917751854e-02,-3.960633224771738085e-04
1.312355148759518642e+00,1.321668213778762180e+01,1.059553410046378853e-02,-5.232577352561459602e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.078695993673625501e-02,-1.066236285077666905e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.101876032838675946e-02,-1.201711631121511878e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.079215838642346055e-02,-9.833194504868850681e-04
2.515198671144581510e+00,1.932125572891566279e+01,1.127771841906186935e-02,-1.568357886685999838e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.125339999740778904e-02,-1.422282021270093299e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.127634749068723470e-02,-1.684333457344307922e-03
5.447558295283307928e-01,1.020506221976687300e+01,1.018042881719669578e-02,-3.264409454765703113e-05
9.255088162916109695e-01,1.195723368857222368e+01,1.038602801487580052e-02,-3.152799739959956881e-04
9.435063726166710296e-01,1.146075051657321886e+01,1.039643839427172034e-02,-2.351626604054735212e-04
9.554959588073117516e-01,1.096434825838919203e+01,1.040341753970801426e-02,-1.551542211541230489e-04
1.549413094449612061e-01,8.464001567209125554e+00,9.967600256641040088e-03,2.436341751217404109e-04
1.664340889617186292e-01,7.969147928265393865e+00,9.972935570183454751e-03,3.224855552922889978e-04
1.757631272507609310e-01,7.474202872918199958e+00,9.976926233630846116e-03,4.016262777754369632e-04
1.324817738544830092e+00,1.271837430539237879e+01,1.060292765307478333e-02,-4.417052572701105702e-04
1.688039297409169137e+00,1.546662213754990844e+01,1.080120190624630529e-02,-9.011043905419203201e-04
1.701837686672359240e+00,1.497121799752560989e+01,1.080827551773504668e-02,-8.180993178556748065e-04
1.713779154853639852e+00,1.447309659340662868e+01,1.081465119172960246e-02,-7.349758519668719587e-04
1.725295010958770803e+00,1.397450957870726995e+01,1.082103955439993499e-02,-6.521153422436526750e-04
1.737138492985689453e+00,1.347633721949444841e+01,1.082777490915629200e-02,-5.696476578196730308e-04
2.084921490552900991e+00,1.670310670318391288e+01,1.102287228290373469e-02,-1.115248677758233975e-03
2.492763474021678860e+00,1.798473459041316147e+01,1.125429003769174222e-02,-1.339014778535409667e-03
2.504376294631260436e+00,1.748473180541414962e+01,1.125749207131377695e-02,-1.253511886566516069e-03
2.746469545387260069e+00,1.963623371240122495e+01,1.140718798905249881e-02,-1.624717117519352888e-03
2.865494325745238768e+00,1.921722713138785110e+01,1.146845142617048535e-02,-1.554171171118961690e-03
2.904821164417960233e+00,1.873417209260031058e+01,1.148597501867132040e-02,-1.471773885222847937e-03
5.557504832974693443e-01,9.709744977762118978e+00,1.018639492880666145e-02,4.645108641043838813e-05
9.674276846195901669e-01,1.046565072997089629e+01,1.041019478636900399e-02,-7.485145449432821865e-05
1.806555193203891463e-01,6.977687602758225971e+00,9.978381261644493974e-03,4.813193815550760178e-04
5.665777890415988338e-01,9.215233863136479187e+00,1.019203998963201172e-02,1.254860928895913750e-04
5.790717478401106177e-01,8.720447584805169683e+00,1.019837928517069656e-02,2.046998168215984504e-04
1.346187436996999054e+00,1.221600444999370616e+01,1.061517520403777032e-02,-3.597932910647586285e-04
1.749766676474710181e+00,1.297755634781376699e+01,1.083503980460640698e-02,-4.873734453509154718e-04
2.097105134446511698e+00,1.621456207896205726e+01,1.102781452901208450e-02,-1.032331718680783118e-03
2.513724930182998918e+00,1.697385224176804996e+01,1.125995408151247296e-02,-1.166277638846030182e-03
2.110822743329720197e+00,1.572024871910752353e+01,1.103406877273711145e-02,-9.487420231934737573e-04
2.919010372041579870e+00,1.824416516978921265e+01,1.149012816662841815e-02,-1.387909467074234862e-03
2.999999999999989342e+00,2.000000000000000000e+01,1.154901359641246489e-02,-1.689363848274053146e-03
9.793303415694687430e-01,9.966746310614167825e+00,1.041676970402375703e-02,5.467964210242498307e-06
1.365335788556180319e+00,1.171703365623316273e+01,1.062613914234824403e-02,-2.786012233088287966e-04
1.379709196794070891e+00,1.122314477755516826e+01,1.063439158288171163e-02,-1.983466810389134297e-04
1.391336674510959881e+00,1.072416453777604239e+01,1.064102443418453968e-02,-1.173505635228281523e-04
5.907768319339012919e-01,8.225992817147767866e+00,1.020410445274006275e-02,2.840482575143157677e-04
6.017343754683288637e-01,7.730245809651751010e+00,1.020927227730887739e-02,3.638456132829961205e-04
6.126964879799707830e-01,7.233269104047975517e+00,1.021433943778691372e-02,4.441401038425551464e-04
1.824918598664204694e-01,6.480728740496124018e+00,9.978120062879895780e-03,5.614387175172654790e-04
