x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.163179838063772668e-02,-2.230829554877994825e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.176246268792889224e-02,-2.139585948879823944e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.181028238651363714e-02,-1.924944795151784524e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.182039524265016649e-02,-2.033716518064221813e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.180876881869472907e-02,-1.811345383178036405e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.195533389859687948e-02,-2.241635768784112828e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.209256647497595170e-02,-2.126595828173816205e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.181220713664845288e-02,-1.696756362972187031e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.209057658416480031e-02,-1.880802588107420180e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.208511956381265982e-02,-1.999641642189982100e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.159537004237497053e-02,-8.533158913647657419e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.181757937900723178e-02,-1.582674550800049294e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.209388746695014456e-02,-1.767011843964577450e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.182329867258680861e-02,-1.469141436237194134e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.232045154670715487e-02,-2.062283491283438668e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.240748762441508217e-02,-1.962823537309012645e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.227858049097706010e-02,-2.251178805634527352e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.160807067599459001e-02,-7.447041079588026004e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.182843552896240165e-02,-1.357573478922342479e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.183833089345663094e-02,-1.247174155619893907e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.184912240083738598e-02,-1.137251236059845429e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.185813963307989251e-02,-1.026892064169908055e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.186838959961847989e-02,-9.167078588944223847e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.209490316776146678e-02,-1.652088118812545863e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.238241998595164366e-02,-1.837270335889737254e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.243286546414689407e-02,-2.155847084585914026e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.258471555688338468e-02,-2.065510035216175030e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.161380205986433170e-02,-6.344925014335539223e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.187853916476067258e-02,-8.078763183868499943e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.210091713562725865e-02,-1.537143604547286510e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.237559928921337475e-02,-1.722222541151383068e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.210638909116020130e-02,-1.423992636780652523e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.272705024298257347e-02,-1.992734523851717992e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.260137303115226558e-02,-2.259716100213809194e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.162503117450703477e-02,-5.258072115301340010e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.163874728415292131e-02,-4.181184769685196770e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.165156408713504885e-02,-3.107879307006634331e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.188505655383121501e-02,-6.960335039954577627e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.211171463942845028e-02,-1.312913914480148261e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.212420923229257444e-02,-1.202814658135788889e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.213309582514297651e-02,-1.091622161458599303e-03
8.528497455404107086e-01,1.445376168039130249e+01,1.214168588602972804e-02,-9.803919051368792381e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.215244075983054964e-02,-8.692785179501498049e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.237926979655141514e-02,-1.605877846795403675e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.267093888029431799e-02,-1.898746988919977575e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.265716253574892050e-02,-1.790653372530629081e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.275630542184169776e-02,-2.163927103705600482e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.293615471078127938e-02,-2.073244334074621827e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.165895314659177659e-02,-2.040964006126400315e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.189367060744721608e-02,-5.870858933156926796e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.215751393659339312e-02,-7.583497239130664947e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.238496305364753663e-02,-1.490578715329242453e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.265861636365311731e-02,-1.674542597858371534e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.238944832761147176e-02,-1.378355310786825473e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.295146114693132913e-02,-1.964449863108196949e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.292395045944807336e-02,-2.267237255229913231e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.166863872512238776e-02,-9.645700768802060478e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.190928456202300367e-02,-4.774339761618266449e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.192278435405203299e-02,-3.687796829580044546e-04
