x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.083710906477507695e-02,-1.635356434886077589e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.095767383816494307e-02,-1.568452528667180473e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.100191955119788310e-02,-1.409475405610745389e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.101115967957315249e-02,-1.490232879539921552e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.100069016337654540e-02,-1.325269308356967794e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.113571243215927264e-02,-1.645416577506291726e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.126227766225999793e-02,-1.560813363106682179e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.100408904435606385e-02,-1.240461406841311719e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.126057655428677230e-02,-1.378438671196597276e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.125543506058842604e-02,-1.466542920191073662e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.080663624605122768e-02,-6.194278084027922751e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.100930979700393171e-02,-1.156165852728522356e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.126379876814340500e-02,-1.294147697924010300e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.101488632020760847e-02,-1.072407123039003513e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.147252262076330423e-02,-1.514346571438534910e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.155284626549364126e-02,-1.441022879148014506e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.143398186651389294e-02,-1.654346816200539996e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.081866204717457300e-02,-5.402730917594563385e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.101994000299682218e-02,-9.902278018543394286e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.102939580117964953e-02,-9.090749384624879003e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.103968246532641834e-02,-8.284043014096660303e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.104833195902722026e-02,-7.475333386672277118e-04
