x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.193804652349883158e-03,-1.472571162996627256e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.285571968347969773e-03,-1.412334741294927901e-03
3.125627968666293555e-01,1.864716906470728475e+01,8.319190275451091368e-03,-1.270279901412538172e-03
3.171253586207214425e-01,1.911682022212894339e+01,8.326268801629227792e-03,-1.342310432950747289e-03
3.197227889367013631e-01,1.815502063943323918e+01,8.318168892010799342e-03,-1.195084492185332541e-03
5.000000000000000000e-01,2.000000000000000000e+01,8.421039164150118800e-03,-1.480176067612336884e-03
7.268377157609293704e-01,1.948189336371245162e+01,8.517412910754404431e-03,-1.404172882896027961e-03
3.324799169943588595e-01,1.765661494120666219e+01,8.320638267583847433e-03,-1.119264502358030414e-03
7.477099128314499410e-01,1.841673112457957373e+01,8.516054358837024663e-03,-1.241434131508337884e-03
7.288281609585993692e-01,1.893264419257299380e+01,8.512194222025568774e-03,-1.320099959832774167e-03
6.126140549771008637e-03,1.393883490349006493e+01,8.168959498229424673e-03,-5.618919442219489106e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.324476066347584469e-03,-1.043809657265839987e-03
7.610859817068700295e-01,1.792254221555610627e+01,8.518420541279086294e-03,-1.166124930697454371e-03
3.588043807178813438e-01,1.666021960889865738e+01,8.328563494811015711e-03,-9.687468188031944476e-04
1.085692806363770302e+00,1.917436296054636102e+01,8.677456996684094689e-03,-1.361865845610189373e-03
1.229153078410270439e+00,1.873248263188046536e+01,8.738590855380130515e-03,-1.296118849877886349e-03
9.999999999999893419e-01,2.000000000000000000e+01,8.648060305205696602e-03,-1.486897308659327309e-03
2.360066974684826846e-02,1.344230011818341985e+01,8.177951350861559568e-03,-4.903018492441932590e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.332245441911977774e-03,-8.950128158064210495e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.339271283061826245e-03,-8.220869597714594405e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.346926981837100509e-03,-7.495063900428945106e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.353335879116822668e-03,-6.766642124400926422e-04
4.298882323578894216e-01,1.419623623162349091e+01,8.360607936066964327e-03,-6.039664604873864464e-04
7.692281648677301575e-01,1.742261178628551832e+01,8.519187788542352188e-03,-1.090085071309243635e-03
1.200283162850748653e+00,1.819110516899724672e+01,8.721017876926268758e-03,-1.212976452646648187e-03
1.250000000000021316e+00,1.956698729810777593e+01,8.756401940710688628e-03,-1.423950054329642997e-03
1.493645076688999040e+00,1.915780731645812551e+01,8.863037903104919665e-03,-1.364304938841115955e-03
3.021816274658917223e-02,1.293697799842149010e+01,8.182044533154873844e-03,-4.176750273070998338e-04
4.441026490960204853e-01,1.370340103264483567e+01,8.367804879604380172e-03,-5.321859918404898537e-04
7.834061262387201907e-01,1.692026848054210220e+01,8.523473798432212867e-03,-1.014063429751026592e-03
1.197082458876931099e+00,1.769236410254564618e+01,8.716270187317572832e-03,-1.136828487395012471e-03
7.952304015982782914e-01,1.642383889671659247e+01,8.527383347342395656e-03,-9.392532252479464079e-04
