x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.390156842799493246e-02,-2.461422915417818373e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.405712547424487098e-02,-2.360759392125445864e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.411406150537786695e-02,-2.123196607083556540e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.412608948787152756e-02,-2.243677154707629431e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.411231130111873303e-02,-1.997434823599135694e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.428685544207997267e-02,-2.474370399837061939e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.445019890198447586e-02,-2.347335319767547383e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.411648374536556005e-02,-1.870642183945201570e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.444782294219989181e-02,-2.075140461874609796e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.444130671088779058e-02,-2.206707575390956261e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.385940057839188042e-02,-9.388283368958867886e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.412298455895347714e-02,-1.744471513148992308e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.445181680278612157e-02,-1.949192885353425754e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.412991682904347034e-02,-1.618970814656073027e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.472151997635592555e-02,-2.276716840303164534e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.482513687722710263e-02,-2.166802481788309993e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.467176410406807394e-02,-2.485823901677249211e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.387465800623806887e-02,-8.192205583264730064e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.413616590478907441e-02,-1.495703287606049790e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.414808760729246995e-02,-1.373803078263883051e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.416107920654874862e-02,-1.252491262942581661e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.417195741406410484e-02,-1.130752282039922075e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.418429904755765664e-02,-1.009265842215926415e-03
7.692281648677301575e-01,1.742261178628551832e+01,1.445310404429309657e-02,-1.822032066279459690e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.479531357334271796e-02,-2.027730103389585245e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.485540245511492510e-02,-2.380631580482414546e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.503615926986876308e-02,-2.280953336137787803e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.388160936455741859e-02,-6.978854729977999752e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.419651222880245582e-02,-8.893209932848464934e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.446036447262872941e-02,-1.694913676568443129e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.478724517740329265e-02,-1.900375684130892499e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.446699423299746545e-02,-1.569835094174954187e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.520560561201208562e-02,-2.200697163873740255e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.505610372363491885e-02,-2.496086387871193722e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.389508565729177109e-02,-5.782804812488136128e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.391150212839969806e-02,-4.598066988502264355e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.392682725441740654e-02,-3.417483918089024423e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.420439567391720663e-02,-7.660985771292074843e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.447345810203643814e-02,-1.447103370233608025e-03
