x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.098166427285554553e-03,-1.077521690625911832e-03
2.150677684622799291e-01,1.958417653669586400e+01,8.187862817605192495e-03,-1.033520088694444812e-03
3.125627968666293555e-01,1.864716906470728475e+01,8.220776443872911468e-03,-9.282490992512257505e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.227648527310331417e-03,-9.818105265040088549e-04
3.197227889367013631e-01,1.815502063943323918e+01,8.219891353171407053e-03,-8.724517353019057338e-04
5.000000000000000000e-01,2.000000000000000000e+01,8.320426338089619359e-03,-1.085078944822224969e-03
7.268377157609293704e-01,1.948189336371245162e+01,8.414570777850086114e-03,-1.029319546599083814e-03
3.324799169943588595e-01,1.765661494120666219e+01,8.222466697237279520e-03,-8.163093450968272879e-04
7.477099128314499410e-01,1.841673112457957373e+01,8.413293359585441791e-03,-9.084071226796471129e-04
7.288281609585993692e-01,1.893264419257299380e+01,8.409456173303077667e-03,-9.667892761626973273e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.076137192320647848e-03,-4.063580094336818101e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.226415809917115088e-03,-7.605535285345808687e-04
7.610859817068700295e-01,1.792254221555610627e+01,8.415722122858237952e-03,-8.525723553082263173e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.230635562266599634e-03,-7.052067685147790470e-04
1.085692806363770302e+00,1.917436296054636102e+01,8.571026619040574696e-03,-9.990490301954612663e-04
1.229153078410270439e+00,1.873248263188046536e+01,8.630797095067017574e-03,-9.506336661318197248e-04
9.999999999999893419e-01,2.000000000000000000e+01,8.542414808491140266e-03,-1.091795338121060235e-03
2.360066974684826846e-02,1.344230011818341985e+01,8.085164182733651714e-03,-3.544395487992776277e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.234474269840919014e-03,-6.509560329583937788e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.241590555186110653e-03,-5.974449196234906745e-04
