x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.112874081688907876e-02,-2.495847400338845230e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.125486957249208393e-02,-2.393787367190499445e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.130095010145674810e-02,-2.155017312576792531e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.131076955978721488e-02,-2.275856942249164256e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.129936146400094786e-02,-2.028706413552619579e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.144093099599767516e-02,-2.506175512625528207e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.157343557312871807e-02,-2.377706584251089612e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.130250134984303600e-02,-1.901182033026507052e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.157142648808574814e-02,-2.104542212990048820e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.156623888552065285e-02,-2.236673972450922091e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.109111593236024491e-02,-9.598247003568809600e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.130747293175276072e-02,-1.774110937117432448e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.157449155558049232e-02,-1.977967874915000871e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.131275281106068967e-02,-1.647537877119177336e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.179338733597259069e-02,-2.305207861265641360e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.187737358142498811e-02,-2.194283335910094009e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.175288855144734218e-02,-2.515271007252597741e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.110312107951370170e-02,-8.379068026858411044e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.131745369715672980e-02,-1.523042556588701619e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.132673913607668004e-02,-1.399713418913479772e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.133688635299585218e-02,-1.276801146264344537e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.134532169759697347e-02,-1.153298353185926335e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.135495490056712478e-02,-1.029882358766087561e-03
7.692281648677301575e-01,1.742261178628551832e+01,1.157529854078259875e-02,-1.850060328797303996e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.185308669868546765e-02,-2.054802642640128716e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.190186584111198320e-02,-2.408677836206810953e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.204846898118280482e-02,-2.307669163819299311e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.110841717034050970e-02,-7.141291169924124816e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.136450923293188045e-02,-9.078870785693874497e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.158089800940674541e-02,-1.722010420881253624e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.184637248224670002e-02,-1.926851247972817234e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.158595464915442887e-02,-1.595858569513550814e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.218586243713670747e-02,-2.226218626097034321e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.206444217994528598e-02,-2.523389852891300567e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.111905436250967653e-02,-5.919759271750447581e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.113212885232528482e-02,-4.708816523411837635e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.114437188795834068e-02,-3.501492237263160762e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.137056880175552585e-02,-7.824396587911481606e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.159085703111512045e-02,-1.471913782089880746e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.160267606584219728e-02,-1.348928005458539326e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.161100754188595582e-02,-1.224634521119403541e-03
8.528497455404107086e-01,1.445376168039130249e+01,1.161905595063301815e-02,-1.100199928893551542e-03
8.686876196325883370e-01,1.395454822402442296e+01,1.162920514274700008e-02,-9.757943216919054159e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.184974541956478056e-02,-1.797330678851419283e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.213165586867765745e-02,-2.121955422542402998e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.211827079494684663e-02,-2.001806388853093026e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.221407352621636799e-02,-2.416353141146090466e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.238773250504675814e-02,-2.314904399923179215e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.115140958374144162e-02,-2.301112014431279319e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.137868311821158863e-02,-6.601599997913672148e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.163388174366777189e-02,-8.515276320477690834e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.185504624938315231e-02,-1.668875557754979791e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.211954469038563180e-02,-1.872616208151895801e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.185916661048412070e-02,-1.543760000566323821e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.240250653693674918e-02,-2.193925964145255168e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.237582407709677916e-02,-2.530520487053803617e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.116070693578688142e-02,-1.089865635065724619e-04
4.868538278209015857e-01,1.219570057768595639e+01,1.139358804461047987e-02,-5.370116765798101880e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.140648431031068312e-02,-4.149404511152140129e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.141554100767143073e-02,-2.943218563005545012e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.164254558649506673e-02,-7.281034216297310388e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.186741161883659093e-02,-1.419237676012472622e-03
1.263726504782329840e+00,1.520818604837023891e+01,1.187676975291597666e-02,-1.295676578261025598e-03
1.276633041324370055e+00,1.471175150185687386e+01,1.188432811976516783e-02,-1.170765947814523958e-03
