x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,8.799125265481214792e-03,-6.107686374405863492e-04
2.150677684622799291e-01,1.958417653669586400e+01,8.895532551485492087e-03,-5.859823313624829997e-04
3.125627968666293555e-01,1.864716906470728475e+01,8.931090204103851043e-03,-5.237093123429075294e-04
3.171253586207214425e-01,1.911682022212894339e+01,8.938343032441760719e-03,-5.557466514958408653e-04
3.197227889367013631e-01,1.815502063943323918e+01,8.930355938616499692e-03,-4.905538217065621856e-04
5.000000000000000000e-01,2.000000000000000000e+01,9.038034277750260637e-03,-6.189612381832096041e-04
7.268377157609293704e-01,1.948189336371245162e+01,9.139150933651711897e-03,-5.870595831865542966e-04
3.324799169943588595e-01,1.765661494120666219e+01,8.933398854756665133e-03,-4.574143794347617763e-04
7.477099128314499410e-01,1.841673112457957373e+01,9.137980522406514289e-03,-5.149122898051554246e-04
7.288281609585993692e-01,1.893264419257299380e+01,9.133712721901551118e-03,-5.496240311060710286e-04
6.126140549771008637e-03,1.393883490349006493e+01,8.779194569041469040e-03,-2.205066381384715956e-04
3.462454528261709186e-01,1.715835398417801372e+01,8.937963711880362108e-03,-4.247180973343587075e-04
7.610859817068700295e-01,1.792254221555610627e+01,9.140799779881185472e-03,-4.818163587182714867e-04
3.588043807178813438e-01,1.666021960889865738e+01,8.942851399768787443e-03,-3.924792171868747071e-04
1.085692806363770302e+00,1.917436296054636102e+01,9.307235180685054232e-03,-5.712337534169234510e-04
1.229153078410270439e+00,1.873248263188046536e+01,9.371487326773061260e-03,-5.431712647638037164e-04
9.999999999999893419e-01,2.000000000000000000e+01,9.276570774844443423e-03,-6.262924244564174693e-04
2.360066974684826846e-02,1.344230011818341985e+01,8.789233671598771849e-03,-1.918870453380813127e-04
3.689567595568306047e-01,1.616831246226082541e+01,8.947346088521398663e-03,-3.610970789513790196e-04
3.852315172461189263e-01,1.567831972280428943e+01,8.955367138065134514e-03,-3.304129725606514052e-04
4.019493949504706620e-01,1.518776455835368644e+01,8.964050930482813512e-03,-3.001666584425732908e-04
4.152197164099789006e-01,1.469291716997159014e+01,8.971421590696290749e-03,-2.700669575429653414e-04
4.298882323578894216e-01,1.419623623162349091e+01,8.979672382988100610e-03,-2.403031358163673821e-04
7.692281648677301575e-01,1.742261178628551832e+01,9.142037650530166620e-03,-4.485746754328592519e-04
1.200283162850748653e+00,1.819110516899724672e+01,9.353270552723405573e-03,-5.061133773707291589e-04
1.250000000000021316e+00,1.956698729810777593e+01,9.390196420891441451e-03,-6.002387535390783660e-04
1.493645076688999040e+00,1.915780731645812551e+01,9.502073182355344136e-03,-5.755323762339269525e-04
3.021816274658917223e-02,1.293697799842149010e+01,8.794088015755915921e-03,-1.630100402295448468e-04
4.441026490960204853e-01,1.370340103264483567e+01,8.987799663562124827e-03,-2.111522359905292697e-04
7.834061262387201907e-01,1.692026848054210220e+01,9.147044514438340893e-03,-4.156507098943003462e-04
1.197082458876931099e+00,1.769236410254564618e+01,9.348614231105721248e-03,-4.725527577489353195e-04
7.952304015982782914e-01,1.642383889671659247e+01,9.151702506010670271e-03,-3.835058847334385512e-04
1.719710019260990208e+00,1.882683477713113973e+01,9.607001934215859615e-03,-5.558337096432153278e-04
1.499999999999989342e+00,2.000000000000000000e+01,9.514654298064292859e-03,-6.329250250860149734e-04
4.556153152296005260e-02,1.243633101129515950e+01,8.802899625246978638e-03,-1.347723407660418658e-04
6.505650485206970757e-02,1.193874412405663676e+01,8.813445483123504356e-03,-1.069552120638782799e-04
8.351299073286000407e-02,1.144186637449435651e+01,8.823231939320705375e-03,-7.933335374729712827e-05
