x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.203745084235939740e-02,-2.881802529832318792e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.217449829873503558e-02,-2.763945551897595190e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.222456591986314373e-02,-2.488795335185079588e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.223524655003172673e-02,-2.627974105070553321e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.222278836200654632e-02,-2.343265350212251318e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.237655967104469776e-02,-2.892943596637250273e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.252056649584523500e-02,-2.744674902495647991e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.222612090285760990e-02,-2.196285983777521763e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.251838298856052141e-02,-2.430008920998552591e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.251277115078722538e-02,-2.582242917181470313e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.199542114409531471e-02,-1.110120033889421898e-03
3.462454528261709186e-01,1.715835398417801372e+01,1.223141856053558581e-02,-2.049778083355095325e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.252165895224933122e-02,-2.284153142958932591e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.223703368527290572e-02,-1.903794849391769479e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.275953346930377638e-02,-2.660691500747177848e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.285078280515156851e-02,-2.532739592854916198e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.271545215134741412e-02,-2.902732522863461610e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.200833211286480261e-02,-9.691363622248496150e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.224201179537518121e-02,-1.760157908105283719e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.225196504175352780e-02,-1.617804770067984019e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.226285409019339454e-02,-1.475883243608442112e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.227188133574269417e-02,-1.333235131211088758e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.228221495474093525e-02,-1.190638338210688561e-03
7.692281648677301575e-01,1.742261178628551832e+01,1.252245682071178104e-02,-2.136728859796915153e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.282436668225240932e-02,-2.372094517599581190e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.287735172295683024e-02,-2.779646521645677808e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.303665867340530506e-02,-2.663011282124085229e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.201396039732995254e-02,-8.259728179863787311e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.229247045920375293e-02,-1.049641506134359496e-03
7.834061262387201907e-01,1.692026848054210220e+01,1.252844004410888674e-02,-1.989085915834791062e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.281701643019462697e-02,-2.224663541747376114e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.253382070063273346e-02,-1.843586110208784512e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.318593808247941340e-02,-2.568930492098483575e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.305393006925385964e-02,-2.911463208408585513e-03
