x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.132381256582399610e-02,-2.661673149043965354e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.145255753328492526e-02,-2.552839889339084470e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.149959670215508663e-02,-2.298595677058123607e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.150962484938860241e-02,-2.427219826995803426e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.149794250458055153e-02,-2.164114467178251348e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.164241013806371385e-02,-2.672169157150426199e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.177768953556172608e-02,-2.535226059965882753e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.150109618228865004e-02,-2.028308380272647073e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.177564689230991245e-02,-2.244433318528670125e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.177036452294495661e-02,-2.385111002564166416e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.128465320868147700e-02,-1.025019506855405580e-03
3.462454528261709186e-01,1.715835398417801372e+01,1.150610330703103097e-02,-1.892951242872552503e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.177874066769764826e-02,-2.109656763682254705e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.151141260235591206e-02,-1.758091112051699770e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.200219860978033772e-02,-2.457732999213822159e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.208792998166344744e-02,-2.339530946330694184e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.196079416864723535e-02,-2.681391476764312040e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.129681910504237892e-02,-8.948721969390153411e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.151612713576931693e-02,-1.625411926841400503e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.152551748984651479e-02,-1.493934475045878216e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.153578687769649114e-02,-1.362867806726271967e-03
4.152197164099789006e-01,1.469291716997159014e+01,1.154430771228960768e-02,-1.231141962849902722e-03
4.298882323578894216e-01,1.419623623162349091e+01,1.155405395683341621e-02,-1.099475766224456428e-03
7.692281648677301575e-01,1.742261178628551832e+01,1.177951338250322021e-02,-1.973439941061456201e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.206312325168784269e-02,-2.191068089355958839e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.211288891295067907e-02,-2.567718783240247049e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.226255631536396148e-02,-2.459998733926380739e-03
