x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.785655603420971918e-03,-4.040379812286664014e-04
2.150677684622799291e-01,1.958417653669586400e+01,9.892485023355398685e-03,-3.878840535704911031e-04
3.125627968666293555e-01,1.864716906470728475e+01,9.931956998963048164e-03,-3.444119627502826870e-04
3.171253586207214425e-01,1.911682022212894339e+01,9.939939403277274488e-03,-3.671023628495841563e-04
3.197227889367013631e-01,1.815502063943323918e+01,9.931239086178992453e-03,-3.211230678780737486e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.005042712732143358e-02,-4.131651434233662881e-04
7.268377157609293704e-01,1.948189336371245162e+01,1.016243622532171133e-02,-3.918912650662209857e-04
3.324799169943588595e-01,1.765661494120666219e+01,9.934733156781644370e-03,-2.980403932241639637e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.016121482852349288e-02,-3.409412275606623580e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.015642788745815817e-02,-3.653467521160588946e-04
6.126140549771008637e-03,1.393883490349006493e+01,9.765140471357194873e-03,-1.374581709564933710e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.939930573912882095e-03,-2.754565675695081427e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.016442836345980705e-02,-3.177606536269255268e-04
3.588043807178813438e-01,1.666021960889865738e+01,9.945495746920622951e-03,-2.533823294249050190e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.034866465130735227e-02,-3.827394078428771962e-04
1.229153078410270439e+00,1.873248263188046536e+01,1.041986576448203708e-02,-3.636633260408332386e-04
9.999999999999893419e-01,2.000000000000000000e+01,1.031473623387183999e-02,-4.213574507802299004e-04
2.360066974684826846e-02,1.344230011818341985e+01,9.776400395385525730e-03,-1.193121907755015013e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.950629620874524434e-03,-2.320882150471130154e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.959670288560071999e-03,-2.115120305395025576e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.969444484371942777e-03,-1.914331818826124274e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.977763545997855171e-03,-1.716295208650505191e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.987049223479345719e-03,-1.522416484018918926e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.016591382753605916e-02,-2.945966542198374797e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.039974312204992521e-02,-3.373444712253791935e-04
1.250000000000021316e+00,1.956698729810777593e+01,1.044058697140337090e-02,-4.042458265730691758e-04
1.493645076688999040e+00,1.915780731645812551e+01,1.056451185080929840e-02,-3.879877584066529733e-04
3.021816274658917223e-02,1.293697799842149010e+01,9.781908530571278501e-03,-1.011155274012352973e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.996186084814678505e-03,-1.334213393071070105e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.017158976970783911e-02,-2.718610855346585437e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.039467128475021415e-02,-3.137664837619991457e-04
7.952304015982782914e-01,1.642383889671659247e+01,1.017688664283400608e-02,-2.498343097047172148e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.068075021902116332e-02,-3.751662408538000855e-04
