x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.698470032709589211e-03,-1.526625201562203764e-03
2.150677684622799291e-01,1.958417653669586400e+01,9.806488303785762528e-03,-1.464216174402214196e-03
3.125627968666293555e-01,1.864716906470728475e+01,9.846094803630970477e-03,-1.316180470034795285e-03
3.171253586207214425e-01,1.911682022212894339e+01,9.854398519092130715e-03,-1.391348003546798206e-03
3.197227889367013631e-01,1.815502063943323918e+01,9.844961703475778661e-03,-1.237777779778563569e-03
5.000000000000000000e-01,2.000000000000000000e+01,9.966037759161485918e-03,-1.535652188392211967e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.007944658992487169e-02,-1.456770775980735641e-03
3.324799169943588595e-01,1.765661494120666219e+01,9.847963279355964952e-03,-1.158790735641361666e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.007788128383786501e-02,-1.287000138962459328e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.007329727316259860e-02,-1.369027145915746591e-03
6.126140549771008637e-03,1.393883490349006493e+01,9.670549809874539465e-03,-5.797469205999448158e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.852596206312574587e-03,-1.080252283220923789e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.008073665757862683e-02,-1.208505791577029528e-03
3.588043807178813438e-01,1.666021960889865738e+01,9.857540766346583119e-03,-1.002188887621320622e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.026784977569462735e-02,-1.413303145443831326e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.033982333138327298e-02,-1.344964026780571609e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.023331830862078164e-02,-1.543652552365183065e-03
2.360066974684826846e-02,1.344230011818341985e+01,9.681272674245467932e-03,-5.058004832621591741e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.862015600581454378e-03,-9.255761569510969787e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.870431472668384290e-03,-8.498877334814740336e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.879590723864498450e-03,-7.746272526834691551e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.887282912210873520e-03,-6.991570854799016412e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.895984820421916198e-03,-6.239024542703034120e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.008173132508323466e-02,-1.129293092551808628e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.031918174144507740e-02,-1.258187053738920452e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.036081073940542212e-02,-1.478407773561908264e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.048631086409954061e-02,-1.416577152784972635e-03
3.021816274658917223e-02,1.293697799842149010e+01,9.686220075384452746e-03,-4.308207678481244373e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.904590197308544078e-03,-5.496543252346168052e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.008688777873792061e-02,-1.050171693657798219e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.031366000383345145e-02,-1.178799974564313704e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.009161258411485178e-02,-9.723710162608008431e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.060397228941968063e-02,-1.366837502553012529e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.050018781408367831e-02,-1.550831663543753057e-03
4.556153152296005260e-02,1.243633101129515950e+01,9.695679826784547525e-03,-3.569600559155440295e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.707161773596746299e-03,-2.838309218662030554e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.717867710519596108e-03,-2.109801984743528273e-04
4.524969318071505597e-01,1.319515967823735636e+01,9.910181526088183979e-03,-4.734177794815486000e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.009622624310970926e-02,-8.960871722112573540e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.010676999137820331e-02,-8.205939851966213274e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.011433580606117127e-02,-7.444261643282172299e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.012165248456962756e-02,-6.683193004732798388e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.013074823654426179e-02,-5.923813508194686415e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.031684739163180216e-02,-1.098629585463996999e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.055762773749877904e-02,-1.301735377016425286e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.054631630582004119e-02,-1.227082382239605852e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.062818625630499413e-02,-1.485208391776934042e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.077680752705111045e-02,-1.423187454504792979e-03
9.393282445844874928e-02,1.094742152819198644e+01,9.724059080462203047e-03,-1.385844647846445823e-04
4.641804179173796285e-01,1.269801895595811203e+01,9.917478151315278420e-03,-3.992291250018140981e-04
