x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.119507919415834753e-02,-1.965500782489524364e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.132031828828052901e-02,-1.885113414712785490e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.136619011817443549e-02,-1.695342523820943508e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.137585515078404046e-02,-1.791592953434035986e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.136480060447948165e-02,-1.594877387249923287e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.150524501210762295e-02,-1.975914078582043706e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.163675400705204387e-02,-1.874455519182253310e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.136817992180506540e-02,-1.493591837967966993e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.163488581780061648e-02,-1.657009108486423273e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.162961904269117254e-02,-1.762112596420030474e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.116135462688523476e-02,-7.493739041597896914e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.137343268892448619e-02,-1.392808779662980381e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.163812088468612824e-02,-1.556397315041505849e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.137903090841974225e-02,-1.292566192926597858e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.185518642966738173e-02,-1.818083557675140294e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.193861997268960348e-02,-1.730290751144054505e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.181510423152463789e-02,-1.985128064993065249e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.117365293362470972e-02,-6.538788069657188460e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.138407797048326432e-02,-1.194112964794334045e-03
3.852315172461189263e-01,1.567831972280428943e+01,1.139369233147697648e-02,-1.096757978675746417e-03
4.019493949504706620e-01,1.518776455835368644e+01,1.140416702506474693e-02,-9.998787228515122055e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.141294089071480389e-02,-9.026640108743147570e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.142289159856051464e-02,-8.056558396268389318e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.163917692955826477e-02,-1.454818715733091584e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.191463285912264594e-02,-1.619186231898947850e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.196295168892672588e-02,-1.901120703639974695e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.210847939498363272e-02,-1.821511825863650954e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.117926333223175778e-02,-5.570090809282481721e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.143273797512594538e-02,-7.098840929696938282e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.164503956261755090e-02,-1.353280362294011089e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.190815775569800672e-02,-1.517449213965019672e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.165039275040118984e-02,-1.253375253475795840e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.224490191486763725e-02,-1.757416729220396667e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.212450643605632837e-02,-1.993381222447291722e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.119012405149805676e-02,-4.615250650397535953e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.120334923219191113e-02,-3.669479012471578579e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.121569468048774082e-02,-2.727042886732466802e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.143909843114618817e-02,-6.114993066637568284e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.165561194019913878e-02,-1.155349906026182641e-03
8.259092084109092013e-01,1.544607123446077601e+01,1.166770566434370028e-02,-1.058253722812677001e-03
8.399171062219110695e-01,1.495112084517530882e+01,1.167634389455847292e-02,-9.602346924303519025e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.168469574688678521e-02,-8.622301605791337200e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.169511690628104172e-02,-7.643775170492185479e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.191175627058462839e-02,-1.414627796185081738e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.219113906487711251e-02,-1.674167765793505491e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.217797471550054189e-02,-1.578544929892804335e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.227296050243984957e-02,-1.908934672298007347e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.244531176985896534e-02,-1.829044047903600513e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.122282046151824343e-02,-1.790332302274113998e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.144745232231894963e-02,-5.157036071794638852e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.170008655216832685e-02,-6.667210035887820513e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.191730545498548809e-02,-1.312778528592994584e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.217942992347454366e-02,-1.475894218859606167e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.192170516544449610e-02,-1.213689116413825195e-03
2.068312481335588870e+00,1.868155847200793573e+01,1.245998108508676420e-02,-1.732825618274011752e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.243368156849696329e-02,-2.000662272034075661e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.123212681537289447e-02,-8.454111429038693075e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.146249811075167498e-02,-4.193263918575216675e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.147550074932426542e-02,-3.238469581161514425e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.148464295198856067e-02,-2.295395729327192648e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.170898148095483697e-02,-5.698390380886310348e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.193021572791154623e-02,-1.115212139906452066e-03
1.263726504782329840e+00,1.520818604837023891e+01,1.193983548552597466e-02,-1.017619896099203076e-03
1.276633041324370055e+00,1.471175150185687386e+01,1.194767168906045798e-02,-9.190702219112267205e-04
1.289750815375310111e+00,1.421359363733669490e+01,1.195596570143291071e-02,-8.206250422068391091e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.196338922866030212e-02,-7.224588947300807562e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.218247862641213229e-02,-1.372607574897272012e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.244933021045987152e-02,-1.637786790051779223e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.244852748526594291e-02,-1.536861088239550258e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.258861144484696958e-02,-1.925640365112301884e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.271766803792175222e-02,-1.788912351586520672e-03
1.214398668547005400e-01,9.948058485410040674e+00,1.124027771208985574e-02,1.008775454704429196e-05
5.316974400276812673e-01,1.070572227832425938e+01,1.149220007660373306e-02,-1.344350065517073336e-04
1.320214494593514587e-01,9.453180679547363852e+00,1.124658937677185458e-02,1.037878047784845362e-04
1.434889760656616886e-01,8.958580059910874027e+00,1.125314942337860349e-02,1.975558248336396511e-04
9.046783535894284967e-01,1.245691416915397198e+01,1.171983325353329747e-02,-4.730908754469547416e-04
1.312355148759518642e+00,1.321668213778762180e+01,1.197089641382428557e-02,-6.247827005074151454e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.218817955113455156e-02,-1.272019549316841681e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.245077884663643199e-02,-1.433050184335734559e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.219399431433670390e-02,-1.173224916737947762e-03
2.515198671144581510e+00,1.932125572891566279e+01,1.274417899630386070e-02,-1.869122460612574746e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.271660710263771039e-02,-1.695315512070305402e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.274262275475155151e-02,-2.007121275644323070e-03
5.447558295283307928e-01,1.020506221976687300e+01,1.150047013159757880e-02,-3.887916585123421336e-05
9.255088162916109695e-01,1.195723368857222368e+01,1.173346200291396774e-02,-3.765868621802813680e-04
9.435063726166710296e-01,1.146075051657321886e+01,1.174520490400940594e-02,-2.808668228894218633e-04
9.554959588073117516e-01,1.096434825838919203e+01,1.175307136439939296e-02,-1.852695957563210434e-04
1.549413094449612061e-01,8.464001567209125554e+00,1.125942961356898517e-02,2.915114790768976675e-04
