x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.014078103522944585e-02,-1.605927976486576109e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.025375320993460355e-02,-1.540266496811440716e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.029516537415744830e-02,-1.384558608253601275e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.030385566475588294e-02,-1.463617039248636198e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.029397231430923682e-02,-1.302094934893167173e-03
5.000000000000000000e-01,2.000000000000000000e+01,1.042061801574501942e-02,-1.615366456275788226e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.053922592544698396e-02,-1.532382726961998946e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.029710539917957218e-02,-1.219014342250251395e-03
7.477099128314499410e-01,1.841673112457957373e+01,1.053757757806943196e-02,-1.353824250365411345e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.053279012533008159e-02,-1.440099990755803160e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.011150626654864701e-02,-6.098874225736070033e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.030194514983071886e-02,-1.136401305450669089e-03
7.610859817068700295e-01,1.792254221555610627e+01,1.054055749789572539e-02,-1.271263067847429188e-03
3.588043807178813438e-01,1.666021960889865738e+01,1.030710886669802297e-02,-1.054287491290116984e-03
1.085692806363770302e+00,1.917436296054636102e+01,1.073626682695192486e-02,-1.486632592686733343e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.081153639251042006e-02,-1.414743621120421796e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.070015262820995031e-02,-1.623731791992479630e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.012271556606566050e-02,-5.320776173452266373e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.031178300114125868e-02,-9.736957121758111700e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.032057897231812918e-02,-8.940715028219056119e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.033015196496010930e-02,-8.148940556775322811e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.033818978374392156e-02,-7.354922608394695149e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.034728538931739376e-02,-6.563137562493797988e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.054159188690647654e-02,-1.187943389032956138e-03
1.200283162850748653e+00,1.819110516899724672e+01,1.078994125340943487e-02,-1.323476377933231448e-03
1.250000000000021316e+00,1.956698729810777593e+01,1.083349128174498043e-02,-1.555089984713828224e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.096474688783953891e-02,-1.490041129004411645e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.012788458438112875e-02,-4.531789619557651428e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.035627883946539478e-02,-5.781911412113834416e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.054697737167231697e-02,-1.104717326906347547e-03
1.197082458876931099e+00,1.769236410254564618e+01,1.078416176536841666e-02,-1.239976824271450413e-03
7.952304015982782914e-01,1.642383889671659247e+01,1.055191301562182632e-02,-1.022879590633683430e-03
1.719710019260990208e+00,1.882683477713113973e+01,1.108780184121532092e-02,-1.437706346931312421e-03
1.499999999999989342e+00,2.000000000000000000e+01,1.097925821737953493e-02,-1.631234324109869438e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.013777459646077184e-02,-3.754538410282565707e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.014978115419015725e-02,-2.984970167056875045e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.016097764027841868e-02,-2.218316154241465644e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.036212172564745376e-02,-4.979752074889796671e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.055673289734469431e-02,-9.426334472394325668e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.056775432557993319e-02,-8.632147468059014677e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.057566096214081382e-02,-7.830839402250266978e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.058330719751287077e-02,-7.030135717626950775e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.059281444808168361e-02,-6.231179570628572056e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.078748689823157830e-02,-1.155651552623084390e-03
1.640309154242618916e+00,1.842499282476863698e+01,1.103932584006634202e-02,-1.369240169864768385e-03
1.626358391036340834e+00,1.795751811465306247e+01,1.102749144294869199e-02,-1.290722304540171516e-03
1.749965376699130104e+00,1.956699425731710917e+01,1.111312695763579279e-02,-1.562198132645043272e-03
2.036298398502758289e+00,1.915510226709084662e+01,1.126856584303204470e-02,-1.496944368490937902e-03
9.393282445844874928e-02,1.094742152819198644e+01,1.016744991324419062e-02,-1.456438126440344634e-04
4.641804179173796285e-01,1.269801895595811203e+01,1.036974919356808272e-02,-4.199107803830804319e-04
8.754673994819093252e-01,1.345467652379300105e+01,1.059739836548814762e-02,-5.434158001809091636e-04
1.221766762960800889e+00,1.668167315296634712e+01,1.079258541560121527e-02,-1.072172664356465166e-03
1.635070722763060758e+00,1.745296325419825223e+01,1.102886477081769546e-02,-1.206499176657973823e-03
1.231747447719911293e+00,1.618954719858659175e+01,1.079665305819459652e-02,-9.909996633442111607e-04
2.068312481335588870e+00,1.868155847200793573e+01,1.128179768055193564e-02,-1.417961227244640557e-03
1.999999999999971578e+00,2.000000000000000000e+01,1.125813845296945968e-02,-1.637865646106676908e-03
1.083717459485988854e-01,1.044811660397001774e+01,1.017586940313972357e-02,-6.879690364750931544e-05
4.868538278209015857e-01,1.219570057768595639e+01,1.038339916414685732e-02,-3.414118273026286532e-04
5.064911181694888853e-01,1.169699876179332776e+01,1.039519165126040479e-02,-2.636641016442525733e-04
5.202005968038285744e-01,1.120373432965658722e+01,1.040348665818926349e-02,-1.868848809838942969e-04
8.884742515083807746e-01,1.295637945450387107e+01,1.060551128385539901e-02,-4.643903518154722803e-04
1.247280178898389380e+00,1.569780972157349908e+01,1.080443369729779980e-02,-9.103844640160487596e-04
1.263726504782329840e+00,1.520818604837023891e+01,1.081321393089927120e-02,-8.305416364092402639e-04
1.276633041324370055e+00,1.471175150185687386e+01,1.082038751557561247e-02,-7.499579719192089487e-04
1.289750815375310111e+00,1.421359363733669490e+01,1.082797037634702052e-02,-6.695047002474850163e-04
1.301095561947441581e+00,1.371486108896388245e+01,1.083476194535325059e-02,-5.893196698386881380e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.103169185134116742e-02,-1.121795768362917212e-03
2.058453210940839995e+00,1.821660273610089575e+01,1.127221274913878593e-02,-1.339913911273996018e-03
2.063815988053988804e+00,1.772139028509279157e+01,1.127153094440162991e-02,-1.257076869314923632e-03
2.258577074391059369e+00,1.961444062813436418e+01,1.139783892143033869e-02,-1.576555033178236300e-03
2.479110847048140442e+00,1.893005132847154925e+01,1.151421086432122091e-02,-1.464507626418845489e-03
1.214398668547005400e-01,9.948058485410040674e+00,1.018322850562478413e-02,8.159346400015552087e-06
5.316974400276812673e-01,1.070572227832425938e+01,1.041033617690279717e-02,-1.094679192059463046e-04
1.320214494593514587e-01,9.453180679547363852e+00,1.018890928746216118e-02,8.436449115275565351e-05
1.434889760656616886e-01,8.958580059910874027e+00,1.019479499599793351e-02,1.606364754770516639e-04
9.046783535894284967e-01,1.245691416915397198e+01,1.061537903291067710e-02,-3.855079989300277737e-04
1.312355148759518642e+00,1.321668213778762180e+01,1.084162187591456057e-02,-5.095722766448959216e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.103692057950645018e-02,-1.039352002385367409e-03
2.073075564774370605e+00,1.721088302092289624e+01,1.127362235379744670e-02,-1.171909236940182593e-03
1.669942107129180897e+00,1.595554498459488357e+01,1.104225749192841791e-02,-9.584203615091681705e-04
2.515198671144581510e+00,1.932125572891566279e+01,1.153813284252343772e-02,-1.530426236974689533e-03
2.484540041142739852e+00,1.847099227882669581e+01,1.151325919135717454e-02,-1.387652374513119805e-03
2.499999999999971578e+00,2.000000000000000000e+01,1.153678982915037725e-02,-1.643763831501450718e-03
5.447558295283307928e-01,1.020506221976687300e+01,1.041781113917109557e-02,-3.168943230967092504e-05
9.255088162916109695e-01,1.195723368857222368e+01,1.062773824896706167e-02,-3.068532292991102417e-04
9.435063726166710296e-01,1.146075051657321886e+01,1.063838232083732550e-02,-2.288549205360276275e-04
9.554959588073117516e-01,1.096434825838919203e+01,1.064551601250570377e-02,-1.509682376942696170e-04
1.549413094449612061e-01,8.464001567209125554e+00,1.020041159654467948e-02,2.370779339364107450e-04
1.664340889617186292e-01,7.969147928265393865e+00,1.020582333607423370e-02,3.137974841746027995e-04
1.757631272507609310e-01,7.474202872918199958e+00,1.020985489397282196e-02,3.908101112816607056e-04
1.324817738544830092e+00,1.271837430539237879e+01,1.084919670466799775e-02,-4.301183995103338362e-04
