x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,9.273439946258654407e-03,-6.774027565423784572e-04
2.150677684622799291e-01,1.958417653669586400e+01,9.375055875342238124e-03,-6.499349585729505231e-04
3.125627968666293555e-01,1.864716906470728475e+01,9.412486411087576596e-03,-5.812179460198670187e-04
3.171253586207214425e-01,1.911682022212894339e+01,9.420162315943798187e-03,-6.165368279222110341e-04
3.197227889367013631e-01,1.815502063943323918e+01,9.411682210932569362e-03,-5.446493019689566985e-04
5.000000000000000000e-01,2.000000000000000000e+01,9.525333505176312651e-03,-6.860767223451029852e-04
7.268377157609293704e-01,1.948189336371245162e+01,9.631910387512267538e-03,-6.507730502056071394e-04
3.324799169943588595e-01,1.765661494120666219e+01,9.414855537647301431e-03,-5.080747445734389977e-04
7.477099128314499410e-01,1.841673112457957373e+01,9.630614850683399605e-03,-5.712153265281157697e-04
7.288281609585993692e-01,1.893264419257299380e+01,9.626147233549590954e-03,-6.095058551463137728e-04
6.126140549771008637e-03,1.393883490349006493e+01,9.251939181950084162e-03,-2.460633902102276607e-04
3.462454528261709186e-01,1.715835398417801372e+01,9.419629458347480305e-03,-4.719680219893500838e-04
7.610859817068700295e-01,1.792254221555610627e+01,9.633556000542149375e-03,-5.347000793725742007e-04
3.588043807178813438e-01,1.666021960889865738e+01,9.424741718866095491e-03,-4.363425690967964255e-04
1.085692806363770302e+00,1.917436296054636102e+01,9.809122499899894029e-03,-6.331022570424882845e-04
1.229153078410270439e+00,1.873248263188046536e+01,9.876847688610348661e-03,-6.020718020004644415e-04
9.999999999999893419e-01,2.000000000000000000e+01,9.776826094967418224e-03,-6.938384346029994286e-04
2.360066974684826846e-02,1.344230011818341985e+01,9.262488658587099064e-03,-2.142609887071584879e-04
3.689567595568306047e-01,1.616831246226082541e+01,9.429438427194602665e-03,-4.016411724490598595e-04
3.852315172461189263e-01,1.567831972280428943e+01,9.437852827849894585e-03,-3.676828202012301025e-04
4.019493949504706620e-01,1.518776455835368644e+01,9.446967101009432280e-03,-3.341826717238057355e-04
4.152197164099789006e-01,1.469291716997159014e+01,9.454696904031972826e-03,-3.008231715286723723e-04
4.298882323578894216e-01,1.419623623162349091e+01,9.463357966176937433e-03,-2.678123615070482854e-04
7.692281648677301575e-01,1.742261178628551832e+01,9.634826879023922208e-03,-4.980134488810683329e-04
1.200283162850748653e+00,1.819110516899724672e+01,9.857601328242262054e-03,-5.612221277661134456e-04
1.250000000000021316e+00,1.956698729810777593e+01,9.896607611606982047e-03,-6.649783011476482564e-04
1.493645076688999040e+00,1.915780731645812551e+01,1.001456188034372669e-02,-6.375913488681700988e-04
3.021816274658917223e-02,1.293697799842149010e+01,9.267577938031096307e-03,-1.821588654048480159e-04
4.441026490960204853e-01,1.370340103264483567e+01,9.471893309761645480e-03,-2.354600524915626090e-04
7.834061262387201907e-01,1.692026848054210220e+01,9.640068879692782061e-03,-4.616544305700369627e-04
1.197082458876931099e+00,1.769236410254564618e+01,9.852662791685749821e-03,-5.242026059513137364e-04
7.952304015982782914e-01,1.642383889671659247e+01,9.644940777975797783e-03,-4.261350268229871486e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.012519254134508495e-02,-6.157422591240472665e-04
1.499999999999989342e+00,2.000000000000000000e+01,1.002783170166574901e-02,-7.008386904229646367e-04
4.556153152296005260e-02,1.243633101129515950e+01,9.276845757172842363e-03,-1.507466461096197143e-04
6.505650485206970757e-02,1.193874412405663676e+01,9.287945917114346847e-03,-1.197886391446081959e-04
8.351299073286000407e-02,1.144186637449435651e+01,9.298248873661785555e-03,-8.903935483939275834e-05
4.524969318071505597e-01,1.319515967823735636e+01,9.477576689640712301e-03,-2.024166172426196679e-04
8.055556596365285316e-01,1.593434693313355233e+01,9.649727451225630082e-03,-3.915486756435474836e-04
8.259092084109092013e-01,1.544607123446077601e+01,9.660093547195788485e-03,-3.576358483756255291e-04
8.399171062219110695e-01,1.495112084517530882e+01,9.667666236859287499e-03,-3.236166939575331339e-04
8.528497455404107086e-01,1.445376168039130249e+01,9.674994649678655620e-03,-2.898514460569394727e-04
8.686876196325883370e-01,1.395454822402442296e+01,9.683972592064627252e-03,-2.563980574046946254e-04
1.208599230678750303e+00,1.718561937279882557e+01,9.855979797114375329e-03,-4.871236993283874130e-04
1.640309154242618916e+00,1.842499282476863698e+01,1.008168115673696921e-02,-5.846879996086462583e-04
1.626358391036340834e+00,1.795751811465306247e+01,1.007120449837143987e-02,-5.496892618099292202e-04
1.749965376699130104e+00,1.956699425731710917e+01,1.014802106662148797e-02,-6.716043271430848817e-04
2.036298398502758289e+00,1.915510226709084662e+01,1.028766116221270684e-02,-6.442388797433396940e-04
9.393282445844874928e-02,1.094742152819198644e+01,9.304240893768977311e-03,-5.853263197929994133e-05
4.641804179173796285e-01,1.269801895595811203e+01,9.484806241646399211e-03,-1.704554622507424512e-04
8.754673994819093252e-01,1.345467652379300105e+01,9.688501272166591752e-03,-2.231813346885195778e-04
1.221766762960800889e+00,1.668167315296634712e+01,9.860938512611690590e-03,-4.506498159679374381e-04
1.635070722763060758e+00,1.745296325419825223e+01,1.007268806487060693e-02,-5.124638187801674755e-04
1.231747447719911293e+00,1.618954719858659175e+01,9.864992953725455760e-03,-4.153904666238208737e-04
2.068312481335588870e+00,1.868155847200793573e+01,1.029954637695772515e-02,-6.091617335058700745e-04
1.999999999999971578e+00,2.000000000000000000e+01,1.027853950554429539e-02,-7.070604654260916793e-04
1.083717459485988854e-01,1.044811660397001774e+01,9.311904084800572134e-03,-2.780741468838376337e-05
4.868538278209015857e-01,1.219570057768595639e+01,9.497388450763770765e-03,-1.385012234860052765e-04
5.064911181694888853e-01,1.169699876179332776e+01,9.508239752233816830e-03,-1.069473179471880321e-04
5.202005968038285744e-01,1.120373432965658722e+01,9.515885896050539292e-03,-7.584963386612347401e-05
8.884742515083807746e-01,1.295637945450387107e+01,9.696157800056164067e-03,-1.904572118540374557e-04
1.247280178898389380e+00,1.569780972157349908e+01,9.872403629271501307e-03,-3.806391853918734015e-04
1.263726504782329840e+00,1.520818604837023891e+01,9.880715426584977396e-03,-3.464458871704856422e-04
1.276633041324370055e+00,1.471175150185687386e+01,9.887583936107322002e-03,-3.121338794663031427e-04
1.289750815375310111e+00,1.421359363733669490e+01,9.894806899904752193e-03,-2.780911364284261236e-04
1.301095561947441581e+00,1.371486108896388245e+01,9.901297025555035394e-03,-2.443481889118926656e-04
1.645041148365240957e+00,1.694383546025508380e+01,1.007553898753820940e-02,-4.752245785549051040e-04
2.058453210940839995e+00,1.821660273610089575e+01,1.029101065881752285e-02,-5.743276433561134110e-04
2.063815988053988804e+00,1.772139028509279157e+01,1.029056975199230638e-02,-5.375682285887752824e-04
2.258577074391059369e+00,1.961444062813436418e+01,1.040394168544038316e-02,-6.811711583072644878e-04
2.479110847048140442e+00,1.893005132847154925e+01,1.050837362249321116e-02,-6.323379420334676853e-04
1.214398668547005400e-01,9.948058485410040674e+00,9.318537586641178344e-03,2.956859598830373708e-06
5.316974400276812673e-01,1.070572227832425938e+01,9.522168628011707867e-03,-4.454547564893629539e-05
1.320214494593514587e-01,9.453180679547363852e+00,9.323588919318021723e-03,3.344243638337907407e-05
1.434889760656616886e-01,8.958580059910874027e+00,9.328748145201366110e-03,6.400641076916065305e-05
9.046783535894284967e-01,1.245691416915397198e+01,9.705345050550260796e-03,-1.579570817033215636e-04
1.312355148759518642e+00,1.321668213778762180e+01,9.907816668794495324e-03,-2.109690457131351872e-04
1.657946755111389336e+00,1.644613137774738831e+01,1.008058213867545419e-02,-4.392001801625541966e-04
2.073075564774370605e+00,1.721088302092289624e+01,1.029268950978581322e-02,-4.999553986730271606e-04
1.669942107129180897e+00,1.595554498459488357e+01,1.008574475632505185e-02,-4.040352795750624991e-04
2.515198671144581510e+00,1.932125572891566279e+01,1.052992922930535112e-02,-6.619961551063255518e-04
2.484540041142739852e+00,1.847099227882669581e+01,1.050753145113251380e-02,-5.980815350315960488e-04
2.499999999999971578e+00,2.000000000000000000e+01,1.052898380193566415e-02,-7.126246163154375136e-04
5.447558295283307928e-01,1.020506221976687300e+01,9.528940767179512258e-03,-1.311954610869894988e-05
9.255088162916109695e-01,1.195723368857222368e+01,9.716713113441861893e-03,-1.256825743079920121e-04
9.435063726166710296e-01,1.146075051657321886e+01,9.726482564916674040e-03,-9.375815692075482497e-05
9.554959588073117516e-01,1.096434825838919203e+01,9.733042618662793646e-03,-6.192999495786625488e-05
1.549413094449612061e-01,8.464001567209125554e+00,9.333591028527661593e-03,9.472168939526052654e-05
1.664340889617186292e-01,7.969147928265393865e+00,9.338178949390606859e-03,1.256630167696374970e-04
1.757631272507609310e-01,7.474202872918199958e+00,9.341463138532225124e-03,1.568586413032683916e-04
1.324817738544830092e+00,1.271837430539237879e+01,9.914940471893509202e-03,-1.778736049110214972e-04
