x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.114911680041475416e-02,-1.108237225682182558e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.127183247557837775e-02,-1.063059018012028597e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.131697837809042713e-02,-9.529893956207034127e-04
3.171253586207214425e-01,1.911682022212894339e+01,1.132629493107320529e-02,-1.009229691715786588e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.131591456837530846e-02,-8.945489691113338261e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.145322151949655816e-02,-1.118630885246103216e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.158197283395871226e-02,-1.061057085755422527e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.131962477859936415e-02,-8.358979390145135488e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.158035870176694730e-02,-9.342154277525494856e-04
7.288281609585993692e-01,1.893264419257299380e+01,1.157501328176088751e-02,-9.953785410583937225e-04
6.126140549771008637e-03,1.393883490349006493e+01,1.112151419767695541e-02,-4.111249790743458647e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.132524404386231996e-02,-7.777975621099598091e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.158382272492875648e-02,-8.757920699528600394e-04
3.588043807178813438e-01,1.666021960889865738e+01,1.133125647402750263e-02,-7.202737225862227430e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.179598113294710697e-02,-1.030803189289488005e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.187776719895217853e-02,-9.805672665560030785e-04
9.999999999999893419e-01,2.000000000000000000e+01,1.175689800537579183e-02,-1.127905520900500261e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.113409751149462001e-02,-3.582689835479737706e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.133676079782109693e-02,-6.640383186543245397e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.134675209144640068e-02,-6.087537863128046536e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.135758769485917252e-02,-5.540079536193883401e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.136675253260179680e-02,-4.993073403510919772e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.137705022529586843e-02,-4.449760060590360615e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.158524054469842191e-02,-8.169717213717870609e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.185447358079184076e-02,-9.155837213567517624e-04
1.250000000000021316e+00,1.956698729810777593e+01,1.190160755404139591e-02,-1.080567166308421187e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.204409120908220970e-02,-1.035686307493909747e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.114009595966892856e-02,-3.047981723052247262e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.138720829663268479e-02,-3.915533325225307201e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.159143375824415491e-02,-7.584577730099179363e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.184842043993826304e-02,-8.564277129528951715e-04
7.952304015982782914e-01,1.642383889671659247e+01,1.159717019669378145e-02,-7.011173974061879434e-04
1.719710019260990208e+00,1.882683477713113973e+01,1.217771071214648199e-02,-9.997314238760267400e-04
1.499999999999989342e+00,2.000000000000000000e+01,1.206003044540658597e-02,-1.136263591156417858e-03
4.556153152296005260e-02,1.243633101129515950e+01,1.115116196672229741e-02,-2.523034915261730617e-04
6.505650485206970757e-02,1.193874412405663676e+01,1.116446395723841127e-02,-2.004495148977288423e-04
8.351299073286000407e-02,1.144186637449435651e+01,1.117682602961467785e-02,-1.488696219775706984e-04
4.524969318071505597e-01,1.319515967823735636e+01,1.139392891340609663e-02,-3.368495488055647000e-04
8.055556596365285316e-01,1.593434693313355233e+01,1.160279831829232576e-02,-6.450985467999719282e-04
8.259092084109092013e-01,1.544607123446077601e+01,1.161516408835582687e-02,-5.899252423015142891e-04
8.399171062219110695e-01,1.495112084517530882e+01,1.162415297731918956e-02,-5.344255740152833783e-04
8.528497455404107086e-01,1.445376168039130249e+01,1.163285123080914224e-02,-4.791618862281168002e-04
8.686876196325883370e-01,1.395454822402442296e+01,1.164355087224147774e-02,-4.242193807016622371e-04
1.208599230678750303e+00,1.718561937279882557e+01,1.185231480401160824e-02,-7.969428804250909331e-04
1.640309154242618916e+00,1.842499282476863698e+01,1.212514705572804649e-02,-9.506446446763453482e-04
1.626358391036340834e+00,1.795751811465306247e+01,1.211244307582096634e-02,-8.948612253776214555e-04
1.749965376699130104e+00,1.956699425731710917e+01,1.220525202558702532e-02,-1.088490315638657906e-03
