x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.000000000000000000e+00,2.000000000000000000e+01,1.174718395634152639e-02,-1.203269476098599864e-03
2.150677684622799291e-01,1.958417653669586400e+01,1.187654176183166634e-02,-1.154206270338307581e-03
3.125627968666293555e-01,1.864716906470728475e+01,1.192412387336438430e-02,-1.034909382928496727e-03
3.171253586207214425e-01,1.911682022212894339e+01,1.193395081935058263e-02,-1.095834204581830167e-03
3.197227889367013631e-01,1.815502063943323918e+01,1.192299176538834903e-02,-9.715874606332726210e-04
5.000000000000000000e-01,2.000000000000000000e+01,1.206776559199582502e-02,-1.214230226565801663e-03
7.268377157609293704e-01,1.948189336371245162e+01,1.220349499656904653e-02,-1.151741343549969902e-03
3.324799169943588595e-01,1.765661494120666219e+01,1.192688973039118631e-02,-9.080170374329388054e-04
7.477099128314499410e-01,1.841673112457957373e+01,1.220178047186633655e-02,-1.014321005785994399e-03
7.288281609585993692e-01,1.893264419257299380e+01,1.219615250769154509e-02,-1.080593227983582018e-03
6.126140549771008637e-03,1.393883490349006493e+01,1.171786537541716876e-02,-4.471741460928353642e-04
3.462454528261709186e-01,1.715835398417801372e+01,1.193279844292114561e-02,-8.450257504334200568e-04
7.610859817068700295e-01,1.792254221555610627e+01,1.220542304195097912e-02,-9.510089207553406102e-04
3.588043807178813438e-01,1.666021960889865738e+01,1.193911927179134788e-02,-7.826397024890329943e-04
1.085692806363770302e+00,1.917436296054636102e+01,1.242910498069379685e-02,-1.118777057053480049e-03
1.229153078410270439e+00,1.873248263188046536e+01,1.251532109059376105e-02,-1.064284505122315046e-03
9.999999999999893419e-01,2.000000000000000000e+01,1.238790126325319679e-02,-1.224001573690231557e-03
2.360066974684826846e-02,1.344230011818341985e+01,1.173110842546611424e-02,-3.897127023807192450e-04
3.689567595568306047e-01,1.616831246226082541e+01,1.194490138774178048e-02,-7.216317589506304536e-04
3.852315172461189263e-01,1.567831972280428943e+01,1.195541195289216534e-02,-6.616319210349462087e-04
4.019493949504706620e-01,1.518776455835368644e+01,1.196681192116298177e-02,-6.021969872538132521e-04
4.152197164099789006e-01,1.469291716997159014e+01,1.197645227670324393e-02,-5.427944694182812446e-04
4.298882323578894216e-01,1.419623623162349091e+01,1.198728630425713315e-02,-4.837748260915709832e-04
7.692281648677301575e-01,1.742261178628551832e+01,1.220690597173549642e-02,-8.872551113957497090e-04
1.200283162850748653e+00,1.819110516899724672e+01,1.249075815929927800e-02,-9.938966526878460165e-04
1.250000000000021316e+00,1.956698729810777593e+01,1.254046148578093559e-02,-1.172596538840305199e-03
1.493645076688999040e+00,1.915780731645812551e+01,1.269067039329120627e-02,-1.123862564607731439e-03
3.021816274658917223e-02,1.293697799842149010e+01,1.173741018222907405e-02,-3.315703100494961668e-04
4.441026490960204853e-01,1.370340103264483567e+01,1.199797386358435365e-02,-4.257280499862537435e-04
7.834061262387201907e-01,1.692026848054210220e+01,1.221342076505287609e-02,-8.238130880532475902e-04
1.197082458876931099e+00,1.769236410254564618e+01,1.248436930265140604e-02,-9.297955869826804226e-04
