Epoch,Train_Loss,Validation_Loss
1,0.26431533694267273,0.224574476480484
2,0.22502219676971436,0.19046081602573395
3,0.1908511072397232,0.15903019905090332
4,0.1593628227710724,0.1289784461259842
5,0.12925000488758087,0.10013294219970703
6,0.1003379374742508,0.0734860748052597
7,0.07361794263124466,0.05128856375813484
8,0.051341500133275986,0.03687790036201477
9,0.03684963658452034,0.03348586708307266
10,0.03338198363780975,0.04087867587804794
11,0.04071756824851036,0.05182766169309616
12,0.05163849890232086,0.057201188057661057
13,0.05701086297631264,0.05450279265642166
14,0.05432860180735588,0.04672977328300476
15,0.04658086597919464,0.03810861334204674
16,0.037988852709531784,0.03176525980234146
17,0.03167518600821495,0.028962988406419754
18,0.028900785371661186,0.029272058978676796
19,0.029234053567051888,0.03126665949821472
20,0.031247686594724655,0.033358003944158554
21,0.03335193172097206,0.034410811960697174
22,0.034411173313856125,0.033955201506614685
23,0.033955857157707214,0.032079651951789856
24,0.03207520768046379,0.029213177040219307
25,0.029199296608567238,0.02592567726969719
26,0.02589922398328781,0.022775040939450264
27,0.02273419313132763,0.020189084112644196
28,0.020133433863520622,0.018374374136328697
29,0.0183049775660038,0.017267582938075066
30,0.01718689128756523,0.016566824167966843
31,0.016478393226861954,0.01586627960205078
32,0.015774209052324295,0.014851423911750317
33,0.014759641140699387,0.013450631871819496
34,0.013362317346036434,0.011859007179737091
35,0.011776380240917206,0.010433269664645195
36,0.010357759892940521,0.009519320912659168
37,0.009451935067772865,0.009279985912144184
38,0.00922147836536169,0.009583861567080021
39,0.009534339420497417,0.010045915842056274
40,0.010004280135035515,0.010246457532048225
41,0.010210617445409298,0.009949003346264362
42,0.009916827082633972,0.009164204820990562
43,0.009134185500442982,0.008091154508292675
44,0.008062480017542839,0.007001780904829502
45,0.006974257528781891,0.006129406858235598
46,0.006103437393903732,0.0056001110933721066
47,0.005576570518314838,0.00540790893137455
48,0.00538781238719821,0.005433585029095411
49,0.005417688749730587,0.00550771364942193
50,0.005496252328157425,0.005492458585649729
51,0.005485123954713345,0.005339096300303936
52,0.005335172172635794,0.0050928955897688866
53,0.005091455765068531,0.004848545882850885
54,0.004848646931350231,0.00468563474714756
55,0.004686495289206505,0.004622859880328178
56,0.004624019376933575,0.004616019781678915
57,0.004617427941411734,0.004593489691615105
58,0.004595473874360323,0.004499388393014669
59,0.00450250506401062,0.004320994019508362
60,0.004325835965573788,0.004093131981790066
61,0.0041001965291798115,0.0038762858603149652
62,0.0038859015330672264,0.0037156541366130114
63,0.0037279005628079176,0.003610325278714299
64,0.0036249125842005014,0.0035191394854336977
65,0.0035353407729417086,0.003395721083506942
66,0.003412461606785655,0.0032226729672402143
67,0.003238782985135913,0.0030234965961426497
68,0.0030380161479115486,0.002846496645361185
69,0.002858908148482442,0.0027297877240926027
70,0.002740092109888792,0.002674132352694869
71,0.0026827568653970957,0.002647728193551302
72,0.002655346179381013,0.0026159260887652636
73,0.002623276086524129,0.002567701041698456
74,0.002575458027422428,0.002519537229090929
75,0.0025282236747443676,0.002495421329513192
76,0.0025053301360458136,0.0025008555967360735
77,0.0025120051577687263,0.002517092041671276
78,0.0025292623322457075,0.002519614528864622
79,0.002532457932829857,0.00249951658770442
80,0.002512679435312748,0.0024692569859325886
81,0.002482457086443901,0.0024492472875863314
82,0.0024623204953968525,0.002447115257382393
83,0.0024600501637905836,0.0024517665151506662
84,0.0024647004902362823,0.0024476945400238037
85,0.002460849704220891,0.0024299954529851675
86,0.0024435704108327627,0.0024058488197624683
87,0.002419928088784218,0.002385521773248911
88,0.0024000464472919703,0.0023715703282505274
89,0.0023863529786467552,0.0023572780191898346
90,0.0023720390163362026,0.002336386125534773
91,0.0023508076556026936,0.0023107503075152636
92,0.002324548317119479,0.0022877624724060297
93,0.002300756750628352,0.002273144666105509
94,0.0022853065747767687,0.0022660617250949144
95,0.002277511404827237,0.0022607760038226843
96,0.0022717330139130354,0.002253240207210183
97,0.0022639476228505373,0.002244270872324705
98,0.0022549298591911793,0.0022367408964782953
99,0.0022474736906588078,0.002231784164905548
100,0.0022426319774240255,0.0022274090442806482
101,0.002238346030935645,0.002220641355961561
102,0.0022316027898341417,0.0022109616547822952
103,0.0022218762896955013,0.0022004875354468822
104,0.002211304847151041,0.002191405976191163
105,0.0022021159529685974,0.0021840445697307587
106,0.002194690750911832,0.002176909474655986
107,0.002187577076256275,0.0021686425898224115
108,0.002179431729018688,0.002159561263397336
109,0.0021705434191972017,0.002150851534679532
110,0.0021620469633489847,0.002143100369721651
111,0.0021544804330915213,0.0021357389632612467
112,0.0021472445223480463,0.002127740066498518
113,0.002139299176633358,0.00211892812512815
114,0.00213047256693244,0.002110088709741831
115,0.002121569123119116,0.002101939870044589
116,0.0021133420523256063,0.002094447845593095
117,0.0021058025304228067,0.002086978405714035
118,0.0020983493886888027,0.0020791329443454742
119,0.002090595895424485,0.002071208320558071
120,0.0020828223787248135,0.0020636585541069508
121,0.0020754521246999502,0.0020565225277096033
122,0.002068491419777274,0.0020494069904088974
123,0.002061523264274001,0.002041972940787673
124,0.002054196549579501,0.002034349599853158
125,0.0020466407295316458,0.002026852685958147
126,0.0020391822326928377,0.002019555540755391
127,0.0020319148898124695,0.0020122395362704992
128,0.0020246412605047226,0.002004701644182205
129,0.002017169026657939,0.0019970445428043604
130,0.0020095915533602238,0.001989504788070917
131,0.0020021237432956696,0.0019821522291749716
132,0.0019948140252381563,0.001974857412278652
133,0.001987521769478917,0.0019674906507134438
134,0.001980116358026862,0.001960102468729019
135,0.001972657162696123,0.0019528090488165617
136,0.001965275267139077,0.0019456094596534967
137,0.001957991858944297,0.0019383970648050308
138,0.0019507186952978373,0.0019311030628159642
139,0.0019433960551396012,0.0019237949745729566
140,0.001936085056513548,0.0019165670964866877
141,0.001928866608068347,0.0019094264134764671
142,0.0019217331428080797,0.0019023079657927155
143,0.0019146137638017535,0.0018951776437461376
144,0.0019074731972068548,0.001888070604763925
145,0.0019003505585715175,0.0018810108304023743
146,0.0018932782113552094,0.0018739657243713737
147,0.0018862331053242087,0.0018668855773285031
148,0.0018791725160554051,0.0018597745802253485
149,0.0018720986554399133,0.001852683606557548
150,0.001865053316578269,0.0018456437392160296
151,0.001858056173659861,0.0018386449664831161
152,0.001851090113632381,0.001831670175306499
153,0.0018441369757056236,0.0018247304251417518
154,0.0018372101476415992,0.001817840849980712
155,0.0018303307006135583,0.0018109898082911968
156,0.001823494560085237,0.0018041512230411172
157,0.0018166820518672466,0.00179732171818614
158,0.001809889916330576,0.0017905246932059526
159,0.0018031360814347863,0.0017837779596447945
160,0.001796429860405624,0.0017770801205188036
161,0.001789764268323779,0.0017704239580780268
162,0.0017831313889473677,0.0017638163408264518
163,0.0017765379743650556,0.001757261110469699
164,0.0017699928721413016,0.0017507505835965276
165,0.0017634934047237039,0.0017442720709368587
166,0.0017570311902090907,0.0017378277843818069
167,0.0017506073927506804,0.0017314309952780604
168,0.0017442309763282537,0.0017250898526981473
169,0.0017379055498167872,0.001718803308904171
170,0.0017316278535872698,0.001712571014650166
171,0.0017253978876397014,0.0017063961131498218
172,0.0017192214727401733,0.0017002776730805635
173,0.001713101752102375,0.0016942087095230818
174,0.0017070359317585826,0.0016881852643564343
175,0.0017010215669870377,0.0016822126926854253
176,0.0016950622666627169,0.0016762977465987206
177,0.0016891605919227004,0.0016704428708180785
178,0.0016833164263516665,0.0016646479489281774
179,0.0016775287222117186,0.0016589147271588445
180,0.0016718002734705806,0.0016532443696632981
181,0.0016661337576806545,0.0016476336168125272
182,0.0016605289420112967,0.0016420803731307387
183,0.0016549854772165418,0.0016365869669243693
184,0.0016495040617883205,0.0016311579383909702
185,0.0016440871404483914,0.0016257957322522998
186,0.0016387349460273981,0.0016205005813390017
187,0.001633447129279375,0.0016152733005583286
188,0.0016282248543575406,0.0016101135406643152
189,0.0016230695182457566,0.0016050197882577777
190,0.0016179817030206323,0.001599990064278245
191,0.001612961059436202,0.00159502646420151
192,0.001608008169569075,0.0015901317819952965
193,0.001603123964741826,0.001585307763889432
194,0.0015983089106157422,0.0015805548755452037
195,0.0015935630071908236,0.0015758734662085772
196,0.0015888860216364264,0.0015712628373876214
197,0.0015842794673517346,0.0015667218249291182
198,0.0015797428786754608,0.001562249381095171
199,0.0015752761391922832,0.0015578472521156073
200,0.0015708798309788108,0.0015535164857283235
201,0.0015665537212044,0.0015492580132558942
202,0.0015622981591150165,0.0015450711362063885
203,0.0015581126790493727,0.0015409559709951282
204,0.0015539975138381124,0.0015369105385616422
205,0.0015499524306505919,0.0015329335583373904
206,0.0015459769638255239,0.001529024913907051
207,0.0015420709969475865,0.001525185420177877
208,0.0015382340643554926,0.0015214151935651898
209,0.001534466166049242,0.0015177144668996334
210,0.001530766487121582,0.0015140827745199203
211,0.001527134794741869,0.0015105189522728324
212,0.0015235707396641374,0.001507021370343864
213,0.0015200736233964562,0.0015035897959023714
214,0.0015166428638622165,0.0015002236468717456
215,0.0015132775297388434,0.0014969235053285956
216,0.0015099775046110153,0.0014936887891963124
217,0.0015067420899868011,0.0014905185671523213
218,0.001503569888882339,0.001487411675043404
219,0.0015004609012976289,0.0014843668323010206
220,0.0014974137302488089,0.0014813824091106653
