Epoch,Train_Loss,Validation_Loss
1,0.22137360274791718,0.17693720757961273
2,0.17718924582004547,0.13663800060749054
3,0.1368502378463745,0.10005824267864227
4,0.10023081302642822,0.06798826903104782
5,0.06812148541212082,0.042898841202259064
6,0.04299406707286835,0.02902926690876484
7,0.029090402647852898,0.030293786898255348
8,0.030329393222928047,0.04255181550979614
9,0.042575158178806305,0.05113765969872475
10,0.05115903541445732,0.049227021634578705
11,0.049251630902290344,0.04051430895924568
12,0.04054511338472366,0.030827969312667847
13,0.03086719661951065,0.024040749296545982
14,0.02409002184867859,0.021315284073352814
15,0.021375248208642006,0.021791556850075722
16,0.021861419081687927,0.023714233189821243
17,0.023791668936610222,0.025405239313840866
18,0.025486741214990616,0.025813058018684387
19,0.025894615799188614,0.024616338312625885
20,0.024694181978702545,0.02206064760684967
21,0.022131869569420815,0.018724625930190086
22,0.018787670880556107,0.01529936958104372
23,0.015354293398559093,0.012389780022203922
24,0.012438289821147919,0.010351750999689102
25,0.01039683073759079,0.009219702333211899
26,0.0092648109421134,0.008774375542998314
27,0.008822306990623474,0.008706720545887947
28,0.008758513256907463,0.008747330866754055
29,0.008801653049886227,0.008701452054083347
30,0.008754915557801723,0.008472908288240433
31,0.008521412499248981,0.00809479784220457
32,0.008135250769555569,0.007704807911068201
33,0.007736310828477144,0.00746822590008378
34,0.007492092903703451,0.007440788671374321
35,0.0074594938196241856,0.0074768587946891785
36,0.00749268289655447,0.0073554785922169685
37,0.007369931321591139,0.006998374592512846
38,0.007012547459453344,0.006500442512333393
39,0.006515550892800093,0.005996949505060911
40,0.0060144104063510895,0.00556906359270215
41,0.005590165499597788,0.005251704249531031
42,0.005277243908494711,0.005068077240139246
43,0.005098195746541023,0.005029063671827316
44,0.0050633130595088005,0.005109481513500214
45,0.0051469989120960236,0.005240781232714653
46,0.005280479323118925,0.005336576607078314
47,0.005377316381782293,0.00533367320895195
48,0.005374385509639978,0.005218354519456625
49,0.005258131772279739,0.005022093653678894
50,0.005060240626335144,0.0047948770225048065
51,0.004830928053706884,0.004577059298753738
52,0.004610775038599968,0.0043860916048288345
53,0.004417438991367817,0.00422035763040185
54,0.004249477293342352,0.004070798400789499
55,0.004097954835742712,0.0039299107156693935
56,0.003955424297600985,0.0037951995618641376
57,0.0038193685468286276,0.0036705192178487778
58,0.0036935561802238226,0.0035664669703692198
59,0.003588475752621889,0.0034955341834574938
60,0.003516536671668291,0.0034607453271746635
61,0.003480737330392003,0.0034472383558750153
62,0.0034662499092519283,0.003428328549489379
63,0.0034464532509446144,0.0033832364715635777
64,0.0034006305504590273,0.0033100228756666183
65,0.0033268770202994347,0.0032231262885034084
66,0.0032396293245255947,0.003141663735732436
67,0.0031579730566591024,0.0030799496453255415
68,0.003096181433647871,0.003043468575924635
69,0.0030597017612308264,0.0030279960483312607
70,0.00304427626542747,0.0030223033390939236
71,0.0030386466532945633,0.003015542635694146
72,0.0030319334473460913,0.003004611236974597
73,0.0030210092663764954,0.0029942509718239307
74,0.0030106075573712587,0.0029894921462982893
75,0.003005764912813902,0.002988450927659869
76,0.003004614729434252,0.002983048791065812
77,0.002999098040163517,0.0029664442408829927
78,0.0029823919758200645,0.0029391960706561804
79,0.002955071395263076,0.0029084384441375732
80,0.002924280473962426,0.0028819688595831394
81,0.0028978227637708187,0.002863219939172268
82,0.002879128325730562,0.002850583288818598
83,0.0028665773570537567,0.00284004514105618
84,0.0028561397921293974,0.0028283793944865465
85,0.0028445778880268335,0.0028149993158876896
86,0.002831305144354701,0.002801601542159915
87,0.0028180358931422234,0.0027898945845663548
88,0.0028065042570233345,0.002779497066512704
89,0.0027963509783148766,0.0027683409862220287
90,0.0027855122461915016,0.0027551688253879547
91,0.0027727140113711357,0.0027411344926804304
92,0.0027590799145400524,0.0027287474367767572
93,0.0027470828499644995,0.0027196318842470646
94,0.0027383160777390003,0.0027134872507303953
95,0.0027324592228978872,0.002708741929382086
96,0.0027279348578304052,0.0027038094121962786
97,0.0027231601998209953,0.0026979779358953238
98,0.002717433264479041,0.002691551810130477
99,0.0027110662776976824,0.0026852423325181007
