Epoch,Train_Loss,Validation_Loss
1,0.28493940830230713,0.23757614195346832
2,0.23832730948925018,0.19641146063804626
3,0.1970997005701065,0.15863445401191711
4,0.1592569351196289,0.12324053049087524
5,0.12379083782434464,0.09052620828151703
6,0.09099508076906204,0.06235276535153389
7,0.06272897124290466,0.04227207973599434
8,0.042544007301330566,0.03482060506939888
9,0.034979503601789474,0.041526395827531815
10,0.0415741428732872,0.05407988280057907
11,0.05404006317257881,0.060350287705659866
12,0.06026272848248482,0.0570070706307888
13,0.05691032111644745,0.04795997217297554
14,0.04788326844573021,0.03842875361442566
15,0.03839118033647537,0.03185056149959564
16,0.03186213597655296,0.02922823652625084
17,0.029291260987520218,0.02974633127450943
18,0.029856868088245392,0.0317813977599144
19,0.03193090856075287,0.03375671058893204
20,0.0339338481426239,0.03462009131908417
21,0.034812457859516144,0.03395501524209976
22,0.03415055572986603,0.031869884580373764
23,0.03205782175064087,0.028817299753427505
24,0.028988651931285858,0.025420306250452995
25,0.02556820772588253,0.022317904978990555
26,0.022437801584601402,0.020017089322209358
27,0.02010698989033699,0.01874922215938568
28,0.018809903413057327,0.01836540363729
29,0.0184005219489336,0.01835067756474018
30,0.01836657151579857,0.018027804791927338
31,0.018032800406217575,0.016895480453968048
32,0.016898678615689278,0.014896915294229984
33,0.014906765893101692,0.012441039085388184
34,0.012464101426303387,0.010180409997701645
35,0.010220460593700409,0.008681842125952244
36,0.008739438839256763,0.008135482668876648
37,0.008208033628761768,0.008242224343121052
38,0.008324865251779556,0.008432996459305286
39,0.008520415052771568,0.008343377150595188
40,0.008431832306087017,0.008080573752522469
41,0.00816873274743557,0.007984848693013191
42,0.0080729890614748,0.008142401464283466
43,0.008230802603065968,0.008210340514779091
44,0.008298278786242008,0.007815566845238209
45,0.007901591248810291,0.007004276849329472
46,0.007087132893502712,0.006176991853863001
47,0.00625627813860774,0.005682335235178471
48,0.005758487153798342,0.0055374931544065475
49,0.005611218046396971,0.005495547316968441
50,0.005567159038037062,0.005318171810358763
51,0.005387332756072283,0.004960272461175919
52,0.005026247818022966,0.004545572679489851
53,0.004607711918652058,0.004229768179357052
54,0.004287875257432461,0.004085548687726259
55,0.004139989148825407,0.004074516706168652
56,0.0041260686703026295,0.0040976605378091335
57,0.004147236701101065,0.0040707881562411785
58,0.00411916384473443,0.003968487028032541
59,0.004016138147562742,0.0038167033344507217
60,0.0038637742400169373,0.003655758686363697
61,0.0037021322641521692,0.0035096933133900166
62,0.0035551029723137617,0.0033818879164755344
63,0.003426032606512308,0.0032706446945667267
64,0.0033132852986454964,0.003183357883244753
65,0.003224377054721117,0.0031337758991867304
66,0.0031732013449072838,0.0031259218230843544
67,0.0031639025546610355,0.0031430062372237444
68,0.00317975552752614,0.003156570252031088
69,0.0031922904308885336,0.0031505138613283634
70,0.0031853383406996727,0.003135587554425001
71,0.003169569419696927,0.003136198967695236
72,0.0031693517230451107,0.0031610080040991306
73,0.0031933679711073637,0.0031889542005956173
74,0.0032206156756728888,0.003187502734363079
75,0.0032186005264520645,0.003144562244415283
76,0.003175220685079694,0.0030803114641457796
77,0.0031106038950383663,0.0030276942998170853
78,0.003057641675695777,0.0030031672213226557
79,0.0030327802523970604,0.002996465191245079
80,0.003025794867426157,0.0029859975911676884
81,0.0030151649843901396,0.002961126621812582
82,0.0029903112445026636,0.002929448150098324
83,0.0029588458128273487,0.0029055976774543524
84,0.00293536763638258,0.0028959771152585745
85,0.0029262022580951452,0.0028943533543497324
86,0.002925033215433359,0.0028899693861603737
87,0.0029210406355559826,0.0028779013082385063
88,0.0029092782642692327,0.002861622255295515
89,0.002893236232921481,0.0028473208658397198
90,0.002879144623875618,0.0028374854009598494
91,0.0028695333749055862,0.0028301654383540154
92,0.002862474648281932,0.0028229348827153444
93,0.002855537459254265,0.0028158065397292376
94,0.002848702948540449,0.002809979487210512
95,0.0028431257233023643,0.0028050849214196205
96,0.0028383953031152487,0.0027990895323455334
97,0.0028324497397989035,0.00279089342802763
98,0.002824182156473398,0.002781869377940893
99,0.0028149732388556004,0.0027741016820073128
100,0.002806928474456072,0.0027676369063556194
101,0.00280012097209692,0.002760403323918581
102,0.0027925095055252314,0.0027509164065122604
103,0.0027826386503875256,0.0027402674313634634
104,0.002771620638668537,0.002730943262577057
105,0.0027619507163763046,0.0027240775525569916
106,0.0027547560166567564,0.002718473318964243
107,0.002748828614130616,0.002712272573262453
108,0.0027423021383583546,0.0027049758937209845
109,0.002734683919698,0.0026975146029144526
110,0.0027269255369901657,0.002690742025151849
111,0.0027199052274227142,0.0026844278909265995
112,0.0027134125120937824,0.002677794313058257
113,0.0027066736947745085,0.002670557703822851
114,0.0026993947103619576,0.00266310409642756
115,0.0026919411029666662,0.0026558234822005033
116,0.002684679115191102,0.0026486844290047884
117,0.0026775584556162357,0.0026415218599140644
118,0.0026704047340899706,0.0026344105135649443
119,0.002663292456418276,0.002627509878948331
120,0.0026563871651887894,0.0026206986512988806
121,0.002649573842063546,0.0026136490050703287
122,0.0026425295509397984,0.002606273628771305
123,0.002635164884850383,0.002598863560706377
124,0.0026277657598257065,0.0025917047169059515
125,0.002620609477162361,0.0025847218930721283
126,0.002613613847643137,0.0025776431430131197
127,0.002606503199785948,0.002570409094914794
128,0.0025992202572524548,0.0025632374454289675
129,0.0025919885374605656,0.0025562949012964964
130,0.0025849840603768826,0.0025494867004454136
131,0.002578119281679392,0.0025426154024899006
132,0.0025712016504257917,0.002535630250349641
133,0.0025641797110438347,0.002528619719669223
134,0.002557136118412018,0.0025216329377144575
135,0.002550112782046199,0.002514628926292062
136,0.00254306523129344,0.0025075837038457394
137,0.0025359673891216516,0.0025005373172461987
138,0.0025288613978773355,0.0024935135152190924
139,0.0025217749644070864,0.002486472949385643
140,0.0025146715342998505,0.0024793848861008883
141,0.002507520606741309,0.0024722889065742493
142,0.0025003596674650908,0.0024652360007166862
143,0.002493235981091857,0.002458207542076707
144,0.0024861267302185297,0.0024511462543159723
145,0.002478973474353552,0.00244404305703938
146,0.0024717675987631083,0.0024369426537305117
147,0.00246455823071301,0.002429868094623089
148,0.002457372611388564,0.0024227930698543787
149,0.0024501876905560493,0.00241569010540843
150,0.0024429792538285255,0.002408568747341633
151,0.0024357556831091642,0.002401444362476468
152,0.0024285330437123775,0.0023943122942000628
153,0.002421303652226925,0.002387160900980234
154,0.0024140572641044855,0.0023799932096153498
155,0.0024067966733127832,0.0023728113155812025
156,0.002399526536464691,0.00236560613848269
157,0.0023922377731651068,0.0023583697620779276
158,0.002384924329817295,0.0023511152248829603
159,0.002377596916630864,0.0023438564967364073
160,0.002370267640799284,0.0023365889210253954
161,0.002362930914387107,0.002329302951693535
162,0.00235557509586215,0.002322001149877906
163,0.0023482032120227814,0.002314692595973611
164,0.0023408238776028156,0.0023073777556419373
165,0.002333437791094184,0.0023000489454716444
166,0.002326037734746933,0.0022927073296159506
167,0.002318623475730419,0.0022853577975183725
168,0.0023111992049962282,0.0022780010476708412
169,0.002303765621036291,0.0022706363815814257
170,0.002296321326866746,0.002263264264911413
171,0.0022888684179633856,0.0022558860946446657
172,0.0022814085241407156,0.0022484983783215284
173,0.002273939549922943,0.0022410990204662085
174,0.002266458235681057,0.002233690582215786
175,0.0022589683067053556,0.0022262760903686285
176,0.0022514716256409883,0.0022188553120940924
177,0.002243967726826668,0.0022114263847470284
178,0.0022364542819559574,0.0022039918694645166
179,0.0022289343178272247,0.002196553396061063
180,0.0022214099299162626,0.0021891104988753796
181,0.0022138808853924274,0.002181663643568754
182,0.0022063476499170065,0.0021742142271250486
183,0.002198811387643218,0.0021667631808668375
184,0.0021912732627242804,0.0021593100391328335
185,0.002183732809498906,0.002151856664568186
186,0.0021761921234428883,0.0021444046869874
187,0.0021686528343707323,0.0021369538735598326
188,0.0021611149422824383,0.0021295053884387016
189,0.0021535796113312244,0.002122059930115938
190,0.002146048005670309,0.0021146193612366915
191,0.0021385217551141977,0.002107184613123536
192,0.0021310020238161087,0.002099754987284541
193,0.0021234890446066856,0.0020923330448567867
194,0.0021159849129617214,0.002084919949993491
195,0.0021084900945425034,0.00207751733250916
196,0.002101006917655468,0.0020701265893876553
197,0.0020935358479619026,0.0020627500489354134
198,0.0020860794465988874,0.0020553888753056526
199,0.0020786384120583534,0.0020480442326515913
200,0.00207121460698545,0.0020407189149409533
201,0.0020638094283640385,0.0020334140863269567
202,0.0020564247388392687,0.00202613091096282
203,0.0020490617025643587,0.0020188710186630487
204,0.002041721949353814,0.0020116367377340794
205,0.0020344078075140715,0.002004429465159774
206,0.002027120441198349,0.0019972510635852814
207,0.002019861713051796,0.0019901031628251076
208,0.002012633252888918,0.001982987392693758
209,0.002005436923354864,0.0019759053830057383
210,0.0019982741214334965,0.0019688589964061975
211,0.0019911467097699642,0.001961849629878998
212,0.001984057016670704,0.0019548789132386446
213,0.00197700597345829,0.0019479483598843217
214,0.0019699959084391594,0.0019410601817071438
215,0.0019630289170891047,0.0019342164741829038
216,0.0019561059307307005,0.0019274188671261072
217,0.0019492290448397398,0.0019206688739359379
218,0.0019424004713073373,0.001913968357257545
219,0.0019356216071173549,0.0019073187140747905
220,0.0019288940820842981,0.0019007220398634672
