Epoch,Train_Loss,Validation_Loss
1,0.24732033908367157,0.20653489232063293
2,0.20778901875019073,0.17061853408813477
3,0.17176155745983124,0.13698239624500275
4,0.13800707459449768,0.10529743880033493
5,0.10619071125984192,0.0762515440583229
6,0.07699495553970337,0.05171606317162514
7,0.0522870272397995,0.03481980413198471
8,0.03519470617175102,0.029291002079844475
9,0.029454166069626808,0.036041125655174255
10,0.03600794076919556,0.04732188954949379
11,0.04716206341981888,0.052578411996364594
12,0.05238300934433937,0.04956051707267761
13,0.049399666488170624,0.041870079934597015
14,0.04178470000624657,0.03375416621565819
15,0.033760715276002884,0.027878103777766228
16,0.027975281700491905,0.025037260726094246
17,0.025212261825799942,0.024696649983525276
18,0.02493043802678585,0.02573533169925213
19,0.026006774976849556,0.027038322761654854
20,0.02732706628739834,0.027808642014861107
21,0.028096813708543777,0.027639299631118774
22,0.027912355959415436,0.02645067311823368
23,0.026697713881731033,0.024386001750826836
24,0.024599714204669,0.021716227754950523
25,0.021892717108130455,0.018770648166537285
26,0.018909113481640816,0.015889847651124
27,0.015992095693945885,0.013386944308876991
28,0.013456696644425392,0.011497809551656246
29,0.011539792641997337,0.010308928787708282
30,0.010327868163585663,0.009689755737781525
31,0.009689604863524437,0.009315211325883865
32,0.009299084544181824,0.00884780753403902
33,0.00881884153932333,0.008172881789505482
34,0.008135390467941761,0.0074579063802957535
35,0.007417704444378614,0.006974204443395138
36,0.006937389727681875,0.0068569304421544075
37,0.0068276082165539265,0.0070168618112802505
38,0.00699551310390234,0.007233000826090574
39,0.0072171748615801334,0.007278426084667444
40,0.007265128660947084,0.007008455228060484
41,0.006995839532464743,0.00642497930675745
42,0.00641225278377533,0.005666152574121952
43,0.005652834661304951,0.004915113095194101
44,0.004900884814560413,0.00431459303945303
45,0.004299667198210955,0.003937454894185066
46,0.003922784235328436,0.0037902849726378918
47,0.003777260659262538,0.003821911755949259
48,0.0038117270451039076,0.003939880523830652
49,0.003932991065084934,0.00404446991160512
50,0.004040454979985952,0.004068868700414896
51,0.004066704772412777,0.0040004663169384
52,0.003999003674834967,0.0038707456551492214
53,0.003869119333103299,0.0037249792367219925
54,0.0037227722350507975,0.003594358917325735
55,0.0035915107000619173,0.003485731780529022
56,0.0034822761081159115,0.003388364799320698
57,0.003384184557944536,0.003287635510787368
58,0.0032823351211845875,0.0031768998596817255
59,0.003169864183291793,0.003064059419557452
60,0.0030546358320862055,0.00297080771997571
61,0.0029585284646600485,0.00292243086732924
62,0.002907178597524762,0.002931038849055767
63,0.002913096686825156,0.0029837163165211678
64,0.002963710343465209,0.0030476152896881104
65,0.0030263816006481647,0.003089902689680457
66,0.003068338381126523,0.003095467109233141
67,0.003074407111853361,0.003068984718993306
68,0.0030491140205413103,0.0030251622665673494
69,0.003006953978911042,0.002978513017296791
70,0.0029621932189911604,0.0029376267921179533
71,0.002923176623880863,0.0029035178013145924
72,0.002890732605010271,0.0028723261784762144
73,0.00286091142334044,0.0028412516694515944
74,0.0028309128247201443,0.002812548540532589
75,0.0028030313551425934,0.002791572595015168
76,0.0027826442383229733,0.0027813834603875875
77,0.0027728036511689425,0.0027796600479632616
78,0.002771170809864998,0.0027802297845482826
79,0.0027715922333300114,0.002776899142190814
80,0.0027679456397891045,0.0027664718218147755
81,0.0027571332175284624,0.002749788109213114
82,0.0027400730177760124,0.002730838255956769
83,0.002720773918554187,0.0027142853941768408
84,0.002703856211155653,0.0027026431635022163
85,0.002691766945645213,0.0026952142361551523
86,0.002683764323592186,0.002689608372747898
87,0.0026774676516652107,0.0026840772479772568
88,0.0026711870450526476,0.0026783598586916924
89,0.0026647457852959633,0.0026728990487754345
90,0.0026586693711578846,0.0026679232250899076
91,0.002653247443959117,0.0026631036307662725
92,0.0026481805834919214,0.002657512202858925
93,0.0026425395626574755,0.0026499894447624683
94,0.0026351427659392357,0.002640094608068466
95,0.002625517314299941,0.00262877787463367
96,0.002614580560475588,0.002617799211293459
97,0.0026040636003017426,0.0026084675919264555
98,0.0025952430441975594,0.0026010044384747744
99,0.002588300034403801,0.0025948393158614635
100,0.002582609886303544,0.0025891729164868593
101,0.0025773150846362114,0.0025834059342741966
102,0.0025717709213495255,0.0025774145033210516
103,0.0025658374652266502,0.0025714824441820383
104,0.002559819957241416,0.002565844915807247
105,0.002554003382101655,0.00256033125333488
106,0.002548275049775839,0.002554551465436816
107,0.0025422885082662106,0.0025483430363237858
108,0.0025358982384204865,0.0025419213343411684
109,0.0025293128564953804,0.0025356628466397524
110,0.0025228941813111305,0.0025298441760241985
111,0.0025169102009385824,0.002524495357647538
112,0.002511393278837204,0.0025193700566887856
113,0.0025061089545488358,0.002514111576601863
114,0.0025007114745676517,0.0025085292290896177
115,0.0024950182996690273,0.002502708462998271
116,0.002489114413037896,0.002496839966624975
117,0.002483188873156905,0.0024910252541303635
118,0.002477342262864113,0.002485251519829035
119,0.0024715657345950603,0.0024794696364551783
120,0.002465815283358097,0.0024736588820815086
121,0.0024600736796855927,0.0024678714107722044
122,0.0024543856270611286,0.002462209900841117
123,0.0024488356430083513,0.002456728834658861
124,0.002443452598527074,0.002451371867209673
125,0.0024381563998758793,0.002446030033752322
126,0.002432826440781355,0.002440640004351735
127,0.0024274010211229324,0.002435205038636923
128,0.0024218959733843803,0.0024297668132930994
129,0.002416368341073394,0.002424367005005479
130,0.0024108721408993006,0.00241901446133852
131,0.0024054241366684437,0.0024136805441230536
132,0.0023999991826713085,0.0024083354510366917
133,0.0023945742286741734,0.0024029838386923075
134,0.0023891569580882788,0.0023976427037268877
135,0.002383770188316703,0.0023923153057694435
136,0.002378415782004595,0.0023869858123362064
137,0.002373073250055313,0.002381636295467615
138,0.002367716282606125,0.00237625977024436
139,0.0023623318411409855,0.002370869740843773
140,0.0023569304030388594,0.0023654920514672995
141,0.0023515415377914906,0.0023601397406309843
142,0.002346182242035866,0.0023548053577542305
143,0.002340849954634905,0.0023494770284742117
144,0.002335531171411276,0.002344151958823204
145,0.0023302179761230946,0.002338835969567299
146,0.0023249092046171427,0.002333536511287093
147,0.002319608349353075,0.0023282556794583797
148,0.0023143147118389606,0.0023229853250086308
149,0.0023090210743248463,0.002317718230187893
150,0.0023037204518914223,0.00231245462782681
151,0.002298414707183838,0.0023072019685059786
152,0.0022931129205971956,0.002301963744685054
153,0.002287821611389518,0.00229673576541245
154,0.00228254240937531,0.0022915080189704895
155,0.0022772708907723427,0.002286270959302783
156,0.0022720021661370993,0.0022810245864093304
157,0.0022667343728244305,0.002275773324072361
158,0.002261471003293991,0.002270522527396679
159,0.002256212756037712,0.0022652738261967897
160,0.0022509584669023752,0.0022600276861339808
161,0.002245706506073475,0.0022547838743776083
162,0.0022404578048735857,0.0022495449520647526
163,0.0022352137602865696,0.0022443137131631374
164,0.0022299776319414377,0.002239089459180832
165,0.0022247484885156155,0.0022338710259646177
166,0.0022195247001945972,0.00222865492105484
167,0.0022143032401800156,0.0022234413772821426
168,0.002209084341302514,0.002218232024461031
169,0.002203869167715311,0.0022130291908979416
170,0.002198658185079694,0.002207833109423518
171,0.002193451626226306,0.0022026447113603354
172,0.002188248559832573,0.0021974630653858185
173,0.0021830503828823566,0.002192287240177393
174,0.002177857793867588,0.002187115605920553
175,0.0021726712584495544,0.0021819467656314373
176,0.002167490776628256,0.0021767793223261833
177,0.0021623161155730486,0.002171613508835435
178,0.0021571465767920017,0.002166450722143054
179,0.00215198309160769,0.002161291427910328
180,0.002146825660020113,0.0021561377216130495
181,0.002141675679013133,0.0021509905345737934
182,0.002136532450094819,0.0021458507981151342
183,0.0021313964389264584,0.002140719210729003
184,0.002126267645508051,0.002135596005246043
185,0.0021211470011621714,0.0021304807160049677
186,0.002116034273058176,0.002125372411683202
187,0.0021109299268573523,0.002120271557942033
188,0.0021058334968984127,0.0021151788532733917
189,0.002100745914503932,0.0021100956946611404
190,0.002095667878165841,0.0021050223149359226
191,0.0020905996207147837,0.0020999591797590256
192,0.002085540909320116,0.0020949062891304493
193,0.0020804931409657,0.002089864108711481
194,0.002075456315651536,0.0020848328713327646
195,0.002070430666208267,0.0020798114128410816
196,0.002065416891127825,0.002074800431728363
197,0.0020604149904102087,0.002069800393655896
198,0.0020554261282086372,0.0020648115314543247
199,0.0020504503045231104,0.0020598352421075106
200,0.0020454879850149155,0.002054872689768672
201,0.0020405396353453398,0.0020499243400990963
202,0.0020356059540063143,0.0020449908915907145
203,0.0020306871738284826,0.00204007257707417
204,0.002025783760473132,0.0020351700950413942
205,0.0020208964124321938,0.002030283445492387
206,0.002016025362536311,0.002025412628427148
207,0.0020111713092774153,0.002020558575168252
208,0.002006334951147437,0.0020157217513769865
209,0.0020015162881463766,0.0020109026227146387
210,0.0019967162515968084,0.0020061025861650705
211,0.001991935772821307,0.0020013218745589256
212,0.001987174618989229,0.0019965602550655603
213,0.001982433721423149,0.001991818891838193
214,0.0019777140114456415,0.0019870982505381107
215,0.001973015023395419,0.0019823983311653137
216,0.0019683383870869875,0.001977719599381089
217,0.0019636843353509903,0.001973062986508012
218,0.001959053101018071,0.0019684291910380125
