x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm],G,K
4.717135326741399,15.29144484899236,0.01400807791879,-0.0006270898703844,72600000000.0,84800000000.0
35.33232390061861,14.201536332219703,0.0397423190394816,-0.0019080420842576,52200000000.0,92600000000.0
74.71045648874426,18.85472065201061,0.0544355552112871,-0.0006213023017885,88100000000.0,85500000000.0
66.03483644695814,3.470194582692371,0.0589793577961644,0.0016858997898347,58900000000.0,124000000000.0
13.56259438822508,7.507849363106096,0.0146591661673145,0.0003506670027106,86800000000.0,138000000000.0
24.499999999999893,20.0,0.0204665107368938,-0.0013389228996398,83800000000.0,137000000000.0
73.78705203407686,17.97505250452487,0.0684761841733167,-0.0023260525349828,54600000000.0,118000000000.0
13.62431333563092,4.51136572670358,0.0185437964810505,0.0004256483067241,80200000000.0,80400000000.0
1.2002831628507489,18.191105168997247,0.0116947420738374,-0.0014170804257861,67400000000.0,102000000000.0
80.0,10.499999999988324,0.0563784140520241,-4.605345507983088e-05,86300000000.0,93500000000.0
53.97860642967464,2.0976038294109367,0.0393822692270773,0.0006408398114972,87800000000.0,114000000000.0
70.60556408284114,9.36994238199131,0.0619531574682098,0.0001694883608757,58300000000.0,127000000000.0
47.97970416733571,18.31507822559393,0.044653252469737,-0.0016447440960885,67000000000.0,102000000000.0
38.1250788141272,3.3893343437733714,0.0307612919724889,0.0032483904319793,82600000000.0,111000000000.0
76.99999999999935,0.0,0.0577759732770029,0.0023027445519208,67500000000.0,140000000000.0
67.25896737330746,5.759968704209231,0.0619093900783495,0.0012613486973263,55100000000.0,131000000000.0
12.50663447909642,1.7277543277826908,0.0161998734462765,0.0011316735553912,79400000000.0,110000000000.0
44.3908854573484,10.770365485903268,0.0427497807715987,-0.0003596938269332,66600000000.0,143000000000.0
44.803296269662056,10.455075267572797,0.0414200005896547,-0.0001420730029366,82400000000.0,96500000000.0
7.321523749925699,14.85290270213461,0.0188192893087802,-0.0012258539037067,53100000000.0,90200000000.0
31.42593119268556,0.8018034823219473,0.0283408586825436,0.0016331459928151,73600000000.0,116000000000.0
