x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm],G,K
0.3125627968666293,18.647169064707285,0.0113661901181744,-0.0016953425238209,64200000000.0,106000000000.0
31.324742577814938,4.138852069633336,0.0282773366637006,0.0009042147866982,69900000000.0,117000000000.0
35.31951529452895,15.702997657143468,0.0351379950436576,-0.0021925210630599,63800000000.0,97000000000.0
46.87132899863036,10.389804699782482,0.0541759447997318,-4.867367152868486e-05,52600000000.0,117000000000.0
52.59254723309657,5.810200073943395,0.0509822650203256,0.0003740132476664,65600000000.0,92900000000.0
17.08484205833839,4.583229241744723,0.0217890187370558,0.0010293051084623,64100000000.0,106000000000.0
29.337166115381,16.602606616561225,0.026449771176459,-0.0011421370082777,67500000000.0,140000000000.0
42.77489034574651,5.205341124776674,0.0462196960491702,0.0036483677871696,52600000000.0,130000000000.0
42.77782336591246,6.611263826670703,0.0349541030850639,0.0021086707277932,81000000000.0,134000000000.0
58.75708773088195,0.508427159167331,0.06664246004738,0.0023536806305705,50400000000.0,88600000000.0
75.59815031228301,15.534195702776556,0.0544753189818731,-0.0002685407078327,92100000000.0,80000000000.0
25.605396778578488,10.264740470935452,0.0187775116501814,-1.697912681886566e-05,94300000000.0,139000000000.0
24.625923767830287,14.748769008797096,0.0257125159597578,-0.0002005050494571,76400000000.0,80100000000.0
13.155666916243328,6.250536083347763,0.0154052360320484,0.000589796105506,80700000000.0,133000000000.0
14.113560526587255,1.772457162147962,0.0182187549336908,0.0019192697660554,65400000000.0,137000000000.0
74.63704431313491,5.25237709599243,0.0498592675740391,0.0002404293284823,98500000000.0,88700000000.0
45.75018565059263,1.296453956367431,0.0331898057603894,0.0018463444172207,88400000000.0,123000000000.0
68.46548294361932,8.54803256505191,0.057465829434203,0.0001322441903671,76400000000.0,80100000000.0
31.678707495760683,6.932384479480622,0.0383355197408567,0.0004384123571048,50200000000.0,82700000000.0
1.7547064371182195,0.3903389173625128,0.0112430406028676,0.0025603791724384,62200000000.0,149000000000.0
60.89653576315433,15.047443494232024,0.0541526827571435,-0.0013587265637015,58000000000.0,145000000000.0
13.274142812864008,19.52040894390045,0.0167135929209652,-0.0019509816689938,71100000000.0,137000000000.0
20.560844821739813,1.6919767226124127,0.0270185958089039,0.0025638712924929,50800000000.0,125000000000.0
66.4741847366777,16.482290130943454,0.0450607822210344,-0.0011491093330832,79900000000.0,150000000000.0
19.269023025897233,1.3129141902084118,0.0190250816255062,0.0003901218161828,94500000000.0,87700000000.0
77.72067883071708,16.85447221680849,0.0683972230414968,-0.001375358279881,62300000000.0,96600000000.0
