x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm],G,K
65.7250340514599,12.95935040573884,0.0422600696091109,-0.0004253457697966,87600000000.0,145000000000.0
9.62721146787664,9.65977587730562,0.014838011242342,3.419940570089412e-05,83700000000.0,96100000000.0
56.45279110460467,18.869312909081316,0.0379014893103539,-0.0011276230996591,87600000000.0,145000000000.0
61.085935050323485,9.55598280905121,0.0444117221386873,2.9383943421397644e-05,89600000000.0,99700000000.0
35.83022571708763,11.378264764881116,0.0304042867328442,-0.0008076490883267,64200000000.0,106000000000.0
58.17473930998966,5.712623397963462,0.0389651432035563,0.0003549589331931,93100000000.0,124000000000.0
60.57147006002171,11.79445830887537,0.0461233838519477,-8.071348430819649e-05,89600000000.0,87200000000.0
48.00887986964497,14.122591944208732,0.0419358332925148,-0.0006242568999524,68900000000.0,134000000000.0
38.70793927259103,16.768983012198586,0.0291679741908947,-0.0031609503511859,90500000000.0,113000000000.0
45.54189301026103,12.102309011098976,0.0425645401594088,-0.0004104964271162,69000000000.0,126000000000.0
49.023860574948785,11.14434621408127,0.0360221301714803,-3.0322445455019925e-05,94400000000.0,118000000000.0
29.4610876830125,10.6518756545005,0.021793003456858,-4.683012799927276e-05,81100000000.0,149000000000.0
26.715016528591583,18.040068746179745,0.0231050997697921,-0.0003361970469527,91200000000.0,93500000000.0
72.0905535228551,3.6684548095393614,0.0632864545328509,0.0017289718866871,58100000000.0,125000000000.0
45.72608387070919,18.72589640663016,0.0390956832726976,-0.0016446447361876,83000000000.0,84200000000.0
13.739383636954228,0.5054438495452391,0.0171875364930212,0.002213363182364,67600000000.0,148000000000.0
25.860542296664537,18.019106448472556,0.0265643846435486,-0.0010259665899719,69000000000.0,101000000000.0
70.32371209865047,17.861060617055223,0.0559562511536425,-0.0020706139120773,63100000000.0,149000000000.0
48.825683231300786,1.4403826301017553,0.0441342527729184,0.0022922974555784,60400000000.0,145000000000.0
17.90140005592177,7.091242483664464,0.0171728432509238,0.0002904430294494,89500000000.0,118000000000.0
15.243905126778188,10.030199354916492,0.0181454542391185,-2.151790471816704e-06,81500000000.0,95800000000.0
60.35897300058715,18.274901111391884,0.0408935193736579,-0.0008765530118927,90400000000.0,123000000000.0
70.34019101713628,17.36147488446103,0.0617222338915305,-0.0019412300863992,58900000000.0,124000000000.0
42.44519804330043,5.854075164487372,0.0421481144902955,0.0031518687176939,61400000000.0,124000000000.0
61.531154775317304,8.815120552706007,0.055098571412473,0.0001144403866847,71500000000.0,83300000000.0
6.28358892445986,3.6110089367523046,0.0150843708901473,0.0011903486063208,65600000000.0,101000000000.0
39.55657449783547,16.79077281520769,0.0299912378286904,-0.0032204214259943,93100000000.0,104000000000.0
40.387901040777,17.798574917735767,0.0365086436554855,-0.0048239107099132,66000000000.0,126000000000.0
0.3171253586207214,19.116820222128943,0.0094632394102766,-0.0006312689753227,91200000000.0,93500000000.0
1.0856928063637703,19.17436296054636,0.0089773783801275,-0.0011888574443461,88100000000.0,130000000000.0
21.18270160555208,14.172452249808115,0.024554894762085,-0.0005393181685093,66800000000.0,93700000000.0
35.30470172237549,18.697795090616605,0.0374755865340185,-0.0035173661942259,60000000000.0,101000000000.0
32.36543084095295,14.416850660107,0.0218379039324408,-0.0004574233321502,94300000000.0,139000000000.0
18.600491704485343,13.613693687456651,0.0171468097596218,-0.000366475800515,90400000000.0,123000000000.0
46.01187709239163,19.151175753207873,0.032114069941213,-0.001823875101688,90700000000.0,129000000000.0
36.25001501500353,0.4257229694923322,0.0327071305196307,0.0029522608251641,79000000000.0,94400000000.0
76.24992940442756,1.280482623668382,0.0729177371991711,0.0027140759379464,52100000000.0,116000000000.0
