x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm],G,K
66.5246186907233,1.7360655844587356,0.0468626407823923,0.0010934068557288,83500000000.0,118000000000.0
21.50165445509151,19.13363814631076,0.0238377219102053,-0.0011764254728577,70800000000.0,94900000000.0
60.58851743783033,11.295610859118266,0.0449787532262709,-4.914532079854195e-05,92900000000.0,87600000000.0
32.20606816457263,3.1665339566092374,0.0322741431272363,0.0009775778662249,70800000000.0,83000000000.0
78.67602113436557,1.6523382133867577,0.0701100812058168,0.0027671343476429,53200000000.0,140000000000.0
56.26973692085815,11.641038369609449,0.0450691471655952,-8.946539316088938e-05,82400000000.0,96500000000.0
7.643094962493169,18.048771352608483,0.0126135171425209,-0.0015071490979935,77600000000.0,146000000000.0
31.390040926196377,1.1836280426815282,0.0224203966129145,0.0009336916084639,98800000000.0,127000000000.0
66.19833172265113,11.726143605321536,0.0600905406138759,-0.000534987764986,54900000000.0,143000000000.0
10.091976638810149,7.935810210672529,0.0180112339939381,0.0004529948557087,61300000000.0,105000000000.0
59.67540324192301,12.762129249111334,0.047722732744808,-0.0003826578794645,73600000000.0,116000000000.0
56.11814094037737,2.401510221180109,0.0621232077611114,0.0016448776581389,52200000000.0,92600000000.0
57.638692444956206,9.4443145147592,0.0510888635389144,9.659399906772716e-05,63600000000.0,123000000000.0
67.72987231176617,17.77400338997356,0.056350634124458,-0.0015377828284257,66700000000.0,113000000000.0
40.26474699935039,14.376789957972711,0.0293748054980744,-0.0030591088718781,97100000000.0,109000000000.0
53.418199861941915,6.321106151291726,0.0506197839162712,0.0007127892517526,57600000000.0,139000000000.0
28.499999999999893,20.0,0.0245660712993233,-0.0006139683065407,89600000000.0,94400000000.0
76.74477970629059,1.2863302265819223,0.0623923622535589,0.0020321192186608,63600000000.0,123000000000.0
32.94685148412235,8.276490794750114,0.0318317747759604,0.0001595128317142,64000000000.0,87700000000.0
70.8645020750565,14.627801574587236,0.0623634650294981,-0.0007943721492445,65600000000.0,92900000000.0
73.48334863556181,0.9411697006100592,0.0492560536337961,0.0005828340676237,96100000000.0,93500000000.0
33.70238865874359,11.236066344445009,0.0306994575809238,-0.0001919515897447,54900000000.0,143000000000.0
41.9392858743735,17.330344058831205,0.0374407127754497,-0.0038787846392951,71500000000.0,107000000000.0
66.5070313908994,15.48372084245802,0.0601649068061934,-0.0009928033216711,64000000000.0,95400000000.0
20.744876489856424,14.412139394740056,0.0216792900589044,-0.0006151234199024,72500000000.0,113000000000.0
36.48783824963736,19.307628945490137,0.0322386171501156,-0.0036132816961576,72500000000.0,120000000000.0
0.2167302839427307,4.486463507912504,0.0104087730726256,0.0004328751247323,81500000000.0,85800000000.0
46.518924078908974,18.318910552921423,0.0337609596326187,-0.0010890253520592,98000000000.0,99200000000.0
21.203831203531948,13.173337261843612,0.0206659254366298,-0.0003332229247264,79500000000.0,111000000000.0
61.0293333527761,11.059407756419372,0.0388635086946108,-0.0001279123006376,91100000000.0,147000000000.0
37.28685671258432,13.469971062348527,0.0291666446843857,-0.0022882641130686,87600000000.0,86100000000.0
35.48728541285652,8.292829120845145,0.0267037836379185,0.0006172767968922,67900000000.0,147000000000.0
18.338429724611338,6.851596134764184,0.0209104370898865,0.0007090465094014,63800000000.0,138000000000.0
3.999999999999971,20.0,0.0111127379853934,-0.0004038263827108,99000000000.0,85000000000.0
2.6647098316449487,11.499096060348547,0.0091641892363844,-0.0002024667643378,90800000000.0,145000000000.0
77.34820753777913,1.8402417665711095,0.0463935829762483,0.001148948648471,90800000000.0,145000000000.0
44.02875768527025,8.112880287950428,0.0561853648856183,0.0013234330407182,53100000000.0,90200000000.0
18.84739735079836,3.1204852615304404,0.0203461978996804,0.0014573183211605,67500000000.0,140000000000.0
65.7462858125632,19.573276456696263,0.0595997522861694,-0.0016228419636913,65100000000.0,92100000000.0
57.134470821248726,11.665933774940097,0.0407258498472129,-0.0002209821404309,79900000000.0,150000000000.0
63.35969530820799,5.882511954591398,0.0403236782788423,0.0004210613201915,95000000000.0,129000000000.0
22.451533213999973,15.449214705372388,0.0257472311109901,-0.0011274327884614,59300000000.0,118000000000.0
74.2453557810231,3.9891215508239015,0.0628342087773643,0.0018000346616577,57500000000.0,145000000000.0
51.2460818258636,7.501672920179626,0.0528934242450034,0.0004671995870275,52800000000.0,141000000000.0
33.9999326116036,19.300832151811296,0.0259111349677796,-0.0020817527014865,85800000000.0,138000000000.0
61.2728267687698,3.566628161628012,0.056786319712732,0.0010706202841438,64000000000.0,95400000000.0
11.250022259493331,1.2975508685992307,0.0194201661577532,0.0017021447432464,61600000000.0,93500000000.0
23.191079286844342,2.211621297110971,0.0191270509237939,0.0005998799626529,94400000000.0,118000000000.0
28.26843589282268,6.315220159709109,0.0203887646125163,0.0001889019171769,95000000000.0,129000000000.0
5.536519634856909,17.30677742952206,0.0157199200438122,-0.0023667432279393,52600000000.0,130000000000.0
7.47623839840756,8.879502660666702,0.0169156154087552,0.0002186535017715,61600000000.0,93500000000.0
50.00548298035413,0.7610907445756112,0.0562240316850197,0.0021257826666701,53100000000.0,90200000000.0
41.113351550069005,3.2192791074446863,0.0341924314926034,0.003516205776529,82500000000.0,99600000000.0
66.19833172265113,11.726143605321536,0.0657625293182139,-0.0003452116927841,58100000000.0,87800000000.0
36.11662169952329,19.17481986754443,0.0388256665788258,-0.004279371220864,58600000000.0,103000000000.0
0.5907768319339013,8.225992817147768,0.0090528838006529,0.0001439984671379,92900000000.0,106000000000.0
15.914380503613923,17.549806872499783,0.0159071616695175,-0.0008810578030372,89800000000.0,125000000000.0
44.93402428767553,3.570825484681503,0.0319823266426489,0.0016214478587959,90900000000.0,132000000000.0
22.03551992385036,14.691160871807282,0.0228341452661154,-0.0004619491465342,75200000000.0,98100000000.0
53.47365100686949,4.319609215427742,0.0424405107730578,0.0002689117639566,85100000000.0,96100000000.0
60.03212084139838,1.7771725865380927,0.0437986982902527,0.0006181091911648,89600000000.0,99700000000.0
74.84755504389884,12.009999597576988,0.0499104026583008,-0.0001304462092639,96100000000.0,93500000000.0
25.959295548465988,13.5485413820133,0.0277533755812644,-0.0007556247992278,55400000000.0,139000000000.0
34.11855128880436,11.489251010116169,0.024754871636593,-0.0001636912001365,94500000000.0,87700000000.0
64.49999999999665,0.0,0.0493019896667544,0.0010259511339532,82400000000.0,96500000000.0
50.81681637106604,7.733375143023727,0.0483933192381888,0.0003472794312312,58600000000.0,145000000000.0
75.54881655499045,17.03305784682451,0.0694233664253969,-0.0017623828187252,57200000000.0,105000000000.0
65.64312131393032,2.207377869159858,0.0552821948637804,0.0014980681023091,66800000000.0,111000000000.0
48.70743119539373,6.460087387922873,0.0409789916086904,0.0001860501659768,83700000000.0,96100000000.0
16.588918522161883,7.81330283988374,0.0219707352887454,0.0005159613947012,59300000000.0,118000000000.0
79.64036653791895,17.128625016681394,0.0669012703022219,-0.0012144735157158,66800000000.0,93700000000.0
36.88331840916729,1.1993897394028004,0.0370421808874152,0.004933910590752,57300000000.0,136000000000.0
9.715674880979082,5.180085701256381,0.0145925358903873,0.0007730866139663,77100000000.0,120000000000.0
78.73418767356186,0.7456674123131392,0.0489151060288228,0.0013956470005708,86700000000.0,141000000000.0
77.52563021046952,9.597852727579353,0.052544830734806,1.2412316751880324e-05,99900000000.0,80100000000.0
63.8320145028199,4.648151967612554,0.0435576901584822,0.0003133585772394,97400000000.0,97400000000.0
67.55528996557027,10.019056420107868,0.0730950159302102,-5.834934614107675e-06,51600000000.0,85600000000.0
18.398732011136943,3.8609793314339655,0.0172963483972178,0.0006478577987411,89500000000.0,121000000000.0
69.91578073488171,17.09740720604494,0.0533169067596604,-0.0012862753760278,72500000000.0,120000000000.0
15.463555429871915,1.0826779077426991,0.0184517735124467,0.001524572966929,72800000000.0,117000000000.0
49.53952336567856,7.947692052822389,0.0363694912990655,9.159264352747445e-05,90000000000.0,127000000000.0
1.1274015725162307,2.5226281350847186,0.0092724807227689,0.0007547195363539,90500000000.0,113000000000.0
65.610440308884,3.2063420685649646,0.0455962639511739,0.0011616853018722,79300000000.0,142000000000.0
55.60312095513561,5.13224611418883,0.0361364470157423,0.0004663873827464,92200000000.0,148000000000.0
9.74501782152666,3.6821626156404488,0.0134021718651697,0.0006695258902481,90500000000.0,113000000000.0
14.479209970990723,5.028707495519236,0.0174369955492668,0.0003488329732341,87400000000.0,88100000000.0
5.7501435974946205,19.566855057213992,0.0148888541070843,-0.0013431846579461,69600000000.0,87700000000.0
72.99999999999999,20.0,0.0465045763370249,-0.0012559595969949,90000000000.0,127000000000.0
63.407651991381215,4.384441562870783,0.043354022031059,0.0003248042057962,97400000000.0,97400000000.0
63.251140103665975,9.37754713604264,0.04149061279256,6.305052037683047e-05,92400000000.0,124000000000.0
13.814437659234017,14.75263815060144,0.0229613885758433,-0.0015084181662747,50200000000.0,114000000000.0
17.343477612110718,11.837198340211245,0.0187063694676276,-0.0001355731814635,86300000000.0,93500000000.0
50.40853444435561,7.482182926195281,0.0359375661171621,0.0001287676379076,90900000000.0,132000000000.0
12.779256352743856,3.494533404734769,0.0187247381968937,0.0011435287861316,67400000000.0,102000000000.0
12.130861731844432,12.715317066814142,0.0189321354799399,-0.0007306504445198,58300000000.0,127000000000.0
70.81738067625986,2.876427255957789,0.0624730774974792,0.0019988119876823,57500000000.0,129000000000.0
16.209320138886767,5.064584715018112,0.0212355685452478,0.0010038681050322,63200000000.0,110000000000.0
27.388601890784948,7.289538360643352,0.0286965697499755,0.0002400340225881,64000000000.0,95400000000.0
58.25484780379277,3.219188361666876,0.0397752511340466,0.0005040254260853,94200000000.0,114000000000.0
26.62535091213128,2.7945842951813837,0.0194050511710434,0.0006180431017592,96000000000.0,141000000000.0
58.38962085019293,12.47011715722626,0.0459668598531578,-0.0002937475630046,76300000000.0,116000000000.0
72.35148249831309,8.927640356022673,0.0791438225234636,0.0002790258240449,50200000000.0,82700000000.0
67.20941596831034,7.2574728289534765,0.0473504809686437,0.0002971077122993,86400000000.0,108000000000.0
79.29876902135595,6.978617171070362,0.05610626936604,0.0002072759709664,89500000000.0,86300000000.0
47.1424859277487,14.58188519266532,0.0335759665529137,-0.0004429383202807,98800000000.0,114000000000.0
3.6062177076620503,8.0380470294904,0.0109272241732089,0.0002134168856226,86400000000.0,108000000000.0
42.78367182367089,17.373809457336257,0.0388096911312991,-0.003174175148004,76000000000.0,88700000000.0
12.68727299405949,7.98935165332771,0.01691951701508,0.0003452665382323,72800000000.0,117000000000.0
24.391904549246767,6.4805400805869535,0.0225542101917021,0.0001770190351139,83700000000.0,96100000000.0
78.42201246641626,19.252109468240935,0.0561435734108914,-0.0009935787922193,83300000000.0,97600000000.0
76.25002003752826,0.432405198044158,0.0493801330593692,0.0016894809284472,81100000000.0,149000000000.0
9.13218763594942,11.39725746512415,0.0139082476743687,-0.0001035400598641,91200000000.0,93500000000.0
55.33172938547427,13.61155824432252,0.0376807568703399,-0.0003627981109216,87200000000.0,146000000000.0
19.902532705561953,13.393346079623104,0.0227515492689648,-0.0004061948933494,70800000000.0,94900000000.0
63.52299792250113,14.135158840025383,0.0522862597886608,-0.0004131199039558,77100000000.0,89300000000.0
72.04193311634619,5.167847065874676,0.0556798992215993,0.0009931275779347,69000000000.0,126000000000.0
44.447997399238375,19.285994233836913,0.0424716785190413,-0.0033619647261237,65700000000.0,97000000000.0
69.52509158020501,15.833730142795288,0.0554888134351279,-0.0015313105183233,63100000000.0,149000000000.0
78.09584366828557,18.61767993200452,0.053208082404228,-0.0005110027807075,94500000000.0,87700000000.0
19.880456589641167,14.392333361115394,0.0226765401470438,-0.0006238900075855,69000000000.0,101000000000.0
51.70146923465808,6.781427415751769,0.0581834261404227,0.0005624295084599,50900000000.0,108000000000.0
72.54768533040153,2.9332673153449647,0.0524708738204717,0.0009652634677474,80100000000.0,110000000000.0
